time,topic,payload
586,acc,"{""sec"":17,""usec"":82745,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
594,water,"{""sec"":17,""usec"":108991,""inlet_temp"":0,""outlet_temp"":0}"
602,stroke/rear,"{""sec"":17,""usec"":109317,""right"":0,""left"":0}"
614,ecu,"{""sec"":17,""usec"":109694,""ect"":2.8601074220000000,""tps"":0,""iap"":4.96093750000000,""gp"":1.4660644530000000}"
620,rpm,"{""sec"":17,""usec"":110689,""rpm"":0}"
631,rpm,"{""sec"":17,""usec"":158913,""rpm"":0}"
655,stroke/front,"{""sec"":17,""usec"":181293,""left"":0.015307617000000000,""right"":0.010473633000000000}"
686,acc,"{""sec"":17,""usec"":182899,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
694,water,"{""sec"":17,""usec"":209038,""inlet_temp"":0,""outlet_temp"":0}"
705,stroke/rear,"{""sec"":17,""usec"":209367,""right"":3.2991943360000000,""left"":3.2991943360000000}"
718,ecu,"{""sec"":17,""usec"":210282,""ect"":2.8625488280000000,""tps"":0,""iap"":4.9548339840000000,""gp"":1.4587402340000000}"
725,rpm,"{""sec"":17,""usec"":211304,""rpm"":0}"
731,rpm,"{""sec"":17,""usec"":258961,""rpm"":0}"
756,stroke/front,"{""sec"":17,""usec"":281477,""left"":0.013696289000000000,""right"":0.0088623050000000000}"
786,acc,"{""sec"":17,""usec"":283098,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
794,water,"{""sec"":17,""usec"":309083,""inlet_temp"":0,""outlet_temp"":0}"
805,stroke/rear,"{""sec"":17,""usec"":309408,""right"":3.2991943360000000,""left"":3.2991943360000000}"
818,ecu,"{""sec"":17,""usec"":310302,""ect"":2.8869628910000000,""tps"":0,""iap"":4.9597167970000000,""gp"":1.4624023440000000}"
824,rpm,"{""sec"":17,""usec"":311340,""rpm"":0}"
831,rpm,"{""sec"":17,""usec"":359004,""rpm"":0}"
855,stroke/front,"{""sec"":17,""usec"":381664,""left"":0.021752930000000000,""right"":0.014501953000000000}"
886,acc,"{""sec"":17,""usec"":383278,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
895,water,"{""sec"":17,""usec"":409127,""inlet_temp"":0,""outlet_temp"":0}"
902,stroke/rear,"{""sec"":17,""usec"":409448,""right"":0,""left"":0}"
915,ecu,"{""sec"":17,""usec"":409833,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9560546880000000,""gp"":1.4660644530000000}"
921,rpm,"{""sec"":17,""usec"":410897,""rpm"":0}"
931,rpm,"{""sec"":17,""usec"":459051,""rpm"":0}"
955,stroke/front,"{""sec"":17,""usec"":481845,""left"":0.023364258000000000,""right"":0.018530273000000000}"
987,acc,"{""sec"":17,""usec"":483450,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
995,water,"{""sec"":17,""usec"":509173,""inlet_temp"":0,""outlet_temp"":0}"
1005,stroke/rear,"{""sec"":17,""usec"":509499,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1018,ecu,"{""sec"":17,""usec"":510408,""ect"":2.8625488280000000,""tps"":0,""iap"":4.9560546880000000,""gp"":1.4660644530000000}"
1024,rpm,"{""sec"":17,""usec"":511457,""rpm"":0}"
1031,rpm,"{""sec"":17,""usec"":559095,""rpm"":0}"
1055,stroke/front,"{""sec"":17,""usec"":582026,""left"":0.026586914000000000,""right"":0.016113281000000000}"
1087,acc,"{""sec"":17,""usec"":583633,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1095,water,"{""sec"":17,""usec"":609219,""inlet_temp"":0,""outlet_temp"":0}"
1106,stroke/rear,"{""sec"":17,""usec"":609542,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1118,ecu,"{""sec"":17,""usec"":610449,""ect"":2.8649902340000000,""tps"":0,""iap"":4.96093750000000,""gp"":1.4611816410000000}"
1124,rpm,"{""sec"":17,""usec"":611402,""rpm"":0}"
1131,rpm,"{""sec"":17,""usec"":659142,""rpm"":0}"
1155,stroke/front,"{""sec"":17,""usec"":682213,""left"":0.026586914000000000,""right"":0.013696289000000000}"
1187,acc,"{""sec"":17,""usec"":683819,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1195,water,"{""sec"":17,""usec"":709263,""inlet_temp"":0,""outlet_temp"":0}"
1206,stroke/rear,"{""sec"":17,""usec"":709580,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1218,ecu,"{""sec"":17,""usec"":710496,""ect"":2.8637695310000000,""tps"":0,""iap"":4.9597167970000000,""gp"":1.4611816410000000}"
1224,rpm,"{""sec"":17,""usec"":711518,""rpm"":0}"
1231,rpm,"{""sec"":17,""usec"":759185,""rpm"":0}"
1255,stroke/front,"{""sec"":17,""usec"":782395,""left"":0.023364258000000000,""right"":0.011279297000000000}"
1287,acc,"{""sec"":17,""usec"":784026,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1295,water,"{""sec"":17,""usec"":809307,""inlet_temp"":0,""outlet_temp"":0}"
1306,stroke/rear,"{""sec"":17,""usec"":809629,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1319,ecu,"{""sec"":17,""usec"":810552,""ect"":2.8649902340000000,""tps"":0,""iap"":4.9548339840000000,""gp"":1.4636230470000000}"
1324,rpm,"{""sec"":17,""usec"":811586,""rpm"":0}"
1332,rpm,"{""sec"":17,""usec"":859230,""rpm"":0}"
1356,stroke/front,"{""sec"":17,""usec"":882580,""left"":0.024169922000000000,""right"":0.014501953000000000}"
1387,acc,"{""sec"":17,""usec"":884208,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1396,water,"{""sec"":17,""usec"":909354,""inlet_temp"":0,""outlet_temp"":0}"
1409,stroke/rear,"{""sec"":17,""usec"":909677,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1419,ecu,"{""sec"":17,""usec"":910588,""ect"":2.8649902340000000,""tps"":0,""iap"":4.9584960940000000,""gp"":1.46484375000000}"
1425,rpm,"{""sec"":17,""usec"":911544,""rpm"":0}"
1432,rpm,"{""sec"":17,""usec"":959278,""rpm"":0}"
1456,stroke/front,"{""sec"":17,""usec"":982764,""left"":0.020947266000000000,""right"":0.011279297000000000}"
1488,acc,"{""sec"":17,""usec"":984391,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1496,water,"{""sec"":18,""usec"":9398,""inlet_temp"":0,""outlet_temp"":0}"
1503,stroke/rear,"{""sec"":18,""usec"":9723,""right"":0,""left"":0}"
1516,ecu,"{""sec"":18,""usec"":10101,""ect"":2.8625488280000000,""tps"":0,""iap"":4.9450683590000000,""gp"":1.4611816410000000}"
1521,rpm,"{""sec"":18,""usec"":11170,""rpm"":0}"
1531,rpm,"{""sec"":18,""usec"":59320,""rpm"":0}"
1556,stroke/front,"{""sec"":18,""usec"":82947,""left"":0.019335937000000000,""right"":0.012084961000000000}"
1588,acc,"{""sec"":18,""usec"":84556,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1596,water,"{""sec"":18,""usec"":109443,""inlet_temp"":0,""outlet_temp"":0}"
1606,stroke/rear,"{""sec"":18,""usec"":109757,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1620,ecu,"{""sec"":18,""usec"":110672,""ect"":2.86132812500000,""tps"":0.0012207030000000000,""iap"":4.9584960940000000,""gp"":1.46484375000000}"
1626,rpm,"{""sec"":18,""usec"":111771,""rpm"":0}"
1632,rpm,"{""sec"":18,""usec"":159365,""rpm"":0}"
1656,stroke/front,"{""sec"":18,""usec"":183132,""left"":0.014501953000000000,""right"":0.0080566410000000000}"
1688,acc,"{""sec"":18,""usec"":184760,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1696,water,"{""sec"":18,""usec"":209485,""inlet_temp"":0,""outlet_temp"":0}"
1704,stroke/rear,"{""sec"":18,""usec"":209811,""right"":0,""left"":0}"
1717,ecu,"{""sec"":18,""usec"":210187,""ect"":2.8625488280000000,""tps"":0,""iap"":4.9536132810000000,""gp"":1.4599609380000000}"
1722,rpm,"{""sec"":18,""usec"":211266,""rpm"":0}"
1732,rpm,"{""sec"":18,""usec"":259409,""rpm"":0}"
1756,stroke/front,"{""sec"":18,""usec"":283316,""left"":0.024975586000000000,""right"":0.019335937000000000}"
1788,acc,"{""sec"":18,""usec"":284937,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1796,water,"{""sec"":18,""usec"":309531,""inlet_temp"":0,""outlet_temp"":0}"
1804,stroke/rear,"{""sec"":18,""usec"":309859,""right"":0,""left"":0}"
1817,ecu,"{""sec"":18,""usec"":310237,""ect"":2.8662109380000000,""tps"":0,""iap"":4.9536132810000000,""gp"":1.46484375000000}"
1823,rpm,"{""sec"":18,""usec"":311230,""rpm"":0}"
1832,rpm,"{""sec"":18,""usec"":359453,""rpm"":0}"
1857,stroke/front,"{""sec"":18,""usec"":383500,""left"":0.021752930000000000,""right"":0.015307617000000000}"
1888,acc,"{""sec"":18,""usec"":385134,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1897,water,"{""sec"":18,""usec"":409578,""inlet_temp"":0,""outlet_temp"":0}"
1904,stroke/rear,"{""sec"":18,""usec"":409900,""right"":0,""left"":0}"
1919,ecu,"{""sec"":18,""usec"":410278,""ect"":2.8637695310000000,""tps"":0.0012207030000000000,""iap"":4.9536132810000000,""gp"":1.4697265620000000}"
1925,rpm,"{""sec"":18,""usec"":411570,""rpm"":0}"
1932,rpm,"{""sec"":18,""usec"":459498,""rpm"":0}"
1957,stroke/front,"{""sec"":18,""usec"":483682,""left"":0.017724609000000000,""right"":0.011279297000000000}"
1989,acc,"{""sec"":18,""usec"":485305,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1997,water,"{""sec"":18,""usec"":509619,""inlet_temp"":0,""outlet_temp"":0}"
2004,stroke/rear,"{""sec"":18,""usec"":509938,""right"":0,""left"":0}"
2017,ecu,"{""sec"":18,""usec"":510322,""ect"":2.8662109380000000,""tps"":0,""iap"":4.9572753910000000,""gp"":1.4660644530000000}"
2023,rpm,"{""sec"":18,""usec"":511410,""rpm"":0}"
2032,rpm,"{""sec"":18,""usec"":559539,""rpm"":0}"
2057,stroke/front,"{""sec"":18,""usec"":583865,""left"":0.016113281000000000,""right"":0.0128906250000000}"
2088,acc,"{""sec"":18,""usec"":585378,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2097,water,"{""sec"":18,""usec"":609663,""inlet_temp"":0,""outlet_temp"":0}"
2107,stroke/rear,"{""sec"":18,""usec"":609986,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2120,ecu,"{""sec"":18,""usec"":610906,""ect"":2.8637695310000000,""tps"":0,""iap"":4.9572753910000000,""gp"":1.46484375000000}"
2125,rpm,"{""sec"":18,""usec"":611852,""rpm"":0}"
2132,rpm,"{""sec"":18,""usec"":659585,""rpm"":0}"
2157,stroke/front,"{""sec"":18,""usec"":684050,""left"":0.033032227000000000,""right"":0.020141602000000000}"
2189,acc,"{""sec"":18,""usec"":685663,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2197,water,"{""sec"":18,""usec"":709706,""inlet_temp"":0,""outlet_temp"":0}"
2205,stroke/rear,"{""sec"":18,""usec"":710028,""right"":0,""left"":0}"
2217,ecu,"{""sec"":18,""usec"":710403,""ect"":2.8649902340000000,""tps"":0,""iap"":4.9572753910000000,""gp"":1.46484375000000}"
2223,rpm,"{""sec"":18,""usec"":711368,""rpm"":0}"
2232,rpm,"{""sec"":18,""usec"":759630,""rpm"":0}"
2257,stroke/front,"{""sec"":18,""usec"":784234,""left"":0.021752930000000000,""right"":0.016113281000000000}"
2289,acc,"{""sec"":18,""usec"":785842,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2299,water,"{""sec"":18,""usec"":809752,""inlet_temp"":0,""outlet_temp"":0}"
2305,stroke/rear,"{""sec"":18,""usec"":810071,""right"":0,""left"":0}"
2317,ecu,"{""sec"":18,""usec"":810449,""ect"":2.8649902340000000,""tps"":0,""iap"":4.9536132810000000,""gp"":1.46484375000000}"
2323,rpm,"{""sec"":18,""usec"":811429,""rpm"":0}"
2332,rpm,"{""sec"":18,""usec"":859675,""rpm"":0}"
2357,stroke/front,"{""sec"":18,""usec"":884419,""left"":0.024169922000000000,""right"":0.017724609000000000}"
2389,acc,"{""sec"":18,""usec"":886021,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2397,water,"{""sec"":18,""usec"":909799,""inlet_temp"":0,""outlet_temp"":0}"
2405,stroke/rear,"{""sec"":18,""usec"":910119,""right"":0,""left"":0}"
2418,ecu,"{""sec"":18,""usec"":910497,""ect"":2.8625488280000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.2790527340000000}"
2423,rpm,"{""sec"":18,""usec"":911487,""rpm"":0}"
2432,rpm,"{""sec"":18,""usec"":959719,""rpm"":0}"
2458,stroke/front,"{""sec"":18,""usec"":984601,""left"":0.017724609000000000,""right"":0.010473633000000000}"
2489,acc,"{""sec"":18,""usec"":986206,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2497,water,"{""sec"":19,""usec"":9843,""inlet_temp"":0,""outlet_temp"":0}"
2508,stroke/rear,"{""sec"":19,""usec"":10165,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2520,ecu,"{""sec"":19,""usec"":11078,""ect"":2.8637695310000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.39257812500000}"
2526,rpm,"{""sec"":19,""usec"":11965,""rpm"":0}"
2532,rpm,"{""sec"":19,""usec"":59763,""rpm"":0}"
2558,stroke/front,"{""sec"":19,""usec"":84785,""left"":0.017724609000000000,""right"":0.011279297000000000}"
2589,acc,"{""sec"":19,""usec"":86409,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2598,water,"{""sec"":19,""usec"":109888,""inlet_temp"":0,""outlet_temp"":0}"
2605,stroke/rear,"{""sec"":19,""usec"":110205,""right"":0,""left"":0}"
2618,ecu,"{""sec"":19,""usec"":110580,""ect"":2.8649902340000000,""tps"":0,""iap"":4.9572753910000000,""gp"":2.3864746090000000}"
2624,rpm,"{""sec"":19,""usec"":111635,""rpm"":0}"
2632,rpm,"{""sec"":19,""usec"":159810,""rpm"":0}"
2658,stroke/front,"{""sec"":19,""usec"":184967,""left"":0.021752930000000000,""right"":0.013696289000000000}"
2690,acc,"{""sec"":19,""usec"":186567,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2698,water,"{""sec"":19,""usec"":209933,""inlet_temp"":0,""outlet_temp"":0}"
2708,stroke/rear,"{""sec"":19,""usec"":210254,""right"":3.2991943360000000,""left"":3.2991943360000000}"
