time,topic,payload
15292,rpm,"{""sec"":31,""usec"":417453,""rpm"":0}"
15298,rpm,"{""sec"":31,""usec"":465359,""rpm"":0}"
15324,stroke/front,"{""sec"":31,""usec"":507425,""left"":0.010473633000000000,""right"":0.00080566400000000000}"
15356,acc,"{""sec"":31,""usec"":509032,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
15364,water,"{""sec"":31,""usec"":515480,""inlet_temp"":0,""outlet_temp"":0}"
15375,stroke/rear,"{""sec"":31,""usec"":515806,""right"":3.2991943360000000,""left"":3.2991943360000000}"
15389,ecu,"{""sec"":31,""usec"":516736,""ect"":2.8442382810000000,""tps"":0.0024414060000000000,""iap"":2.84179687500000,""gp"":0.89111328100000000}"
15395,rpm,"{""sec"":31,""usec"":517948,""rpm"":0}"
15401,rpm,"{""sec"":31,""usec"":565401,""rpm"":0}"
15424,stroke/front,"{""sec"":31,""usec"":607604,""left"":0.0080566410000000000,""right"":0.0032226560000000000}"
15456,acc,"{""sec"":31,""usec"":609234,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
15464,water,"{""sec"":31,""usec"":615522,""inlet_temp"":0,""outlet_temp"":0}"
15472,stroke/rear,"{""sec"":31,""usec"":615849,""right"":0,""left"":0}"
15485,ecu,"{""sec"":31,""usec"":616228,""ect"":2.8430175780000000,""tps"":0,""iap"":2.8405761720000000,""gp"":0.88623046900000000}"
15490,rpm,"{""sec"":31,""usec"":617310,""rpm"":0}"
15496,rpm,"{""sec"":31,""usec"":665446,""rpm"":0}"
15524,stroke/front,"{""sec"":31,""usec"":707788,""left"":0.0040283200000000000,""right"":0.0016113280000000000}"
15556,acc,"{""sec"":31,""usec"":709393,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
15564,water,"{""sec"":31,""usec"":715569,""inlet_temp"":0,""outlet_temp"":0}"
15572,stroke/rear,"{""sec"":31,""usec"":715879,""right"":0,""left"":0}"
15585,ecu,"{""sec"":31,""usec"":716256,""ect"":2.8442382810000000,""tps"":0,""iap"":2.8369140620000000,""gp"":0.888671875000000}"
15590,rpm,"{""sec"":31,""usec"":717253,""rpm"":0}"
15596,rpm,"{""sec"":31,""usec"":765490,""rpm"":0}"
15625,stroke/front,"{""sec"":31,""usec"":807975,""left"":0.024975586000000000,""right"":0.0056396480000000000}"
15656,acc,"{""sec"":31,""usec"":809583,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
15664,water,"{""sec"":31,""usec"":815615,""inlet_temp"":0,""outlet_temp"":0}"
15672,stroke/rear,"{""sec"":31,""usec"":815938,""right"":0,""left"":0}"
15685,ecu,"{""sec"":31,""usec"":816315,""ect"":2.8430175780000000,""tps"":0,""iap"":2.84179687500000,""gp"":0.88623046900000000}"
15691,rpm,"{""sec"":31,""usec"":817337,""rpm"":0}"
15696,rpm,"{""sec"":31,""usec"":865536,""rpm"":0}"
15725,stroke/front,"{""sec"":31,""usec"":908157,""left"":0.014501953000000000,""right"":0.0040283200000000000}"
15756,acc,"{""sec"":31,""usec"":909778,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
15765,water,"{""sec"":31,""usec"":915661,""inlet_temp"":0,""outlet_temp"":0}"
15772,stroke/rear,"{""sec"":31,""usec"":915978,""right"":0,""left"":0}"
15787,ecu,"{""sec"":31,""usec"":916353,""ect"":2.8454589840000000,""tps"":0.0048828120000000000,""iap"":2.8381347660000000,""gp"":0.89111328100000000}"
15793,rpm,"{""sec"":31,""usec"":917660,""rpm"":0}"
15798,rpm,"{""sec"":31,""usec"":965582,""rpm"":0}"
15825,stroke/front,"{""sec"":32,""usec"":8341,""left"":0.0088623050000000000,""right"":0.0024169920000000000}"
15856,acc,"{""sec"":32,""usec"":9948,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
15864,water,"{""sec"":32,""usec"":15703,""inlet_temp"":0,""outlet_temp"":0}"
15872,stroke/rear,"{""sec"":32,""usec"":16031,""right"":0,""left"":0}"
15885,ecu,"{""sec"":32,""usec"":16403,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8369140620000000,""gp"":0.90087890600000000}"
15890,rpm,"{""sec"":32,""usec"":17489,""rpm"":0}"
15896,rpm,"{""sec"":32,""usec"":65626,""rpm"":0}"
15925,stroke/front,"{""sec"":32,""usec"":108524,""left"":0.0048339840000000000,""right"":0.0024169920000000000}"
15957,acc,"{""sec"":32,""usec"":110132,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
15965,water,"{""sec"":32,""usec"":115748,""inlet_temp"":0,""outlet_temp"":0}"
15973,stroke/rear,"{""sec"":32,""usec"":116066,""right"":0,""left"":0}"
15987,ecu,"{""sec"":32,""usec"":116446,""ect"":2.8442382810000000,""tps"":0.015869141000000000,""iap"":2.8393554690000000,""gp"":0.88989257800000000}"
15993,rpm,"{""sec"":32,""usec"":117741,""rpm"":0}"
15999,rpm,"{""sec"":32,""usec"":165670,""rpm"":0}"
16025,stroke/front,"{""sec"":32,""usec"":208706,""left"":0.0056396480000000000,""right"":0.0016113280000000000}"
16057,acc,"{""sec"":32,""usec"":210297,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16065,water,"{""sec"":32,""usec"":215793,""inlet_temp"":0,""outlet_temp"":0}"
16076,stroke/rear,"{""sec"":32,""usec"":216112,""right"":3.2991943360000000,""left"":3.2991943360000000}"
16089,ecu,"{""sec"":32,""usec"":217028,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8405761720000000,""gp"":0.88623046900000000}"
16094,rpm,"{""sec"":32,""usec"":218096,""rpm"":0}"
16100,rpm,"{""sec"":32,""usec"":265715,""rpm"":0}"
16125,stroke/front,"{""sec"":32,""usec"":308891,""left"":0.032226562000000000,""right"":0.0056396480000000000}"
16157,acc,"{""sec"":32,""usec"":310487,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16165,water,"{""sec"":32,""usec"":315840,""inlet_temp"":0,""outlet_temp"":0}"
16173,stroke/rear,"{""sec"":32,""usec"":316170,""right"":0,""left"":0}"
16187,ecu,"{""sec"":32,""usec"":316546,""ect"":2.84179687500000,""tps"":0.0085449220000000000,""iap"":2.8381347660000000,""gp"":0.888671875000000}"
16193,rpm,"{""sec"":32,""usec"":317694,""rpm"":0}"
16199,rpm,"{""sec"":32,""usec"":365761,""rpm"":0}"
16226,stroke/front,"{""sec"":32,""usec"":409072,""left"":0.019335937000000000,""right"":0.0040283200000000000}"
16257,acc,"{""sec"":32,""usec"":410682,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16266,water,"{""sec"":32,""usec"":415883,""inlet_temp"":0,""outlet_temp"":0}"
16273,stroke/rear,"{""sec"":32,""usec"":416206,""right"":0,""left"":0}"
16286,ecu,"{""sec"":32,""usec"":416595,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8405761720000000,""gp"":0.89355468800000000}"
16292,rpm,"{""sec"":32,""usec"":417696,""rpm"":0}"
16298,rpm,"{""sec"":32,""usec"":465807,""rpm"":0}"
16326,stroke/front,"{""sec"":32,""usec"":509255,""left"":0.010473633000000000,""right"":0.0024169920000000000}"
16358,acc,"{""sec"":32,""usec"":510889,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16366,water,"{""sec"":32,""usec"":515929,""inlet_temp"":0,""outlet_temp"":0}"
16373,stroke/rear,"{""sec"":32,""usec"":516246,""right"":0,""left"":0}"
16386,ecu,"{""sec"":32,""usec"":516623,""ect"":2.8405761720000000,""tps"":0,""iap"":2.8381347660000000,""gp"":0.88989257800000000}"
16392,rpm,"{""sec"":32,""usec"":517711,""rpm"":0}"
16398,rpm,"{""sec"":32,""usec"":565850,""rpm"":0}"
16426,stroke/front,"{""sec"":32,""usec"":609437,""left"":0.0064453120000000000,""right"":0.0016113280000000000}"
16458,acc,"{""sec"":32,""usec"":611070,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16466,water,"{""sec"":32,""usec"":615974,""inlet_temp"":0,""outlet_temp"":0}"
16477,stroke/rear,"{""sec"":32,""usec"":616295,""right"":3.2991943360000000,""left"":3.2991943360000000}"
16489,ecu,"{""sec"":32,""usec"":617224,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8356933590000000,""gp"":0.888671875000000}"
16495,rpm,"{""sec"":32,""usec"":618184,""rpm"":0}"
16501,rpm,"{""sec"":32,""usec"":665896,""rpm"":0}"
16526,stroke/front,"{""sec"":32,""usec"":709623,""left"":0.0040283200000000000,""right"":0.0056396480000000000}"
16558,acc,"{""sec"":32,""usec"":711255,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16566,water,"{""sec"":32,""usec"":716019,""inlet_temp"":0,""outlet_temp"":0}"
16574,stroke/rear,"{""sec"":32,""usec"":716334,""right"":0,""left"":0}"
16588,ecu,"{""sec"":32,""usec"":716714,""ect"":2.8491210940000000,""tps"":0.0012207030000000000,""iap"":2.84179687500000,""gp"":0.89355468800000000}"
16594,rpm,"{""sec"":32,""usec"":717951,""rpm"":0}"
16600,rpm,"{""sec"":32,""usec"":765940,""rpm"":0}"
16626,stroke/front,"{""sec"":32,""usec"":809808,""left"":0.016918945000000000,""right"":0.0032226560000000000}"
16658,acc,"{""sec"":32,""usec"":811428,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16666,water,"{""sec"":32,""usec"":816063,""inlet_temp"":0,""outlet_temp"":0}"
16674,stroke/rear,"{""sec"":32,""usec"":816387,""right"":0,""left"":0}"
16687,ecu,"{""sec"":32,""usec"":816766,""ect"":2.8442382810000000,""tps"":0,""iap"":2.8405761720000000,""gp"":0.88989257800000000}"
16693,rpm,"{""sec"":32,""usec"":817843,""rpm"":0}"
16698,rpm,"{""sec"":32,""usec"":865985,""rpm"":0}"
16727,stroke/front,"{""sec"":32,""usec"":909992,""left"":0.0096679690000000000,""right"":0.0032226560000000000}"
16758,acc,"{""sec"":32,""usec"":911621,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16767,water,"{""sec"":32,""usec"":916110,""inlet_temp"":0,""outlet_temp"":0}"
16777,stroke/rear,"{""sec"":32,""usec"":916429,""right"":3.2991943360000000,""left"":3.2991943360000000}"
16791,ecu,"{""sec"":32,""usec"":917358,""ect"":2.84179687500000,""tps"":0.0024414060000000000,""iap"":2.84179687500000,""gp"":0.88745117200000000}"
16797,rpm,"{""sec"":32,""usec"":918503,""rpm"":0}"
16803,rpm,"{""sec"":32,""usec"":966029,""rpm"":0}"
16827,stroke/front,"{""sec"":33,""usec"":10177,""left"":0.0056396480000000000,""right"":0.0064453120000000000}"
16858,acc,"{""sec"":33,""usec"":11771,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16866,water,"{""sec"":33,""usec"":16151,""inlet_temp"":0,""outlet_temp"":0}"
16877,stroke/rear,"{""sec"":33,""usec"":16478,""right"":3.2991943360000000,""left"":3.2991943360000000}"
16890,ecu,"{""sec"":33,""usec"":17405,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8393554690000000,""gp"":0.88989257800000000}"
16895,rpm,"{""sec"":33,""usec"":18450,""rpm"":0}"
16901,rpm,"{""sec"":33,""usec"":66073,""rpm"":0}"
16927,stroke/front,"{""sec"":33,""usec"":110359,""left"":0.0064453120000000000,""right"":0.0032226560000000000}"
16959,acc,"{""sec"":33,""usec"":111962,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
16967,water,"{""sec"":33,""usec"":116196,""inlet_temp"":0,""outlet_temp"":0}"
16977,stroke/rear,"{""sec"":33,""usec"":116513,""right"":3.2991943360000000,""left"":3.2991943360000000}"
16990,ecu,"{""sec"":33,""usec"":117417,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8381347660000000,""gp"":0.89111328100000000}"
16996,rpm,"{""sec"":33,""usec"":118450,""rpm"":0}"
17002,rpm,"{""sec"":33,""usec"":166116,""rpm"":0}"
17027,stroke/front,"{""sec"":33,""usec"":210543,""left"":0.0056396480000000000,""right"":0.0040283200000000000}"
17059,acc,"{""sec"":33,""usec"":212142,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17067,water,"{""sec"":33,""usec"":216237,""inlet_temp"":0,""outlet_temp"":0}"
17075,stroke/rear,"{""sec"":33,""usec"":216554,""right"":0,""left"":0}"
17089,ecu,"{""sec"":33,""usec"":216926,""ect"":2.8454589840000000,""tps"":0.0012207030000000000,""iap"":2.8405761720000000,""gp"":0.88623046900000000}"
17095,rpm,"{""sec"":33,""usec"":218240,""rpm"":0}"
17101,rpm,"{""sec"":33,""usec"":266158,""rpm"":0}"
17127,stroke/front,"{""sec"":33,""usec"":310725,""left"":0.035449219000000000,""right"":0.0064453120000000000}"
17159,acc,"{""sec"":33,""usec"":312344,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17167,water,"{""sec"":33,""usec"":316280,""inlet_temp"":0,""outlet_temp"":0}"
17175,stroke/rear,"{""sec"":33,""usec"":316605,""right"":0,""left"":0}"
17189,ecu,"{""sec"":33,""usec"":316983,""ect"":2.8442382810000000,""tps"":0.0012207030000000000,""iap"":2.8369140620000000,""gp"":0.88989257800000000}"
17195,rpm,"{""sec"":33,""usec"":318319,""rpm"":0}"
17201,rpm,"{""sec"":33,""usec"":366204,""rpm"":0}"
17227,stroke/front,"{""sec"":33,""usec"":410908,""left"":0.018530273000000000,""right"":0.0032226560000000000}"
17259,acc,"{""sec"":33,""usec"":412510,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17267,water,"{""sec"":33,""usec"":416329,""inlet_temp"":0,""outlet_temp"":0}"
17278,stroke/rear,"{""sec"":33,""usec"":416656,""right"":3.2991943360000000,""left"":3.2991943360000000}"
17291,ecu,"{""sec"":33,""usec"":417577,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8381347660000000,""gp"":0.88989257800000000}"
17297,rpm,"{""sec"":33,""usec"":418621,""rpm"":0}"
17302,rpm,"{""sec"":33,""usec"":466253,""rpm"":0}"
17328,stroke/front,"{""sec"":33,""usec"":511092,""left"":0.010473633000000000,""right"":0.0056396480000000000}"
17359,acc,"{""sec"":33,""usec"":512708,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17368,water,"{""sec"":33,""usec"":516376,""inlet_temp"":0,""outlet_temp"":0}"
17378,stroke/rear,"{""sec"":33,""usec"":516693,""right"":3.2991943360000000,""left"":3.2991943360000000}"
17391,ecu,"{""sec"":33,""usec"":517614,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8369140620000000,""gp"":0.88989257800000000}"
17397,rpm,"{""sec"":33,""usec"":518666,""rpm"":0}"
17403,rpm,"{""sec"":33,""usec"":566295,""rpm"":0}"
17426,stroke/front,"{""sec"":33,""usec"":611276,""left"":0.0056396480000000000,""right"":0}"
17458,acc,"{""sec"":33,""usec"":612636,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17466,water,"{""sec"":33,""usec"":616418,""inlet_temp"":0,""outlet_temp"":0}"
17476,stroke/rear,"{""sec"":33,""usec"":616742,""right"":3.2991943360000000,""left"":3.2991943360000000}"
17489,ecu,"{""sec"":33,""usec"":617666,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8381347660000000,""gp"":0.88623046900000000}"
17495,rpm,"{""sec"":33,""usec"":618709,""rpm"":0}"
17501,rpm,"{""sec"":33,""usec"":666340,""rpm"":0}"
17528,stroke/front,"{""sec"":33,""usec"":711458,""left"":0.0056396480000000000,""right"":0.0016113280000000000}"
17560,acc,"{""sec"":33,""usec"":713083,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17568,water,"{""sec"":33,""usec"":716462,""inlet_temp"":0,""outlet_temp"":0}"
17576,stroke/rear,"{""sec"":33,""usec"":716786,""right"":0,""left"":0}"
17588,ecu,"{""sec"":33,""usec"":717163,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8381347660000000,""gp"":0.888671875000000}"
17594,rpm,"{""sec"":33,""usec"":718160,""rpm"":0}"
17600,rpm,"{""sec"":33,""usec"":766385,""rpm"":0}"
17628,stroke/front,"{""sec"":33,""usec"":811644,""left"":0.017724609000000000,""right"":0.0088623050000000000}"
17660,acc,"{""sec"":33,""usec"":813251,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17668,water,"{""sec"":33,""usec"":816508,""inlet_temp"":0,""outlet_temp"":0}"
17676,stroke/rear,"{""sec"":33,""usec"":816832,""right"":0,""left"":0}"
17689,ecu,"{""sec"":33,""usec"":817215,""ect"":2.8430175780000000,""tps"":0,""iap"":2.8381347660000000,""gp"":0.85571289100000000}"
17694,rpm,"{""sec"":33,""usec"":818317,""rpm"":0}"
17700,rpm,"{""sec"":33,""usec"":866430,""rpm"":0}"
17729,stroke/front,"{""sec"":33,""usec"":911824,""left"":0.0096679690000000000,""right"":0.0032226560000000000}"
17760,acc,"{""sec"":33,""usec"":913422,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17768,water,"{""sec"":33,""usec"":916552,""inlet_temp"":0,""outlet_temp"":0}"
17779,stroke/rear,"{""sec"":33,""usec"":916872,""right"":3.2991943360000000,""left"":3.2991943360000000}"
17792,ecu,"{""sec"":33,""usec"":917788,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8381347660000000,""gp"":0.88989257800000000}"
17798,rpm,"{""sec"":33,""usec"":918831,""rpm"":0}"
17803,rpm,"{""sec"":33,""usec"":966475,""rpm"":0}"
17829,stroke/front,"{""sec"":34,""usec"":12009,""left"":0.0048339840000000000,""right"":0.0024169920000000000}"
17860,acc,"{""sec"":34,""usec"":13618,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17868,water,"{""sec"":34,""usec"":16599,""inlet_temp"":0,""outlet_temp"":0}"
17879,stroke/rear,"{""sec"":34,""usec"":16917,""right"":3.2991943360000000,""left"":3.2991943360000000}"
17893,ecu,"{""sec"":34,""usec"":17825,""ect"":2.8466796880000000,""tps"":0.0024414060000000000,""iap"":2.8369140620000000,""gp"":0.888671875000000}"
17899,rpm,"{""sec"":34,""usec"":19037,""rpm"":0}"
17905,rpm,"{""sec"":34,""usec"":66520,""rpm"":0}"
17929,stroke/front,"{""sec"":34,""usec"":112192,""left"":0.0056396480000000000,""right"":0.0032226560000000000}"
17961,acc,"{""sec"":34,""usec"":113775,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
17969,water,"{""sec"":34,""usec"":116643,""inlet_temp"":0,""outlet_temp"":0}"
