time,topic,payload
1612,water,"{""sec"":17,""usec"":809333,""inlet_temp"":0,""outlet_temp"":0}"
1622,stroke/rear,"{""sec"":17,""usec"":809648,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1637,ecu,"{""sec"":17,""usec"":810549,""ect"":2.8540039060000000,""tps"":0.0012207030000000000,""iap"":2.84179687500000,""gp"":2.3913574220000000}"
1642,rpm,"{""sec"":17,""usec"":811751,""rpm"":0}"
1648,rpm,"{""sec"":17,""usec"":859252,""rpm"":0}"
1672,stroke/front,"{""sec"":17,""usec"":882581,""left"":0.0088623050000000000,""right"":0.0096679690000000000}"
1704,acc,"{""sec"":17,""usec"":884204,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1712,water,"{""sec"":17,""usec"":909374,""inlet_temp"":0,""outlet_temp"":0}"
1723,stroke/rear,"{""sec"":17,""usec"":909699,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1735,ecu,"{""sec"":17,""usec"":910605,""ect"":2.8540039060000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.39257812500000}"
1742,rpm,"{""sec"":17,""usec"":911590,""rpm"":0}"
1749,rpm,"{""sec"":17,""usec"":959295,""rpm"":0}"
1772,stroke/front,"{""sec"":17,""usec"":982762,""left"":0.011279297000000000,""right"":0.0080566410000000000}"
1804,acc,"{""sec"":17,""usec"":984386,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1813,water,"{""sec"":18,""usec"":9417,""inlet_temp"":0,""outlet_temp"":0}"
1819,stroke/rear,"{""sec"":18,""usec"":9738,""right"":0,""left"":0}"
1832,ecu,"{""sec"":18,""usec"":10120,""ect"":2.85156250000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.3913574220000000}"
1839,rpm,"{""sec"":18,""usec"":11112,""rpm"":0}"
1848,rpm,"{""sec"":18,""usec"":59342,""rpm"":0}"
1873,stroke/front,"{""sec"":18,""usec"":82945,""left"":0.0096679690000000000,""right"":0.0064453120000000000}"
1904,acc,"{""sec"":18,""usec"":84576,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1912,water,"{""sec"":18,""usec"":109464,""inlet_temp"":0,""outlet_temp"":0}"
1923,stroke/rear,"{""sec"":18,""usec"":109790,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1935,ecu,"{""sec"":18,""usec"":110694,""ect"":2.85156250000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3889160160000000}"
1941,rpm,"{""sec"":18,""usec"":111588,""rpm"":0}"
1948,rpm,"{""sec"":18,""usec"":159386,""rpm"":0}"
1973,stroke/front,"{""sec"":18,""usec"":183129,""left"":0.0096679690000000000,""right"":0.0072509770000000000}"
2004,acc,"{""sec"":18,""usec"":184774,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2012,water,"{""sec"":18,""usec"":209510,""inlet_temp"":0,""outlet_temp"":0}"
2023,stroke/rear,"{""sec"":18,""usec"":209831,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2037,ecu,"{""sec"":18,""usec"":210737,""ect"":2.8527832030000000,""tps"":0.0024414060000000000,""iap"":2.84179687500000,""gp"":2.3803710940000000}"
2043,rpm,"{""sec"":18,""usec"":211926,""rpm"":0}"
2049,rpm,"{""sec"":18,""usec"":259432,""rpm"":0}"
2073,stroke/front,"{""sec"":18,""usec"":283312,""left"":0.0072509770000000000,""right"":0.0096679690000000000}"
2104,acc,"{""sec"":18,""usec"":284931,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2113,water,"{""sec"":18,""usec"":309552,""inlet_temp"":0,""outlet_temp"":0}"
2120,stroke/rear,"{""sec"":18,""usec"":309880,""right"":0,""left"":0}"
2133,ecu,"{""sec"":18,""usec"":310262,""ect"":2.8491210940000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3974609380000000}"
2139,rpm,"{""sec"":18,""usec"":311342,""rpm"":0}"
2148,rpm,"{""sec"":18,""usec"":359474,""rpm"":0}"
2173,stroke/front,"{""sec"":18,""usec"":383495,""left"":0.0080566410000000000,""right"":0.0088623050000000000}"
2205,acc,"{""sec"":18,""usec"":385108,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2213,water,"{""sec"":18,""usec"":409597,""inlet_temp"":0,""outlet_temp"":0}"
2220,stroke/rear,"{""sec"":18,""usec"":409916,""right"":0,""left"":0}"
2235,ecu,"{""sec"":18,""usec"":410288,""ect"":2.85156250000000,""tps"":0.0012207030000000000,""iap"":2.8466796880000000,""gp"":2.3889160160000000}"
2240,rpm,"{""sec"":18,""usec"":411538,""rpm"":0}"
2248,rpm,"{""sec"":18,""usec"":459520,""rpm"":0}"
2273,stroke/front,"{""sec"":18,""usec"":483675,""left"":0.011279297000000000,""right"":0.0080566410000000000}"
2305,acc,"{""sec"":18,""usec"":485301,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2313,water,"{""sec"":18,""usec"":509640,""inlet_temp"":0,""outlet_temp"":0}"
2323,stroke/rear,"{""sec"":18,""usec"":509968,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2338,ecu,"{""sec"":18,""usec"":510883,""ect"":2.85156250000000,""tps"":0.0036621090000000000,""iap"":2.8393554690000000,""gp"":2.3937988280000000}"
2344,rpm,"{""sec"":18,""usec"":512067,""rpm"":0}"
2349,rpm,"{""sec"":18,""usec"":559562,""rpm"":0}"
2373,stroke/front,"{""sec"":18,""usec"":583860,""left"":0.0088623050000000000,""right"":0.0064453120000000000}"
2405,acc,"{""sec"":18,""usec"":585486,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2413,water,"{""sec"":18,""usec"":609686,""inlet_temp"":0,""outlet_temp"":0}"
2424,stroke/rear,"{""sec"":18,""usec"":610008,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2436,ecu,"{""sec"":18,""usec"":610911,""ect"":2.8503417970000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3864746090000000}"
2442,rpm,"{""sec"":18,""usec"":611951,""rpm"":0}"
2448,rpm,"{""sec"":18,""usec"":659608,""rpm"":0}"
2473,stroke/front,"{""sec"":18,""usec"":684043,""left"":0.0080566410000000000,""right"":0.010473633000000000}"
2505,acc,"{""sec"":18,""usec"":685668,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2513,water,"{""sec"":18,""usec"":709730,""inlet_temp"":0,""outlet_temp"":0}"
2524,stroke/rear,"{""sec"":18,""usec"":710052,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2536,ecu,"{""sec"":18,""usec"":710968,""ect"":2.8503417970000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3913574220000000}"
2542,rpm,"{""sec"":18,""usec"":711935,""rpm"":0}"
2548,rpm,"{""sec"":18,""usec"":759653,""rpm"":0}"
2574,stroke/front,"{""sec"":18,""usec"":784225,""left"":0.0088623050000000000,""right"":0.010473633000000000}"
2605,acc,"{""sec"":18,""usec"":785835,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2613,water,"{""sec"":18,""usec"":809776,""inlet_temp"":0,""outlet_temp"":0}"
2624,stroke/rear,"{""sec"":18,""usec"":810095,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2637,ecu,"{""sec"":18,""usec"":811003,""ect"":2.8527832030000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3901367190000000}"
2642,rpm,"{""sec"":18,""usec"":811960,""rpm"":0}"
2648,rpm,"{""sec"":18,""usec"":859697,""rpm"":0}"
2674,stroke/front,"{""sec"":18,""usec"":884411,""left"":0.0096679690000000000,""right"":0.010473633000000000}"
2705,acc,"{""sec"":18,""usec"":886047,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2714,water,"{""sec"":18,""usec"":909820,""inlet_temp"":0,""outlet_temp"":0}"
2721,stroke/rear,"{""sec"":18,""usec"":910144,""right"":0,""left"":0}"
