time,topic,payload
405,acc,"{""sec"":16,""usec"":381463,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
413,water,"{""sec"":16,""usec"":408687,""inlet_temp"":0,""outlet_temp"":0}"
421,stroke/rear,"{""sec"":16,""usec"":409002,""right"":0,""left"":0}"
434,ecu,"{""sec"":16,""usec"":409374,""ect"":2.8503417970000000,""tps"":0,""iap"":4.9560546880000000,""gp"":1.1730957030000000}"
440,rpm,"{""sec"":16,""usec"":410453,""rpm"":0}"
453,rpm,"{""sec"":16,""usec"":458608,""rpm"":0}"
474,stroke/front,"{""sec"":16,""usec"":480015,""left"":0.0064453120000000000,""right"":0.0096679690000000000}"
506,acc,"{""sec"":16,""usec"":481627,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
515,water,"{""sec"":16,""usec"":508732,""inlet_temp"":0,""outlet_temp"":0}"
527,stroke/rear,"{""sec"":16,""usec"":509057,""right"":3.2991943360000000,""left"":3.2991943360000000}"
537,ecu,"{""sec"":16,""usec"":509981,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9755859380000000,""gp"":2.3901367190000000}"
543,rpm,"{""sec"":16,""usec"":511012,""rpm"":0}"
552,rpm,"{""sec"":16,""usec"":558653,""rpm"":0}"
574,stroke/front,"{""sec"":16,""usec"":580195,""left"":0.0064453120000000000,""right"":0.0088623050000000000}"
606,acc,"{""sec"":16,""usec"":581813,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
614,water,"{""sec"":16,""usec"":608779,""inlet_temp"":0,""outlet_temp"":0}"
622,stroke/rear,"{""sec"":16,""usec"":609102,""right"":0,""left"":0}"
634,ecu,"{""sec"":16,""usec"":609478,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9572753910000000,""gp"":2.3889160160000000}"
640,rpm,"{""sec"":16,""usec"":610562,""rpm"":0}"
651,rpm,"{""sec"":16,""usec"":658702,""rpm"":0}"
674,stroke/front,"{""sec"":16,""usec"":680381,""left"":0.010473633000000000,""right"":0.0072509770000000000}"
706,acc,"{""sec"":16,""usec"":681991,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
714,water,"{""sec"":16,""usec"":708823,""inlet_temp"":0,""outlet_temp"":0}"
724,stroke/rear,"{""sec"":16,""usec"":709140,""right"":3.2991943360000000,""left"":3.2991943360000000}"
737,ecu,"{""sec"":16,""usec"":710044,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9560546880000000,""gp"":2.3889160160000000}"
743,rpm,"{""sec"":16,""usec"":711080,""rpm"":0}"
751,rpm,"{""sec"":16,""usec"":758745,""rpm"":0}"
774,stroke/front,"{""sec"":16,""usec"":780562,""left"":0.0080566410000000000,""right"":0.0096679690000000000}"
806,acc,"{""sec"":16,""usec"":782185,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
814,water,"{""sec"":16,""usec"":808869,""inlet_temp"":0,""outlet_temp"":0}"
825,stroke/rear,"{""sec"":16,""usec"":809192,""right"":3.2991943360000000,""left"":3.2991943360000000}"
837,ecu,"{""sec"":16,""usec"":810103,""ect"":2.8552246090000000,""tps"":0,""iap"":4.9597167970000000,""gp"":2.3901367190000000}"
843,rpm,"{""sec"":16,""usec"":811129,""rpm"":0}"
851,rpm,"{""sec"":16,""usec"":858790,""rpm"":0}"
874,stroke/front,"{""sec"":16,""usec"":880745,""left"":0.0128906250000000,""right"":0.011279297000000000}"
906,acc,"{""sec"":16,""usec"":882285,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
914,water,"{""sec"":16,""usec"":908914,""inlet_temp"":0,""outlet_temp"":0}"
922,stroke/rear,"{""sec"":16,""usec"":909232,""right"":0,""left"":0}"
934,ecu,"{""sec"":16,""usec"":909607,""ect"":2.86132812500000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.3889160160000000}"
940,rpm,"{""sec"":16,""usec"":910616,""rpm"":0}"
952,rpm,"{""sec"":16,""usec"":958833,""rpm"":0}"
974,stroke/front,"{""sec"":16,""usec"":980927,""left"":0.014501953000000000,""right"":0.014501953000000000}"
1006,acc,"{""sec"":16,""usec"":982519,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1014,water,"{""sec"":17,""usec"":8956,""inlet_temp"":0,""outlet_temp"":0}"
1025,stroke/rear,"{""sec"":17,""usec"":9272,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1039,ecu,"{""sec"":17,""usec"":10189,""ect"":2.8564453120000000,""tps"":0.0012207030000000000,""iap"":4.9658203120000000,""gp"":2.3901367190000000}"
1045,rpm,"{""sec"":17,""usec"":11466,""rpm"":0}"
1051,rpm,"{""sec"":17,""usec"":58880,""rpm"":0}"
1075,stroke/front,"{""sec"":17,""usec"":81109,""left"":0.0088623050000000000,""right"":0.0072509770000000000}"
1106,acc,"{""sec"":17,""usec"":82740,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1115,water,"{""sec"":17,""usec"":108999,""inlet_temp"":0,""outlet_temp"":0}"
1122,stroke/rear,"{""sec"":17,""usec"":109321,""right"":0,""left"":0}"
1135,ecu,"{""sec"":17,""usec"":109701,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.3901367190000000}"
1141,rpm,"{""sec"":17,""usec"":110801,""rpm"":0}"
1152,rpm,"{""sec"":17,""usec"":158921,""rpm"":0}"
1175,stroke/front,"{""sec"":17,""usec"":181293,""left"":0.010473633000000000,""right"":0.010473633000000000}"
1207,acc,"{""sec"":17,""usec"":182913,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1215,water,"{""sec"":17,""usec"":209044,""inlet_temp"":0,""outlet_temp"":0}"
1222,stroke/rear,"{""sec"":17,""usec"":209361,""right"":0,""left"":0}"
1235,ecu,"{""sec"":17,""usec"":209735,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9621582030000000,""gp"":2.3913574220000000}"
1241,rpm,"{""sec"":17,""usec"":210794,""rpm"":0}"
1252,rpm,"{""sec"":17,""usec"":258967,""rpm"":0}"
1275,stroke/front,"{""sec"":17,""usec"":281479,""left"":0.0128906250000000,""right"":0.010473633000000000}"
1307,acc,"{""sec"":17,""usec"":283028,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1315,water,"{""sec"":17,""usec"":309089,""inlet_temp"":0,""outlet_temp"":0}"
1325,stroke/rear,"{""sec"":17,""usec"":309415,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1338,ecu,"{""sec"":17,""usec"":310325,""ect"":2.8784179690000000,""tps"":0,""iap"":4.9584960940000000,""gp"":2.3901367190000000}"
1344,rpm,"{""sec"":17,""usec"":311356,""rpm"":0}"
1352,rpm,"{""sec"":17,""usec"":359011,""rpm"":0}"
1375,stroke/front,"{""sec"":17,""usec"":381661,""left"":0.016918945000000000,""right"":0.017724609000000000}"
1410,acc,"{""sec"":17,""usec"":383264,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1416,water,"{""sec"":17,""usec"":409133,""inlet_temp"":0,""outlet_temp"":0}"
1423,stroke/rear,"{""sec"":17,""usec"":409452,""right"":0,""left"":0}"
1437,ecu,"{""sec"":17,""usec"":409830,""ect"":2.8552246090000000,""tps"":0.0024414060000000000,""iap"":4.9548339840000000,""gp"":2.3901367190000000}"
1443,rpm,"{""sec"":17,""usec"":411124,""rpm"":0}"
1452,rpm,"{""sec"":17,""usec"":459056,""rpm"":0}"
1475,stroke/front,"{""sec"":17,""usec"":481849,""left"":0.012084961000000000,""right"":0.0128906250000000}"
1507,acc,"{""sec"":17,""usec"":483394,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1515,water,"{""sec"":17,""usec"":509180,""inlet_temp"":0,""outlet_temp"":0}"
1523,stroke/rear,"{""sec"":17,""usec"":509508,""right"":0,""left"":0}"
1536,ecu,"{""sec"":17,""usec"":509892,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9633789060000000,""gp"":2.3937988280000000}"
1541,rpm,"{""sec"":17,""usec"":510980,""rpm"":0}"
1552,rpm,"{""sec"":17,""usec"":559103,""rpm"":0}"
1576,stroke/front,"{""sec"":17,""usec"":582029,""left"":0.013696289000000000,""right"":0.016918945000000000}"
1607,acc,"{""sec"":17,""usec"":583619,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1615,water,"{""sec"":17,""usec"":609227,""inlet_temp"":0,""outlet_temp"":0}"
1626,stroke/rear,"{""sec"":17,""usec"":609548,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1639,ecu,"{""sec"":17,""usec"":610456,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9584960940000000,""gp"":2.3901367190000000}"
1645,rpm,"{""sec"":17,""usec"":611485,""rpm"":0}"
1652,rpm,"{""sec"":17,""usec"":659148,""rpm"":0}"
1676,stroke/front,"{""sec"":17,""usec"":682211,""left"":0.0128906250000000,""right"":0.012084961000000000}"
1709,acc,"{""sec"":17,""usec"":683750,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1716,water,"{""sec"":17,""usec"":709272,""inlet_temp"":0,""outlet_temp"":0}"
1723,stroke/rear,"{""sec"":17,""usec"":709593,""right"":0,""left"":0}"
1738,ecu,"{""sec"":17,""usec"":709977,""ect"":2.8576660160000000,""tps"":0.0012207030000000000,""iap"":4.9597167970000000,""gp"":2.3876953120000000}"
1743,rpm,"{""sec"":17,""usec"":711283,""rpm"":0}"
1754,rpm,"{""sec"":17,""usec"":759194,""rpm"":0}"
1777,stroke/front,"{""sec"":17,""usec"":782395,""left"":0.0072509770000000000,""right"":0.0088623050000000000}"
1808,acc,"{""sec"":17,""usec"":784027,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1816,water,"{""sec"":17,""usec"":809317,""inlet_temp"":0,""outlet_temp"":0}"
1824,stroke/rear,"{""sec"":17,""usec"":809636,""right"":0,""left"":0}"
1836,ecu,"{""sec"":17,""usec"":810018,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9572753910000000,""gp"":2.3803710940000000}"
1842,rpm,"{""sec"":17,""usec"":811108,""rpm"":0}"
1852,rpm,"{""sec"":17,""usec"":859238,""rpm"":0}"
1876,stroke/front,"{""sec"":17,""usec"":882580,""left"":0.0096679690000000000,""right"":0.010473633000000000}"
1908,acc,"{""sec"":17,""usec"":884200,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1916,water,"{""sec"":17,""usec"":909362,""inlet_temp"":0,""outlet_temp"":0}"
1924,stroke/rear,"{""sec"":17,""usec"":909685,""right"":0,""left"":0}"
1938,ecu,"{""sec"":17,""usec"":910068,""ect"":2.8601074220000000,""tps"":0.0012207030000000000,""iap"":4.9548339840000000,""gp"":2.39257812500000}"
1944,rpm,"{""sec"":17,""usec"":911308,""rpm"":0}"
1952,rpm,"{""sec"":17,""usec"":959285,""rpm"":0}"
1976,stroke/front,"{""sec"":17,""usec"":982765,""left"":0.0088623050000000000,""right"":0.012084961000000000}"
2008,acc,"{""sec"":17,""usec"":984386,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2016,water,"{""sec"":18,""usec"":9406,""inlet_temp"":0,""outlet_temp"":0}"
2024,stroke/rear,"{""sec"":18,""usec"":9726,""right"":0,""left"":0}"
2036,ecu,"{""sec"":18,""usec"":10106,""ect"":2.8552246090000000,""tps"":0,""iap"":4.9560546880000000,""gp"":2.39257812500000}"
2042,rpm,"{""sec"":18,""usec"":11111,""rpm"":0}"
2052,rpm,"{""sec"":18,""usec"":59328,""rpm"":0}"
2077,stroke/front,"{""sec"":18,""usec"":82948,""left"":0.0080566410000000000,""right"":0.0080566410000000000}"
2108,acc,"{""sec"":18,""usec"":84562,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2116,water,"{""sec"":18,""usec"":109449,""inlet_temp"":0,""outlet_temp"":0}"
2124,stroke/rear,"{""sec"":18,""usec"":109775,""right"":0,""left"":0}"
2137,ecu,"{""sec"":18,""usec"":110144,""ect"":2.8552246090000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.3913574220000000}"
2142,rpm,"{""sec"":18,""usec"":111140,""rpm"":0}"
2152,rpm,"{""sec"":18,""usec"":159373,""rpm"":0}"
2177,stroke/front,"{""sec"":18,""usec"":183128,""left"":0.0088623050000000000,""right"":0.0088623050000000000}"
2209,acc,"{""sec"":18,""usec"":184737,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2217,water,"{""sec"":18,""usec"":209498,""inlet_temp"":0,""outlet_temp"":0}"
2227,stroke/rear,"{""sec"":18,""usec"":209818,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2242,ecu,"{""sec"":18,""usec"":210743,""ect"":2.8576660160000000,""tps"":0.0012207030000000000,""iap"":4.9548339840000000,""gp"":2.3913574220000000}"
2248,rpm,"{""sec"":18,""usec"":212011,""rpm"":0}"
2253,rpm,"{""sec"":18,""usec"":259422,""rpm"":0}"
2277,stroke/front,"{""sec"":18,""usec"":283316,""left"":0.0072509770000000000,""right"":0.0096679690000000000}"
2309,acc,"{""sec"":18,""usec"":284938,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2317,water,"{""sec"":18,""usec"":309543,""inlet_temp"":0,""outlet_temp"":0}"
2327,stroke/rear,"{""sec"":18,""usec"":309860,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2340,ecu,"{""sec"":18,""usec"":310786,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9560546880000000,""gp"":2.39257812500000}"
2346,rpm,"{""sec"":18,""usec"":311759,""rpm"":0}"
2352,rpm,"{""sec"":18,""usec"":359463,""rpm"":0}"
2378,stroke/front,"{""sec"":18,""usec"":383500,""left"":0.0080566410000000000,""right"":0.010473633000000000}"
2409,acc,"{""sec"":18,""usec"":385142,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2417,water,"{""sec"":18,""usec"":409585,""inlet_temp"":0,""outlet_temp"":0}"
2425,stroke/rear,"{""sec"":18,""usec"":409901,""right"":0,""left"":0}"
2437,ecu,"{""sec"":18,""usec"":410273,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9645996090000000,""gp"":2.3876953120000000}"
2443,rpm,"{""sec"":18,""usec"":411377,""rpm"":0}"
2452,rpm,"{""sec"":18,""usec"":459510,""rpm"":0}"
2477,stroke/front,"{""sec"":18,""usec"":483681,""left"":0.0096679690000000000,""right"":0.0072509770000000000}"
2509,acc,"{""sec"":18,""usec"":485289,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2517,water,"{""sec"":18,""usec"":509632,""inlet_temp"":0,""outlet_temp"":0}"
2525,stroke/rear,"{""sec"":18,""usec"":509952,""right"":0,""left"":0}"
2538,ecu,"{""sec"":18,""usec"":510328,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9572753910000000,""gp"":2.3937988280000000}"
2543,rpm,"{""sec"":18,""usec"":511380,""rpm"":0}"
2552,rpm,"{""sec"":18,""usec"":559555,""rpm"":0}"
2578,stroke/front,"{""sec"":18,""usec"":583866,""left"":0.0080566410000000000,""right"":0.0096679690000000000}"
2609,acc,"{""sec"":18,""usec"":585516,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2617,water,"{""sec"":18,""usec"":609679,""inlet_temp"":0,""outlet_temp"":0}"
2628,stroke/rear,"{""sec"":18,""usec"":609996,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2641,ecu,"{""sec"":18,""usec"":610906,""ect"":2.8552246090000000,""tps"":0,""iap"":4.9536132810000000,""gp"":2.4206542970000000}"
2647,rpm,"{""sec"":18,""usec"":611927,""rpm"":0}"
2652,rpm,"{""sec"":18,""usec"":659601,""rpm"":0}"
2678,stroke/front,"{""sec"":18,""usec"":684049,""left"":0.0088623050000000000,""right"":0.0072509770000000000}"
2709,acc,"{""sec"":18,""usec"":685666,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2718,water,"{""sec"":18,""usec"":709725,""inlet_temp"":0,""outlet_temp"":0}"
2728,stroke/rear,"{""sec"":18,""usec"":710051,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2741,ecu,"{""sec"":18,""usec"":710955,""ect"":2.8552246090000000,""tps"":0,""iap"":4.9560546880000000,""gp"":2.39257812500000}"
2747,rpm,"{""sec"":18,""usec"":711923,""rpm"":0}"
