time,topic,payload
326,rpm,"{""sec"":16,""usec"":358635,""rpm"":0}"
341,water,"{""sec"":16,""usec"":408759,""inlet_temp"":0,""outlet_temp"":0}"
356,stroke/rear,"{""sec"":16,""usec"":409083,""right"":3.2991943360000000,""left"":3.2991943360000000}"
372,ecu,"{""sec"":16,""usec"":409997,""ect"":2.8491210940000000,""tps"":1.3146972660000000,""iap"":2.8369140620000000,""gp"":2.3913574220000000}"
385,stroke/front,"{""sec"":98,""usec"":830539,""left"":0.044311523000000000,""right"":0.35771484400000000}"
391,rpm,"{""sec"":16,""usec"":411225,""rpm"":0}"
423,acc,"{""sec"":98,""usec"":832130,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
427,rpm,"{""sec"":16,""usec"":458679,""rpm"":0}"
441,water,"{""sec"":16,""usec"":508801,""inlet_temp"":0,""outlet_temp"":0}"
454,stroke/rear,"{""sec"":16,""usec"":509122,""right"":3.2991943360000000,""left"":3.2991943360000000}"
472,ecu,"{""sec"":16,""usec"":510027,""ect"":2.8491210940000000,""tps"":1.3146972660000000,""iap"":2.8369140620000000,""gp"":2.3889160160000000}"
484,stroke/front,"{""sec"":98,""usec"":930716,""left"":0.010473633000000000,""right"":0.35771484400000000}"
490,rpm,"{""sec"":16,""usec"":511242,""rpm"":0}"
521,acc,"{""sec"":98,""usec"":932330,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
527,rpm,"{""sec"":16,""usec"":558723,""rpm"":0}"
543,water,"{""sec"":16,""usec"":608848,""inlet_temp"":0,""outlet_temp"":0}"
555,stroke/rear,"{""sec"":16,""usec"":609168,""right"":3.2991943360000000,""left"":3.2991943360000000}"
572,ecu,"{""sec"":16,""usec"":610085,""ect"":2.8454589840000000,""tps"":1.3146972660000000,""iap"":2.8356933590000000,""gp"":2.3901367190000000}"
583,stroke/front,"{""sec"":99,""usec"":30897,""left"":0.053979492000000000,""right"":0.35771484400000000}"
589,rpm,"{""sec"":16,""usec"":611296,""rpm"":0}"
620,acc,"{""sec"":99,""usec"":32493,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
626,rpm,"{""sec"":16,""usec"":658768,""rpm"":0}"
641,water,"{""sec"":16,""usec"":708889,""inlet_temp"":0,""outlet_temp"":0}"
649,stroke/rear,"{""sec"":16,""usec"":709210,""right"":0,""left"":0}"
669,ecu,"{""sec"":16,""usec"":709592,""ect"":2.8479003910000000,""tps"":1.3098144530000000,""iap"":2.8369140620000000,""gp"":2.3913574220000000}"
680,stroke/front,"{""sec"":99,""usec"":131078,""left"":0.0088623050000000000,""right"":0.36013183600000000}"
688,rpm,"{""sec"":16,""usec"":710825,""rpm"":0}"
718,acc,"{""sec"":99,""usec"":132703,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
724,rpm,"{""sec"":16,""usec"":758811,""rpm"":0}"
742,water,"{""sec"":16,""usec"":808934,""inlet_temp"":0,""outlet_temp"":0}"
754,stroke/rear,"{""sec"":16,""usec"":809260,""right"":3.2991943360000000,""left"":3.2991943360000000}"
772,ecu,"{""sec"":16,""usec"":810168,""ect"":2.8454589840000000,""tps"":1.3110351560000000,""iap"":2.8393554690000000,""gp"":2.3876953120000000}"
783,stroke/front,"{""sec"":99,""usec"":231258,""left"":0.019335937000000000,""right"":0.35610351600000000}"
789,rpm,"{""sec"":16,""usec"":811375,""rpm"":0}"
821,acc,"{""sec"":99,""usec"":232879,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
826,rpm,"{""sec"":16,""usec"":858857,""rpm"":0}"
841,water,"{""sec"":16,""usec"":908977,""inlet_temp"":0,""outlet_temp"":0}"
849,stroke/rear,"{""sec"":16,""usec"":909300,""right"":0,""left"":0}"
869,ecu,"{""sec"":16,""usec"":909679,""ect"":2.8466796880000000,""tps"":1.3122558590000000,""iap"":2.8393554690000000,""gp"":2.3889160160000000}"
880,stroke/front,"{""sec"":99,""usec"":331437,""left"":0.029809570000000000,""right"":0.35771484400000000}"
886,rpm,"{""sec"":16,""usec"":910932,""rpm"":0}"
918,acc,"{""sec"":99,""usec"":333051,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
924,rpm,"{""sec"":16,""usec"":958900,""rpm"":0}"
941,water,"{""sec"":17,""usec"":9022,""inlet_temp"":0,""outlet_temp"":0}"
954,stroke/rear,"{""sec"":17,""usec"":9335,""right"":3.2991943360000000,""left"":3.2991943360000000}"
972,ecu,"{""sec"":17,""usec"":10238,""ect"":2.8454589840000000,""tps"":1.3134765620000000,""iap"":2.8369140620000000,""gp"":2.3901367190000000}"
983,stroke/front,"{""sec"":99,""usec"":431618,""left"":0.026586914000000000,""right"":0.35932617200000000}"
988,rpm,"{""sec"":17,""usec"":11464,""rpm"":0}"
1020,acc,"{""sec"":99,""usec"":433222,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1026,rpm,"{""sec"":17,""usec"":58944,""rpm"":0}"
1042,water,"{""sec"":17,""usec"":109067,""inlet_temp"":0,""outlet_temp"":0}"
1049,stroke/rear,"{""sec"":17,""usec"":109388,""right"":0,""left"":0}"
1070,ecu,"{""sec"":17,""usec"":109766,""ect"":2.8454589840000000,""tps"":1.3122558590000000,""iap"":2.8430175780000000,""gp"":2.3876953120000000}"
1080,stroke/front,"{""sec"":99,""usec"":531798,""left"":0.029809570000000000,""right"":0.35932617200000000}"
1086,rpm,"{""sec"":17,""usec"":111007,""rpm"":0}"
1118,acc,"{""sec"":99,""usec"":533406,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1124,rpm,"{""sec"":17,""usec"":158989,""rpm"":0}"
1142,water,"{""sec"":17,""usec"":209112,""inlet_temp"":0,""outlet_temp"":0}"
1149,stroke/rear,"{""sec"":17,""usec"":209433,""right"":0,""left"":0}"
1170,ecu,"{""sec"":17,""usec"":209813,""ect"":2.8466796880000000,""tps"":1.3146972660000000,""iap"":2.8381347660000000,""gp"":2.3913574220000000}"
1180,stroke/front,"{""sec"":99,""usec"":631979,""left"":0.026586914000000000,""right"":0.36013183600000000}"
1186,rpm,"{""sec"":17,""usec"":211052,""rpm"":0}"
1218,acc,"{""sec"":99,""usec"":633581,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1224,rpm,"{""sec"":17,""usec"":259031,""rpm"":0}"
1242,water,"{""sec"":17,""usec"":309153,""inlet_temp"":0,""outlet_temp"":0}"
1254,stroke/rear,"{""sec"":17,""usec"":309479,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1272,ecu,"{""sec"":17,""usec"":310379,""ect"":2.8491210940000000,""tps"":1.3122558590000000,""iap"":2.8381347660000000,""gp"":2.3913574220000000}"
1283,stroke/front,"{""sec"":99,""usec"":732155,""left"":0.024169922000000000,""right"":0.35932617200000000}"
1289,rpm,"{""sec"":17,""usec"":311585,""rpm"":0}"
1321,acc,"{""sec"":99,""usec"":733783,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1327,rpm,"{""sec"":17,""usec"":359075,""rpm"":0}"
1342,water,"{""sec"":17,""usec"":409198,""inlet_temp"":0,""outlet_temp"":0}"
1354,stroke/rear,"{""sec"":17,""usec"":409514,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1372,ecu,"{""sec"":17,""usec"":410438,""ect"":2.8466796880000000,""tps"":1.3122558590000000,""iap"":2.8356933590000000,""gp"":2.3901367190000000}"
1383,stroke/front,"{""sec"":99,""usec"":832338,""left"":0.028198242000000000,""right"":0.35771484400000000}"
1389,rpm,"{""sec"":17,""usec"":411642,""rpm"":0}"
1421,acc,"{""sec"":99,""usec"":833953,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1428,rpm,"{""sec"":17,""usec"":459122,""rpm"":0}"
1442,water,"{""sec"":17,""usec"":509244,""inlet_temp"":0,""outlet_temp"":0}"
1449,stroke/rear,"{""sec"":17,""usec"":509564,""right"":0,""left"":0}"
1470,ecu,"{""sec"":17,""usec"":509939,""ect"":2.8491210940000000,""tps"":1.3171386720000000,""iap"":2.8369140620000000,""gp"":2.3950195310000000}"
1481,stroke/front,"{""sec"":99,""usec"":932517,""left"":0.024975586000000000,""right"":0.35771484400000000}"
1486,rpm,"{""sec"":17,""usec"":511192,""rpm"":0}"
1518,acc,"{""sec"":99,""usec"":934104,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1524,rpm,"{""sec"":17,""usec"":559166,""rpm"":0}"
1542,water,"{""sec"":17,""usec"":609290,""inlet_temp"":0,""outlet_temp"":0}"
1549,stroke/rear,"{""sec"":17,""usec"":609604,""right"":0,""left"":0}"
1570,ecu,"{""sec"":17,""usec"":609983,""ect"":2.8491210940000000,""tps"":1.3134765620000000,""iap"":2.8369140620000000,""gp"":2.3962402340000000}"
1580,stroke/front,"{""sec"":100,""usec"":32696,""left"":0.0257812500000000,""right"":0.35529785200000000}"
1586,rpm,"{""sec"":17,""usec"":611232,""rpm"":0}"
1618,acc,"{""sec"":100,""usec"":34234,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1624,rpm,"{""sec"":17,""usec"":659212,""rpm"":0}"
1642,water,"{""sec"":17,""usec"":709331,""inlet_temp"":0,""outlet_temp"":0}"
1655,stroke/rear,"{""sec"":17,""usec"":709658,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1673,ecu,"{""sec"":17,""usec"":710577,""ect"":2.8454589840000000,""tps"":1.3146972660000000,""iap"":2.8393554690000000,""gp"":2.39257812500000}"
1684,stroke/front,"{""sec"":100,""usec"":132878,""left"":0.024975586000000000,""right"":0.35771484400000000}"
1690,rpm,"{""sec"":17,""usec"":711715,""rpm"":0}"
1721,acc,"{""sec"":100,""usec"":134473,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1727,rpm,"{""sec"":17,""usec"":759254,""rpm"":0}"
1742,water,"{""sec"":17,""usec"":809377,""inlet_temp"":0,""outlet_temp"":0}"
1750,stroke/rear,"{""sec"":17,""usec"":809702,""right"":0,""left"":0}"
1770,ecu,"{""sec"":17,""usec"":810078,""ect"":2.8466796880000000,""tps"":1.3134765620000000,""iap"":2.8381347660000000,""gp"":2.4279785160000000}"
1781,stroke/front,"{""sec"":100,""usec"":233057,""left"":0.026586914000000000,""right"":0.35288085900000000}"
1787,rpm,"{""sec"":17,""usec"":811321,""rpm"":0}"
1818,acc,"{""sec"":100,""usec"":234647,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1825,rpm,"{""sec"":17,""usec"":859298,""rpm"":0}"
1842,water,"{""sec"":17,""usec"":909421,""inlet_temp"":0,""outlet_temp"":0}"
1855,stroke/rear,"{""sec"":17,""usec"":909740,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1873,ecu,"{""sec"":17,""usec"":910667,""ect"":2.8466796880000000,""tps"":1.3122558590000000,""iap"":2.8369140620000000,""gp"":2.3901367190000000}"
1884,stroke/front,"{""sec"":100,""usec"":333238,""left"":0.031420898000000000,""right"":0.36013183600000000}"
1889,rpm,"{""sec"":17,""usec"":911893,""rpm"":0}"
1921,acc,"{""sec"":100,""usec"":334835,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1927,rpm,"{""sec"":17,""usec"":959344,""rpm"":0}"
1944,water,"{""sec"":18,""usec"":9465,""inlet_temp"":0,""outlet_temp"":0}"
1949,stroke/rear,"{""sec"":18,""usec"":9781,""right"":0,""left"":0}"
1969,ecu,"{""sec"":18,""usec"":10153,""ect"":2.8491210940000000,""tps"":1.3122558590000000,""iap"":2.8405761720000000,""gp"":2.39257812500000}"
1980,stroke/front,"{""sec"":100,""usec"":433418,""left"":0.033837891000000000,""right"":0.36013183600000000}"
1986,rpm,"{""sec"":18,""usec"":11329,""rpm"":0}"
2018,acc,"{""sec"":100,""usec"":435181,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2023,rpm,"{""sec"":18,""usec"":59388,""rpm"":0}"
2042,water,"{""sec"":18,""usec"":109509,""inlet_temp"":0,""outlet_temp"":0}"
2050,stroke/rear,"{""sec"":18,""usec"":109833,""right"":0,""left"":0}"
2070,ecu,"{""sec"":18,""usec"":110209,""ect"":2.8491210940000000,""tps"":1.3232421880000000,""iap"":2.8393554690000000,""gp"":2.4731445310000000}"
2081,stroke/front,"{""sec"":100,""usec"":533598,""left"":0.031420898000000000,""right"":0.35771484400000000}"
2087,rpm,"{""sec"":18,""usec"":111467,""rpm"":0}"
2119,acc,"{""sec"":100,""usec"":535217,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2124,rpm,"{""sec"":18,""usec"":159433,""rpm"":0}"
2142,water,"{""sec"":18,""usec"":209557,""inlet_temp"":0,""outlet_temp"":0}"
2150,stroke/rear,"{""sec"":18,""usec"":209877,""right"":0,""left"":0}"
2170,ecu,"{""sec"":18,""usec"":210261,""ect"":2.8479003910000000,""tps"":1.3159179690000000,""iap"":2.8356933590000000,""gp"":2.3889160160000000}"
2181,stroke/front,"{""sec"":100,""usec"":633776,""left"":0.039477539000000000,""right"":0.35932617200000000}"
2187,rpm,"{""sec"":18,""usec"":211519,""rpm"":0}"
2219,acc,"{""sec"":100,""usec"":635374,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2224,rpm,"{""sec"":18,""usec"":259477,""rpm"":0}"
2242,water,"{""sec"":18,""usec"":309600,""inlet_temp"":0,""outlet_temp"":0}"
2255,stroke/rear,"{""sec"":18,""usec"":309917,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2273,ecu,"{""sec"":18,""usec"":310830,""ect"":2.85156250000000,""tps"":1.3122558590000000,""iap"":2.8393554690000000,""gp"":2.3901367190000000}"
2284,stroke/front,"{""sec"":100,""usec"":733959,""left"":0.034643555000000000,""right"":0.35610351600000000}"
2289,rpm,"{""sec"":18,""usec"":311977,""rpm"":0}"
2321,acc,"{""sec"":100,""usec"":735546,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2327,rpm,"{""sec"":18,""usec"":359522,""rpm"":0}"
2342,water,"{""sec"":18,""usec"":409650,""inlet_temp"":0,""outlet_temp"":0}"
2350,stroke/rear,"{""sec"":18,""usec"":409977,""right"":0,""left"":0}"
2370,ecu,"{""sec"":18,""usec"":410355,""ect"":2.8466796880000000,""tps"":1.3098144530000000,""iap"":2.8356933590000000,""gp"":2.3754882810000000}"
2381,stroke/front,"{""sec"":100,""usec"":834138,""left"":0.029003906000000000,""right"":0.35610351600000000}"
2387,rpm,"{""sec"":18,""usec"":411585,""rpm"":0}"
2419,acc,"{""sec"":100,""usec"":835767,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2424,rpm,"{""sec"":18,""usec"":459570,""rpm"":0}"
2442,water,"{""sec"":18,""usec"":509694,""inlet_temp"":0,""outlet_temp"":0}"
2450,stroke/rear,"{""sec"":18,""usec"":510016,""right"":0,""left"":0}"
2470,ecu,"{""sec"":18,""usec"":510395,""ect"":2.8491210940000000,""tps"":1.3098144530000000,""iap"":2.8393554690000000,""gp"":2.3901367190000000}"
2481,stroke/front,"{""sec"":100,""usec"":934315,""left"":0.031420898000000000,""right"":0.36013183600000000}"
2487,rpm,"{""sec"":18,""usec"":511653,""rpm"":0}"
2519,acc,"{""sec"":100,""usec"":935946,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2525,rpm,"{""sec"":18,""usec"":559616,""rpm"":0}"
2542,water,"{""sec"":18,""usec"":609738,""inlet_temp"":0,""outlet_temp"":0}"
2550,stroke/rear,"{""sec"":18,""usec"":610065,""right"":0,""left"":0}"
2570,ecu,"{""sec"":18,""usec"":610439,""ect"":2.8442382810000000,""tps"":1.3159179690000000,""iap"":2.8393554690000000,""gp"":2.3852539060000000}"
2581,stroke/front,"{""sec"":101,""usec"":34494,""left"":0.039477539000000000,""right"":0.36013183600000000}"
2587,rpm,"{""sec"":18,""usec"":611687,""rpm"":0}"
2619,acc,"{""sec"":101,""usec"":36174,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2624,rpm,"{""sec"":18,""usec"":659661,""rpm"":0}"
2642,water,"{""sec"":18,""usec"":709783,""inlet_temp"":0,""outlet_temp"":0}"
2650,stroke/rear,"{""sec"":18,""usec"":710102,""right"":0,""left"":0}"
2670,ecu,"{""sec"":18,""usec"":710474,""ect"":2.85156250000000,""tps"":1.3146972660000000,""iap"":2.8393554690000000,""gp"":2.3889160160000000}"
2684,stroke/front,"{""sec"":101,""usec"":134673,""left"":0.033032227000000000,""right"":0.35690918000000000}"
2687,rpm,"{""sec"":18,""usec"":711659,""rpm"":0}"
