time,topic,payload
284,stroke/rear,"{""sec"":16,""usec"":409024,""right"":3.2991943360000000,""left"":3.2991943360000000}"
299,ecu,"{""sec"":16,""usec"":409927,""ect"":2.86132812500000,""tps"":0.0012207030000000000,""iap"":4.96093750000000,""gp"":2.3693847660000000}"
304,rpm,"{""sec"":16,""usec"":411053,""rpm"":0}"
313,rpm,"{""sec"":16,""usec"":458626,""rpm"":0}"
336,stroke/front,"{""sec"":16,""usec"":479996,""left"":0.0080566410000000000,""right"":0.0096679690000000000}"
366,acc,"{""sec"":16,""usec"":481604,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
374,water,"{""sec"":16,""usec"":508752,""inlet_temp"":0,""outlet_temp"":0}"
384,stroke/rear,"{""sec"":16,""usec"":509073,""right"":3.2991943360000000,""left"":3.2991943360000000}"
397,ecu,"{""sec"":16,""usec"":509998,""ect"":2.86132812500000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.3779296880000000}"
403,rpm,"{""sec"":16,""usec"":510961,""rpm"":0}"
412,rpm,"{""sec"":16,""usec"":558670,""rpm"":0}"
434,stroke/front,"{""sec"":16,""usec"":580177,""left"":0.0128906250000000,""right"":0.0056396480000000000}"
466,acc,"{""sec"":16,""usec"":581704,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
476,water,"{""sec"":16,""usec"":608795,""inlet_temp"":0,""outlet_temp"":0}"
482,stroke/rear,"{""sec"":16,""usec"":609124,""right"":0,""left"":0}"
495,ecu,"{""sec"":16,""usec"":609498,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.39257812500000}"
500,rpm,"{""sec"":16,""usec"":610467,""rpm"":0}"
512,rpm,"{""sec"":16,""usec"":658717,""rpm"":0}"
534,stroke/front,"{""sec"":16,""usec"":680361,""left"":0.0096679690000000000,""right"":0.0056396480000000000}"
566,acc,"{""sec"":16,""usec"":681965,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
575,water,"{""sec"":16,""usec"":708841,""inlet_temp"":0,""outlet_temp"":0}"
582,stroke/rear,"{""sec"":16,""usec"":709165,""right"":0,""left"":0}"
595,ecu,"{""sec"":16,""usec"":709549,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9536132810000000,""gp"":2.3937988280000000}"
600,rpm,"{""sec"":16,""usec"":710633,""rpm"":0}"
612,rpm,"{""sec"":16,""usec"":758764,""rpm"":0}"
634,stroke/front,"{""sec"":16,""usec"":780546,""left"":0.010473633000000000,""right"":0.0048339840000000000}"
666,acc,"{""sec"":16,""usec"":782147,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
674,water,"{""sec"":16,""usec"":808887,""inlet_temp"":0,""outlet_temp"":0}"
687,stroke/rear,"{""sec"":16,""usec"":809206,""right"":3.2991943360000000,""left"":3.2991943360000000}"
698,ecu,"{""sec"":16,""usec"":810109,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9597167970000000,""gp"":2.3913574220000000}"
703,rpm,"{""sec"":16,""usec"":811132,""rpm"":0}"
712,rpm,"{""sec"":16,""usec"":858808,""rpm"":0}"
735,stroke/front,"{""sec"":16,""usec"":880726,""left"":0.012084961000000000,""right"":0.0064453120000000000}"
766,acc,"{""sec"":16,""usec"":882368,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
775,water,"{""sec"":16,""usec"":908932,""inlet_temp"":0,""outlet_temp"":0}"
785,stroke/rear,"{""sec"":16,""usec"":909253,""right"":3.2991943360000000,""left"":3.2991943360000000}"
798,ecu,"{""sec"":16,""usec"":910157,""ect"":2.86132812500000,""tps"":0,""iap"":4.9658203120000000,""gp"":2.3901367190000000}"
804,rpm,"{""sec"":16,""usec"":911119,""rpm"":0}"
812,rpm,"{""sec"":16,""usec"":958853,""rpm"":0}"
835,stroke/front,"{""sec"":16,""usec"":980911,""left"":0.017724609000000000,""right"":0.011279297000000000}"
866,acc,"{""sec"":16,""usec"":982508,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
874,water,"{""sec"":17,""usec"":8976,""inlet_temp"":0,""outlet_temp"":0}"
882,stroke/rear,"{""sec"":17,""usec"":9295,""right"":0,""left"":0}"
894,ecu,"{""sec"":17,""usec"":9670,""ect"":2.86132812500000,""tps"":0,""iap"":4.9572753910000000,""gp"":2.39257812500000}"
900,rpm,"{""sec"":17,""usec"":10586,""rpm"":0}"
912,rpm,"{""sec"":17,""usec"":58898,""rpm"":0}"
935,stroke/front,"{""sec"":17,""usec"":81096,""left"":0.018530273000000000,""right"":0.0128906250000000}"
966,acc,"{""sec"":17,""usec"":82626,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
974,water,"{""sec"":17,""usec"":109023,""inlet_temp"":0,""outlet_temp"":0}"
982,stroke/rear,"{""sec"":17,""usec"":109345,""right"":0,""left"":0}"
995,ecu,"{""sec"":17,""usec"":109725,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.3913574220000000}"
1001,rpm,"{""sec"":17,""usec"":110794,""rpm"":0}"
1012,rpm,"{""sec"":17,""usec"":158944,""rpm"":0}"
1035,stroke/front,"{""sec"":17,""usec"":181279,""left"":0.020141602000000000,""right"":0.012084961000000000}"
1067,acc,"{""sec"":17,""usec"":182896,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1075,water,"{""sec"":17,""usec"":209067,""inlet_temp"":0,""outlet_temp"":0}"
1086,stroke/rear,"{""sec"":17,""usec"":209389,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1098,ecu,"{""sec"":17,""usec"":210299,""ect"":2.8601074220000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.3901367190000000}"
1104,rpm,"{""sec"":17,""usec"":211257,""rpm"":0}"
1112,rpm,"{""sec"":17,""usec"":258992,""rpm"":0}"
1135,stroke/front,"{""sec"":17,""usec"":281464,""left"":0.020947266000000000,""right"":0.010473633000000000}"
1167,acc,"{""sec"":17,""usec"":283071,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1175,water,"{""sec"":17,""usec"":309115,""inlet_temp"":0,""outlet_temp"":0}"
1183,stroke/rear,"{""sec"":17,""usec"":309436,""right"":0,""left"":0}"
1196,ecu,"{""sec"":17,""usec"":309818,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9597167970000000,""gp"":2.3889160160000000}"
1201,rpm,"{""sec"":17,""usec"":310901,""rpm"":0}"
1212,rpm,"{""sec"":17,""usec"":359035,""rpm"":0}"
1235,stroke/front,"{""sec"":17,""usec"":381648,""left"":0.017724609000000000,""right"":0.011279297000000000}"
1267,acc,"{""sec"":17,""usec"":383243,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1275,water,"{""sec"":17,""usec"":409159,""inlet_temp"":0,""outlet_temp"":0}"
1286,stroke/rear,"{""sec"":17,""usec"":409480,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1300,ecu,"{""sec"":17,""usec"":410392,""ect"":2.8625488280000000,""tps"":0.0012207030000000000,""iap"":4.9633789060000000,""gp"":2.39257812500000}"
1306,rpm,"{""sec"":17,""usec"":411571,""rpm"":0}"
1312,rpm,"{""sec"":17,""usec"":459081,""rpm"":0}"
1336,stroke/front,"{""sec"":17,""usec"":481832,""left"":0.016918945000000000,""right"":0.0072509770000000000}"
1368,acc,"{""sec"":17,""usec"":483461,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1376,water,"{""sec"":17,""usec"":509204,""inlet_temp"":0,""outlet_temp"":0}"
1383,stroke/rear,"{""sec"":17,""usec"":509531,""right"":0,""left"":0}"
1396,ecu,"{""sec"":17,""usec"":509915,""ect"":2.8625488280000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.3986816410000000}"
1402,rpm,"{""sec"":17,""usec"":510899,""rpm"":0}"
1412,rpm,"{""sec"":17,""usec"":559127,""rpm"":0}"
1436,stroke/front,"{""sec"":17,""usec"":582012,""left"":0.027392578000000000,""right"":0.024975586000000000}"
1468,acc,"{""sec"":17,""usec"":583630,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1476,water,"{""sec"":17,""usec"":609252,""inlet_temp"":0,""outlet_temp"":0}"
1486,stroke/rear,"{""sec"":17,""usec"":609572,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1499,ecu,"{""sec"":17,""usec"":610491,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9621582030000000,""gp"":2.3901367190000000}"
1505,rpm,"{""sec"":17,""usec"":611540,""rpm"":0}"
1512,rpm,"{""sec"":17,""usec"":659172,""rpm"":0}"
1536,stroke/front,"{""sec"":17,""usec"":682196,""left"":0.024169922000000000,""right"":0.015307617000000000}"
1568,acc,"{""sec"":17,""usec"":683807,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1576,water,"{""sec"":17,""usec"":709296,""inlet_temp"":0,""outlet_temp"":0}"
1584,stroke/rear,"{""sec"":17,""usec"":709618,""right"":0,""left"":0}"
1597,ecu,"{""sec"":17,""usec"":709998,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9597167970000000,""gp"":2.3425292970000000}"
1602,rpm,"{""sec"":17,""usec"":711055,""rpm"":0}"
1612,rpm,"{""sec"":17,""usec"":759216,""rpm"":0}"
1636,stroke/front,"{""sec"":17,""usec"":782380,""left"":0.022558594000000000,""right"":0.016113281000000000}"
1668,acc,"{""sec"":17,""usec"":783999,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1676,water,"{""sec"":17,""usec"":809340,""inlet_temp"":0,""outlet_temp"":0}"
1687,stroke/rear,"{""sec"":17,""usec"":809663,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1701,ecu,"{""sec"":17,""usec"":810578,""ect"":2.8601074220000000,""tps"":0.0012207030000000000,""iap"":4.9548339840000000,""gp"":2.4084472660000000}"
1707,rpm,"{""sec"":17,""usec"":811834,""rpm"":0}"
1713,rpm,"{""sec"":17,""usec"":859260,""rpm"":0}"
1737,stroke/front,"{""sec"":17,""usec"":882566,""left"":0.013696289000000000,""right"":0.013696289000000000}"
1768,acc,"{""sec"":17,""usec"":884160,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1776,water,"{""sec"":17,""usec"":909381,""inlet_temp"":0,""outlet_temp"":0}"
1788,stroke/rear,"{""sec"":17,""usec"":909699,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1800,ecu,"{""sec"":17,""usec"":910611,""ect"":2.8637695310000000,""tps"":0,""iap"":4.9584960940000000,""gp"":2.3876953120000000}"
1806,rpm,"{""sec"":17,""usec"":911651,""rpm"":0}"
1813,rpm,"{""sec"":17,""usec"":959303,""rpm"":0}"
1837,stroke/front,"{""sec"":17,""usec"":982747,""left"":0.017724609000000000,""right"":0.015307617000000000}"
1869,acc,"{""sec"":17,""usec"":984365,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1877,water,"{""sec"":18,""usec"":9428,""inlet_temp"":0,""outlet_temp"":0}"
1884,stroke/rear,"{""sec"":18,""usec"":9750,""right"":0,""left"":0}"
1896,ecu,"{""sec"":18,""usec"":10124,""ect"":2.8625488280000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.39257812500000}"
1902,rpm,"{""sec"":18,""usec"":11045,""rpm"":0}"
1912,rpm,"{""sec"":18,""usec"":59351,""rpm"":0}"
1937,stroke/front,"{""sec"":18,""usec"":82934,""left"":0.023364258000000000,""right"":0.016918945000000000}"
1968,acc,"{""sec"":18,""usec"":84549,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1976,water,"{""sec"":18,""usec"":109473,""inlet_temp"":0,""outlet_temp"":0}"
1984,stroke/rear,"{""sec"":18,""usec"":109795,""right"":0,""left"":0}"
1997,ecu,"{""sec"":18,""usec"":110184,""ect"":2.86132812500000,""tps"":0,""iap"":4.9597167970000000,""gp"":2.3889160160000000}"
2002,rpm,"{""sec"":18,""usec"":111166,""rpm"":0}"
2012,rpm,"{""sec"":18,""usec"":159394,""rpm"":0}"
2037,stroke/front,"{""sec"":18,""usec"":183113,""left"":0.016918945000000000,""right"":0.0088623050000000000}"
2069,acc,"{""sec"":18,""usec"":184775,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2077,water,"{""sec"":18,""usec"":209518,""inlet_temp"":0,""outlet_temp"":0}"
2088,stroke/rear,"{""sec"":18,""usec"":209838,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2100,ecu,"{""sec"":18,""usec"":210742,""ect"":2.8637695310000000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.3913574220000000}"
2106,rpm,"{""sec"":18,""usec"":211802,""rpm"":0}"
2112,rpm,"{""sec"":18,""usec"":259443,""rpm"":0}"
2137,stroke/front,"{""sec"":18,""usec"":283300,""left"":0.0128906250000000,""right"":0.013696289000000000}"
2169,acc,"{""sec"":18,""usec"":284827,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2177,water,"{""sec"":18,""usec"":309565,""inlet_temp"":0,""outlet_temp"":0}"
2187,stroke/rear,"{""sec"":18,""usec"":309897,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2200,ecu,"{""sec"":18,""usec"":310812,""ect"":2.86132812500000,""tps"":0,""iap"":4.9987792970000000,""gp"":2.3901367190000000}"
2206,rpm,"{""sec"":18,""usec"":311779,""rpm"":0}"
2212,rpm,"{""sec"":18,""usec"":359486,""rpm"":0}"
2237,stroke/front,"{""sec"":18,""usec"":383483,""left"":0.013696289000000000,""right"":0.0096679690000000000}"
2269,acc,"{""sec"":18,""usec"":385084,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2277,water,"{""sec"":18,""usec"":409608,""inlet_temp"":0,""outlet_temp"":0}"
2285,stroke/rear,"{""sec"":18,""usec"":409927,""right"":0,""left"":0}"
2298,ecu,"{""sec"":18,""usec"":410309,""ect"":2.8637695310000000,""tps"":0,""iap"":4.9584960940000000,""gp"":2.3913574220000000}"
2303,rpm,"{""sec"":18,""usec"":411385,""rpm"":0}"
2312,rpm,"{""sec"":18,""usec"":459531,""rpm"":0}"
2338,stroke/front,"{""sec"":18,""usec"":483667,""left"":0.016918945000000000,""right"":0.012084961000000000}"
2369,acc,"{""sec"":18,""usec"":485314,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2377,water,"{""sec"":18,""usec"":509653,""inlet_temp"":0,""outlet_temp"":0}"
2388,stroke/rear,"{""sec"":18,""usec"":509978,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2401,ecu,"{""sec"":18,""usec"":510903,""ect"":2.8637695310000000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.39257812500000}"
2406,rpm,"{""sec"":18,""usec"":511842,""rpm"":0}"
2413,rpm,"{""sec"":18,""usec"":559574,""rpm"":0}"
2438,stroke/front,"{""sec"":18,""usec"":583850,""left"":0.013696289000000000,""right"":0.014501953000000000}"
2469,acc,"{""sec"":18,""usec"":585432,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2478,water,"{""sec"":18,""usec"":609698,""inlet_temp"":0,""outlet_temp"":0}"
2485,stroke/rear,"{""sec"":18,""usec"":610020,""right"":0,""left"":0}"
2500,ecu,"{""sec"":18,""usec"":610397,""ect"":2.8625488280000000,""tps"":0.0012207030000000000,""iap"":4.9560546880000000,""gp"":2.3889160160000000}"
2505,rpm,"{""sec"":18,""usec"":611710,""rpm"":0}"
2513,rpm,"{""sec"":18,""usec"":659623,""rpm"":0}"
2538,stroke/front,"{""sec"":18,""usec"":684035,""left"":0.016113281000000000,""right"":0.0096679690000000000}"
2570,acc,"{""sec"":18,""usec"":685657,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2578,water,"{""sec"":18,""usec"":709744,""inlet_temp"":0,""outlet_temp"":0}"
2588,stroke/rear,"{""sec"":18,""usec"":710076,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2603,ecu,"{""sec"":18,""usec"":710984,""ect"":2.8601074220000000,""tps"":0.0012207030000000000,""iap"":4.9523925780000000,""gp"":2.3876953120000000}"
2609,rpm,"{""sec"":18,""usec"":712252,""rpm"":0}"
2615,rpm,"{""sec"":18,""usec"":759667,""rpm"":0}"
2638,stroke/front,"{""sec"":18,""usec"":784218,""left"":0.016113281000000000,""right"":0.015307617000000000}"
2670,acc,"{""sec"":18,""usec"":785821,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2678,water,"{""sec"":18,""usec"":809788,""inlet_temp"":0,""outlet_temp"":0}"
2686,stroke/rear,"{""sec"":18,""usec"":810113,""right"":0,""left"":0}"
2698,ecu,"{""sec"":18,""usec"":810492,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.39257812500000}"
2704,rpm,"{""sec"":18,""usec"":811490,""rpm"":0}"
