time,topic,payload
215,stroke/front,"{""sec"":16,""usec"":479901,""left"":0.0016113280000000000,""right"":0.0056396480000000000}"
247,acc,"{""sec"":16,""usec"":481506,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
255,water,"{""sec"":16,""usec"":508753,""inlet_temp"":0,""outlet_temp"":0}"
262,stroke/rear,"{""sec"":16,""usec"":509074,""right"":0,""left"":0}"
275,ecu,"{""sec"":16,""usec"":509451,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3913574220000000}"
281,rpm,"{""sec"":16,""usec"":510533,""rpm"":0}"
292,rpm,"{""sec"":16,""usec"":558674,""rpm"":0}"
315,stroke/front,"{""sec"":16,""usec"":580083,""left"":0.0024169920000000000,""right"":0.0032226560000000000}"
348,acc,"{""sec"":16,""usec"":581687,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
355,water,"{""sec"":16,""usec"":608799,""inlet_temp"":0,""outlet_temp"":0}"
367,stroke/rear,"{""sec"":16,""usec"":609120,""right"":3.2991943360000000,""left"":3.2991943360000000}"
380,ecu,"{""sec"":16,""usec"":610040,""ect"":2.8466796880000000,""tps"":0.0048828120000000000,""iap"":2.8393554690000000,""gp"":2.3901367190000000}"
386,rpm,"{""sec"":16,""usec"":611319,""rpm"":0}"
393,rpm,"{""sec"":16,""usec"":658717,""rpm"":0}"
419,stroke/front,"{""sec"":16,""usec"":680265,""left"":0.0048339840000000000,""right"":0.0048339840000000000}"
447,acc,"{""sec"":16,""usec"":681872,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
455,water,"{""sec"":16,""usec"":708844,""inlet_temp"":0,""outlet_temp"":0}"
463,stroke/rear,"{""sec"":16,""usec"":709162,""right"":0,""left"":0}"
475,ecu,"{""sec"":16,""usec"":709537,""ect"":2.84179687500000,""tps"":0,""iap"":2.84179687500000,""gp"":2.4108886720000000}"
481,rpm,"{""sec"":16,""usec"":710471,""rpm"":0}"
493,rpm,"{""sec"":16,""usec"":758762,""rpm"":0}"
515,stroke/front,"{""sec"":16,""usec"":780447,""left"":0.0072509770000000000,""right"":0.0056396480000000000}"
547,acc,"{""sec"":16,""usec"":782072,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
555,water,"{""sec"":16,""usec"":808886,""inlet_temp"":0,""outlet_temp"":0}"
566,stroke/rear,"{""sec"":16,""usec"":809209,""right"":3.2991943360000000,""left"":3.2991943360000000}"
579,ecu,"{""sec"":16,""usec"":810114,""ect"":2.8430175780000000,""tps"":0,""iap"":2.8381347660000000,""gp"":2.3889160160000000}"
584,rpm,"{""sec"":16,""usec"":811143,""rpm"":0}"
593,rpm,"{""sec"":16,""usec"":858808,""rpm"":0}"
616,stroke/front,"{""sec"":16,""usec"":880632,""left"":0.0064453120000000000,""right"":0.0048339840000000000}"
647,acc,"{""sec"":16,""usec"":882242,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
656,water,"{""sec"":16,""usec"":908929,""inlet_temp"":0,""outlet_temp"":0}"
666,stroke/rear,"{""sec"":16,""usec"":909244,""right"":3.2991943360000000,""left"":3.2991943360000000}"
681,ecu,"{""sec"":16,""usec"":910150,""ect"":2.8442382810000000,""tps"":0.0012207030000000000,""iap"":2.8381347660000000,""gp"":2.3889160160000000}"
686,rpm,"{""sec"":16,""usec"":911417,""rpm"":0}"
693,rpm,"{""sec"":16,""usec"":958851,""rpm"":0}"
718,stroke/front,"{""sec"":16,""usec"":980813,""left"":0.0024169920000000000,""right"":0.0048339840000000000}"
748,acc,"{""sec"":16,""usec"":982408,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
755,water,"{""sec"":17,""usec"":8973,""inlet_temp"":0,""outlet_temp"":0}"
766,stroke/rear,"{""sec"":17,""usec"":9290,""right"":3.2991943360000000,""left"":3.2991943360000000}"
778,ecu,"{""sec"":17,""usec"":10202,""ect"":2.8454589840000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3840332030000000}"
784,rpm,"{""sec"":17,""usec"":11173,""rpm"":0}"
792,rpm,"{""sec"":17,""usec"":58897,""rpm"":0}"
816,stroke/front,"{""sec"":17,""usec"":80996,""left"":0.0048339840000000000,""right"":0.0056396480000000000}"
848,acc,"{""sec"":17,""usec"":82604,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
856,water,"{""sec"":17,""usec"":109019,""inlet_temp"":0,""outlet_temp"":0}"
866,stroke/rear,"{""sec"":17,""usec"":109339,""right"":3.2991943360000000,""left"":3.2991943360000000}"
879,ecu,"{""sec"":17,""usec"":110242,""ect"":2.8479003910000000,""tps"":0,""iap"":2.8381347660000000,""gp"":2.3913574220000000}"
885,rpm,"{""sec"":17,""usec"":111265,""rpm"":0}"
893,rpm,"{""sec"":17,""usec"":158944,""rpm"":0}"
916,stroke/front,"{""sec"":17,""usec"":181178,""left"":0.010473633000000000,""right"":0.0064453120000000000}"
948,acc,"{""sec"":17,""usec"":182800,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
956,water,"{""sec"":17,""usec"":209067,""inlet_temp"":0,""outlet_temp"":0}"
967,stroke/rear,"{""sec"":17,""usec"":209387,""right"":3.2991943360000000,""left"":3.2991943360000000}"
979,ecu,"{""sec"":17,""usec"":210293,""ect"":2.8442382810000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3913574220000000}"
985,rpm,"{""sec"":17,""usec"":211328,""rpm"":0}"
993,rpm,"{""sec"":17,""usec"":258988,""rpm"":0}"
1016,stroke/front,"{""sec"":17,""usec"":281365,""left"":0.012084961000000000,""right"":0.0072509770000000000}"
1048,acc,"{""sec"":17,""usec"":282992,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1056,water,"{""sec"":17,""usec"":309111,""inlet_temp"":0,""outlet_temp"":0}"
1067,stroke/rear,"{""sec"":17,""usec"":309430,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1079,ecu,"{""sec"":17,""usec"":310341,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.39257812500000}"
1085,rpm,"{""sec"":17,""usec"":311275,""rpm"":0}"
1093,rpm,"{""sec"":17,""usec"":359032,""rpm"":0}"
1116,stroke/front,"{""sec"":17,""usec"":381546,""left"":0.016113281000000000,""right"":0.0040283200000000000}"
1148,acc,"{""sec"":17,""usec"":383144,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1156,water,"{""sec"":17,""usec"":409156,""inlet_temp"":0,""outlet_temp"":0}"
1164,stroke/rear,"{""sec"":17,""usec"":409477,""right"":0,""left"":0}"
1177,ecu,"{""sec"":17,""usec"":409856,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8369140620000000,""gp"":2.37304687500000}"
1182,rpm,"{""sec"":17,""usec"":410866,""rpm"":0}"
1193,rpm,"{""sec"":17,""usec"":459078,""rpm"":0}"
1217,stroke/front,"{""sec"":17,""usec"":481728,""left"":0.016918945000000000,""right"":0.0040283200000000000}"
1248,acc,"{""sec"":17,""usec"":483347,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1257,water,"{""sec"":17,""usec"":509199,""inlet_temp"":0,""outlet_temp"":0}"
1264,stroke/rear,"{""sec"":17,""usec"":509516,""right"":0,""left"":0}"
1279,ecu,"{""sec"":17,""usec"":509892,""ect"":2.8442382810000000,""tps"":0.013427734000000000,""iap"":2.8405761720000000,""gp"":2.3901367190000000}"
1284,rpm,"{""sec"":17,""usec"":511210,""rpm"":0}"
1293,rpm,"{""sec"":17,""usec"":559120,""rpm"":0}"
1317,stroke/front,"{""sec"":17,""usec"":581914,""left"":0.013696289000000000,""right"":0.0032226560000000000}"
1349,acc,"{""sec"":17,""usec"":583521,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1357,water,"{""sec"":17,""usec"":609242,""inlet_temp"":0,""outlet_temp"":0}"
1364,stroke/rear,"{""sec"":17,""usec"":609563,""right"":0,""left"":0}"
1377,ecu,"{""sec"":17,""usec"":609936,""ect"":2.8430175780000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.3889160160000000}"
1383,rpm,"{""sec"":17,""usec"":611031,""rpm"":0}"
1393,rpm,"{""sec"":17,""usec"":659163,""rpm"":0}"
1417,stroke/front,"{""sec"":17,""usec"":682095,""left"":0.027392578000000000,""right"":0.0056396480000000000}"
1449,acc,"{""sec"":17,""usec"":683701,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1458,water,"{""sec"":17,""usec"":709287,""inlet_temp"":0,""outlet_temp"":0}"
1467,stroke/rear,"{""sec"":17,""usec"":709600,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1480,ecu,"{""sec"":17,""usec"":710513,""ect"":2.8442382810000000,""tps"":0,""iap"":2.8381347660000000,""gp"":2.3913574220000000}"
1486,rpm,"{""sec"":17,""usec"":711534,""rpm"":0}"
1493,rpm,"{""sec"":17,""usec"":759207,""rpm"":0}"
1517,stroke/front,"{""sec"":17,""usec"":782280,""left"":0.017724609000000000,""right"":0.0048339840000000000}"
1549,acc,"{""sec"":17,""usec"":783904,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1557,water,"{""sec"":17,""usec"":809332,""inlet_temp"":0,""outlet_temp"":0}"
1568,stroke/rear,"{""sec"":17,""usec"":809657,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1580,ecu,"{""sec"":17,""usec"":810572,""ect"":2.8479003910000000,""tps"":0,""iap"":2.8381347660000000,""gp"":2.3913574220000000}"
1586,rpm,"{""sec"":17,""usec"":811609,""rpm"":0}"
1593,rpm,"{""sec"":17,""usec"":859256,""rpm"":0}"
1617,stroke/front,"{""sec"":17,""usec"":882460,""left"":0.011279297000000000,""right"":0.0032226560000000000}"
1649,acc,"{""sec"":17,""usec"":884095,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1657,water,"{""sec"":17,""usec"":909377,""inlet_temp"":0,""outlet_temp"":0}"
1668,stroke/rear,"{""sec"":17,""usec"":909698,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1682,ecu,"{""sec"":17,""usec"":910610,""ect"":2.8442382810000000,""tps"":0.0024414060000000000,""iap"":2.8381347660000000,""gp"":2.3937988280000000}"
1688,rpm,"{""sec"":17,""usec"":911865,""rpm"":0}"
1694,rpm,"{""sec"":17,""usec"":959297,""rpm"":0}"
1718,stroke/front,"{""sec"":17,""usec"":982647,""left"":0.013696289000000000,""right"":0.0024169920000000000}"
1750,acc,"{""sec"":17,""usec"":984271,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1757,water,"{""sec"":18,""usec"":9420,""inlet_temp"":0,""outlet_temp"":0}"
1768,stroke/rear,"{""sec"":18,""usec"":9752,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1782,ecu,"{""sec"":18,""usec"":10661,""ect"":2.8405761720000000,""tps"":0.0012207030000000000,""iap"":2.8369140620000000,""gp"":2.3889160160000000}"
1788,rpm,"{""sec"":18,""usec"":11932,""rpm"":0}"
1794,rpm,"{""sec"":18,""usec"":59342,""rpm"":0}"
1818,stroke/front,"{""sec"":18,""usec"":82829,""left"":0.0096679690000000000,""right"":0.0032226560000000000}"
1849,acc,"{""sec"":18,""usec"":84455,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1858,water,"{""sec"":18,""usec"":109464,""inlet_temp"":0,""outlet_temp"":0}"
1868,stroke/rear,"{""sec"":18,""usec"":109783,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1883,ecu,"{""sec"":18,""usec"":110704,""ect"":2.8430175780000000,""tps"":0.0024414060000000000,""iap"":2.8369140620000000,""gp"":2.3937988280000000}"
1888,rpm,"{""sec"":18,""usec"":111988,""rpm"":0}"
1894,rpm,"{""sec"":18,""usec"":159388,""rpm"":0}"
1918,stroke/front,"{""sec"":18,""usec"":183011,""left"":0.0072509770000000000,""right"":0.0032226560000000000}"
1950,acc,"{""sec"":18,""usec"":184647,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1958,water,"{""sec"":18,""usec"":209510,""inlet_temp"":0,""outlet_temp"":0}"
1968,stroke/rear,"{""sec"":18,""usec"":209836,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1983,ecu,"{""sec"":18,""usec"":210773,""ect"":2.8442382810000000,""tps"":0.0012207030000000000,""iap"":2.8442382810000000,""gp"":2.3876953120000000}"
1989,rpm,"{""sec"":18,""usec"":212025,""rpm"":0}"
1995,rpm,"{""sec"":18,""usec"":259434,""rpm"":0}"
2018,stroke/front,"{""sec"":18,""usec"":283195,""left"":0.0096679690000000000,""right"":0.0032226560000000000}"
2050,acc,"{""sec"":18,""usec"":284818,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2058,water,"{""sec"":18,""usec"":309556,""inlet_temp"":0,""outlet_temp"":0}"
2066,stroke/rear,"{""sec"":18,""usec"":309874,""right"":0,""left"":0}"
2078,ecu,"{""sec"":18,""usec"":310251,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8381347660000000,""gp"":2.39257812500000}"
2084,rpm,"{""sec"":18,""usec"":311254,""rpm"":0}"
2093,rpm,"{""sec"":18,""usec"":359479,""rpm"":0}"
2118,stroke/front,"{""sec"":18,""usec"":383377,""left"":0.0064453120000000000,""right"":0.0024169920000000000}"
2150,acc,"{""sec"":18,""usec"":384987,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2158,water,"{""sec"":18,""usec"":409600,""inlet_temp"":0,""outlet_temp"":0}"
2166,stroke/rear,"{""sec"":18,""usec"":409925,""right"":0,""left"":0}"
2179,ecu,"{""sec"":18,""usec"":410303,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.3901367190000000}"
2184,rpm,"{""sec"":18,""usec"":411369,""rpm"":0}"
2193,rpm,"{""sec"":18,""usec"":459527,""rpm"":0}"
2219,stroke/front,"{""sec"":18,""usec"":483560,""left"":0.0056396480000000000,""right"":0.0032226560000000000}"
2250,acc,"{""sec"":18,""usec"":485149,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2258,water,"{""sec"":18,""usec"":509650,""inlet_temp"":0,""outlet_temp"":0}"
2266,stroke/rear,"{""sec"":18,""usec"":509970,""right"":0,""left"":0}"
2279,ecu,"{""sec"":18,""usec"":510351,""ect"":2.8430175780000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3901367190000000}"
2285,rpm,"{""sec"":18,""usec"":511412,""rpm"":0}"
2293,rpm,"{""sec"":18,""usec"":559572,""rpm"":0}"
2319,stroke/front,"{""sec"":18,""usec"":583741,""left"":0.010473633000000000,""right"":0.0064453120000000000}"
2350,acc,"{""sec"":18,""usec"":585371,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2359,water,"{""sec"":18,""usec"":609695,""inlet_temp"":0,""outlet_temp"":0}"
2366,stroke/rear,"{""sec"":18,""usec"":610014,""right"":0,""left"":0}"
2379,ecu,"{""sec"":18,""usec"":610385,""ect"":2.8430175780000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3937988280000000}"
2385,rpm,"{""sec"":18,""usec"":611387,""rpm"":0}"
2393,rpm,"{""sec"":18,""usec"":659619,""rpm"":0}"
2419,stroke/front,"{""sec"":18,""usec"":683926,""left"":0.0032226560000000000,""right"":0.0040283200000000000}"
2451,acc,"{""sec"":18,""usec"":685535,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2459,water,"{""sec"":18,""usec"":709741,""inlet_temp"":0,""outlet_temp"":0}"
2469,stroke/rear,"{""sec"":18,""usec"":710066,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2482,ecu,"{""sec"":18,""usec"":710987,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3901367190000000}"
2488,rpm,"{""sec"":18,""usec"":712021,""rpm"":0}"
2494,rpm,"{""sec"":18,""usec"":759662,""rpm"":0}"
2519,stroke/front,"{""sec"":18,""usec"":784107,""left"":0.0072509770000000000,""right"":0.0032226560000000000}"
2551,acc,"{""sec"":18,""usec"":785736,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2559,water,"{""sec"":18,""usec"":809785,""inlet_temp"":0,""outlet_temp"":0}"
2567,stroke/rear,"{""sec"":18,""usec"":810111,""right"":0,""left"":0}"
2581,ecu,"{""sec"":18,""usec"":810484,""ect"":2.8466796880000000,""tps"":0.0024414060000000000,""iap"":2.8393554690000000,""gp"":2.39257812500000}"
2587,rpm,"{""sec"":18,""usec"":811720,""rpm"":0}"
2593,rpm,"{""sec"":18,""usec"":859705,""rpm"":0}"
2619,stroke/front,"{""sec"":18,""usec"":884293,""left"":0.0048339840000000000,""right"":0.0040283200000000000}"
2651,acc,"{""sec"":18,""usec"":885914,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2659,water,"{""sec"":18,""usec"":909830,""inlet_temp"":0,""outlet_temp"":0}"
2667,stroke/rear,"{""sec"":18,""usec"":910146,""right"":0,""left"":0}"
