time,topic,payload
516,stroke/rear,"{""sec"":95,""usec"":838505,""right"":3.2991943360000000,""left"":3.2991943360000000}"
524,stroke/front,"{""sec"":95,""usec"":856300,""left"":0,""right"":0}"
536,ecu,"{""sec"":95,""usec"":839547,""ect"":2.9382324220000000,""tps"":0,""iap"":2.8356933590000000,""gp"":2.3864746090000000}"
542,af,"{""sec"":95,""usec"":856641,""af"":0}"
548,rpm,"{""sec"":95,""usec"":840753,""rpm"":0}"
580,acc,"{""sec"":95,""usec"":857444,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
585,rpm,"{""sec"":95,""usec"":888026,""rpm"":0}"
603,water,"{""sec"":95,""usec"":938144,""inlet_temp"":0,""outlet_temp"":0}"
616,stroke/rear,"{""sec"":95,""usec"":938537,""right"":3.2991943360000000,""left"":3.2991943360000000}"
625,stroke/front,"{""sec"":95,""usec"":956498,""left"":0.045117187000000000,""right"":0}"
638,ecu,"{""sec"":95,""usec"":939582,""ect"":2.9370117190000000,""tps"":0,""iap"":2.8332519530000000,""gp"":2.3913574220000000}"
644,af,"{""sec"":95,""usec"":957302,""af"":0}"
649,rpm,"{""sec"":95,""usec"":940800,""rpm"":0}"
681,acc,"{""sec"":95,""usec"":958137,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
687,rpm,"{""sec"":95,""usec"":988061,""rpm"":0}"
703,water,"{""sec"":96,""usec"":38179,""inlet_temp"":0,""outlet_temp"":0}"
716,stroke/rear,"{""sec"":96,""usec"":38590,""right"":3.2991943360000000,""left"":3.2991943360000000}"
725,stroke/front,"{""sec"":96,""usec"":56715,""left"":0,""right"":0.030615234000000000}"
738,ecu,"{""sec"":96,""usec"":39610,""ect"":2.9370117190000000,""tps"":0,""iap"":2.8308105470000000,""gp"":2.3852539060000000}"
743,af,"{""sec"":96,""usec"":57497,""af"":0}"
749,rpm,"{""sec"":96,""usec"":40825,""rpm"":0}"
781,acc,"{""sec"":96,""usec"":58338,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
786,rpm,"{""sec"":96,""usec"":88105,""rpm"":0}"
803,water,"{""sec"":96,""usec"":138219,""inlet_temp"":0,""outlet_temp"":0}"
811,stroke/rear,"{""sec"":96,""usec"":138627,""right"":0,""left"":0}"
822,stroke/front,"{""sec"":96,""usec"":156930,""left"":0.046728516000000000,""right"":0.022558594000000000}"
836,ecu,"{""sec"":96,""usec"":139107,""ect"":2.9357910160000000,""tps"":0.034179688000000000,""iap"":2.83203125000000,""gp"":2.3913574220000000}"
842,af,"{""sec"":96,""usec"":157927,""af"":0}"
847,rpm,"{""sec"":96,""usec"":140528,""rpm"":0}"
879,acc,"{""sec"":96,""usec"":158801,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
885,rpm,"{""sec"":96,""usec"":188139,""rpm"":0}"
903,water,"{""sec"":96,""usec"":238257,""inlet_temp"":0,""outlet_temp"":0}"
916,stroke/rear,"{""sec"":96,""usec"":238657,""right"":3.2991943360000000,""left"":3.2991943360000000}"
925,stroke/front,"{""sec"":96,""usec"":257240,""left"":0,""right"":0.030615234000000000}"
938,ecu,"{""sec"":96,""usec"":239708,""ect"":2.9370117190000000,""tps"":0,""iap"":2.8356933590000000,""gp"":2.3901367190000000}"
944,af,"{""sec"":96,""usec"":258038,""af"":0}"
950,rpm,"{""sec"":96,""usec"":240915,""rpm"":0}"
981,acc,"{""sec"":96,""usec"":258884,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
987,rpm,"{""sec"":96,""usec"":288177,""rpm"":0}"
1003,water,"{""sec"":96,""usec"":338294,""inlet_temp"":0,""outlet_temp"":0}"
1011,stroke/rear,"{""sec"":96,""usec"":338693,""right"":0,""left"":0}"
1023,env,"{""sec"":96,""usec"":357677,""temp"":21.945195953000000,""pres"":990.42170519700000,""hum"":66.709045444000000}"
1038,ecu,"{""sec"":96,""usec"":339184,""ect"":2.9382324220000000,""tps"":0.0012207030000000000,""iap"":2.8356933590000000,""gp"":2.3901367190000000}"
1049,stroke/front,"{""sec"":96,""usec"":359174,""left"":0.020947266000000000,""right"":0.029003906000000000}"
1054,rpm,"{""sec"":96,""usec"":340678,""rpm"":0}"
1060,af,"{""sec"":96,""usec"":360075,""af"":0}"
1066,rpm,"{""sec"":96,""usec"":388217,""rpm"":0}"
1098,acc,"{""sec"":96,""usec"":360912,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1106,water,"{""sec"":96,""usec"":438336,""inlet_temp"":0,""outlet_temp"":0}"
1113,stroke/rear,"{""sec"":96,""usec"":438728,""right"":0,""left"":0}"
1123,stroke/front,"{""sec"":96,""usec"":457550,""left"":0,""right"":0.030615234000000000}"
1135,ecu,"{""sec"":96,""usec"":439215,""ect"":2.9370117190000000,""tps"":0,""iap"":2.8356933590000000,""gp"":2.3840332030000000}"
1141,af,"{""sec"":96,""usec"":458349,""af"":0}"
1147,rpm,"{""sec"":96,""usec"":440466,""rpm"":0}"
1179,acc,"{""sec"":96,""usec"":459188,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1184,rpm,"{""sec"":96,""usec"":488251,""rpm"":0}"
1203,water,"{""sec"":96,""usec"":538372,""inlet_temp"":0,""outlet_temp"":0}"
1216,stroke/rear,"{""sec"":96,""usec"":538783,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1226,stroke/front,"{""sec"":96,""usec"":557762,""left"":0.046728516000000000,""right"":0}"
1240,ecu,"{""sec"":96,""usec"":539815,""ect"":2.93945312500000,""tps"":0.0012207030000000000,""iap"":2.8356933590000000,""gp"":2.3901367190000000}"
1245,af,"{""sec"":96,""usec"":558576,""af"":0}"
1251,rpm,"{""sec"":96,""usec"":541230,""rpm"":0}"
1283,acc,"{""sec"":96,""usec"":559413,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1289,rpm,"{""sec"":96,""usec"":588294,""rpm"":0}"
1303,water,"{""sec"":96,""usec"":638412,""inlet_temp"":0,""outlet_temp"":0}"
1311,stroke/rear,"{""sec"":96,""usec"":638820,""right"":0,""left"":0}"
1320,stroke/front,"{""sec"":96,""usec"":657969,""left"":0.0386718750000000,""right"":0}"
1333,ecu,"{""sec"":96,""usec"":639308,""ect"":2.9357910160000000,""tps"":0,""iap"":2.8308105470000000,""gp"":2.3876953120000000}"
1339,af,"{""sec"":96,""usec"":658781,""af"":0}"
1344,rpm,"{""sec"":96,""usec"":640551,""rpm"":0}"
1376,acc,"{""sec"":96,""usec"":659649,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1382,rpm,"{""sec"":96,""usec"":688332,""rpm"":0}"
1403,water,"{""sec"":96,""usec"":738448,""inlet_temp"":0,""outlet_temp"":0}"
1411,stroke/rear,"{""sec"":96,""usec"":738847,""right"":0,""left"":0}"
1420,stroke/front,"{""sec"":96,""usec"":758174,""left"":0,""right"":0.0032226560000000000}"
1433,ecu,"{""sec"":96,""usec"":739329,""ect"":2.9345703120000000,""tps"":0,""iap"":2.8344726560000000,""gp"":2.3913574220000000}"
1439,af,"{""sec"":96,""usec"":759069,""af"":0}"
1445,rpm,"{""sec"":96,""usec"":740587,""rpm"":0}"
1476,acc,"{""sec"":96,""usec"":759911,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1482,rpm,"{""sec"":96,""usec"":788367,""rpm"":0}"
1503,water,"{""sec"":96,""usec"":838484,""inlet_temp"":0,""outlet_temp"":0}"
1516,stroke/rear,"{""sec"":96,""usec"":838885,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1526,stroke/front,"{""sec"":96,""usec"":858382,""left"":0,""right"":0.0024169920000000000}"
1538,ecu,"{""sec"":96,""usec"":839915,""ect"":2.9333496090000000,""tps"":0,""iap"":2.8344726560000000,""gp"":2.3901367190000000}"
1544,af,"{""sec"":96,""usec"":859163,""af"":0}"
1550,rpm,"{""sec"":96,""usec"":841116,""rpm"":0}"
1582,acc,"{""sec"":96,""usec"":860003,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1587,rpm,"{""sec"":96,""usec"":888407,""rpm"":0}"
1603,water,"{""sec"":96,""usec"":938529,""inlet_temp"":0,""outlet_temp"":0}"
1611,stroke/rear,"{""sec"":96,""usec"":938937,""right"":0,""left"":0}"
1622,stroke/front,"{""sec"":96,""usec"":958633,""left"":0.058813477000000000,""right"":0.024975586000000000}"
1635,ecu,"{""sec"":96,""usec"":939423,""ect"":2.9333496090000000,""tps"":0,""iap"":2.8344726560000000,""gp"":2.3986816410000000}"
1640,af,"{""sec"":96,""usec"":959661,""af"":0}"
1646,rpm,"{""sec"":96,""usec"":940689,""rpm"":0}"
1678,acc,"{""sec"":96,""usec"":960508,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1684,rpm,"{""sec"":96,""usec"":988446,""rpm"":0}"
1703,water,"{""sec"":97,""usec"":38566,""inlet_temp"":0,""outlet_temp"":0}"
1716,stroke/rear,"{""sec"":97,""usec"":38966,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1726,stroke/front,"{""sec"":97,""usec"":58857,""left"":0.041894531000000000,""right"":0}"
1738,ecu,"{""sec"":97,""usec"":39989,""ect"":2.9357910160000000,""tps"":0,""iap"":2.83203125000000,""gp"":2.3913574220000000}"
1744,af,"{""sec"":97,""usec"":59650,""af"":0}"
1749,rpm,"{""sec"":97,""usec"":41124,""rpm"":0}"
1781,acc,"{""sec"":97,""usec"":60486,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1787,rpm,"{""sec"":97,""usec"":88482,""rpm"":0}"
1803,water,"{""sec"":97,""usec"":138599,""inlet_temp"":0,""outlet_temp"":0}"
1816,stroke/rear,"{""sec"":97,""usec"":139007,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1826,stroke/front,"{""sec"":97,""usec"":159061,""left"":0,""right"":0.037866211000000000}"
1838,ecu,"{""sec"":97,""usec"":140041,""ect"":2.93945312500000,""tps"":0,""iap"":2.8344726560000000,""gp"":2.39257812500000}"
1844,af,"{""sec"":97,""usec"":159829,""af"":0}"
1850,rpm,"{""sec"":97,""usec"":141092,""rpm"":0}"
1881,acc,"{""sec"":97,""usec"":160691,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1887,rpm,"{""sec"":97,""usec"":188523,""rpm"":0}"
1904,water,"{""sec"":97,""usec"":238638,""inlet_temp"":0,""outlet_temp"":0}"
1911,stroke/rear,"{""sec"":97,""usec"":239036,""right"":0,""left"":0}"
1921,stroke/front,"{""sec"":97,""usec"":259372,""left"":0.044311523000000000,""right"":0}"
1935,ecu,"{""sec"":97,""usec"":239506,""ect"":2.9345703120000000,""tps"":0.0012207030000000000,""iap"":2.8308105470000000,""gp"":2.3864746090000000}"
1941,af,"{""sec"":97,""usec"":260178,""af"":0}"
1947,rpm,"{""sec"":97,""usec"":240996,""rpm"":0}"
1978,acc,"{""sec"":97,""usec"":261023,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
1984,rpm,"{""sec"":97,""usec"":288559,""rpm"":0}"
2004,water,"{""sec"":97,""usec"":338680,""inlet_temp"":0,""outlet_temp"":0}"
2016,stroke/rear,"{""sec"":97,""usec"":339079,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2029,env,"{""sec"":97,""usec"":359819,""temp"":21.955178390000000,""pres"":990.44805605400000,""hum"":66.641226667000000}"
2043,ecu,"{""sec"":97,""usec"":340111,""ect"":2.93945312500000,""tps"":0.0012207030000000000,""iap"":2.8332519530000000,""gp"":2.3864746090000000}"
2052,stroke/front,"{""sec"":97,""usec"":361140,""left"":0,""right"":0.033837891000000000}"
2058,rpm,"{""sec"":97,""usec"":341498,""rpm"":0}"
2064,af,"{""sec"":97,""usec"":361793,""af"":0}"
2070,rpm,"{""sec"":97,""usec"":388597,""rpm"":0}"
2101,acc,"{""sec"":97,""usec"":362647,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
2109,water,"{""sec"":97,""usec"":438717,""inlet_temp"":0,""outlet_temp"":0}"
2120,stroke/rear,"{""sec"":97,""usec"":439108,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2130,stroke/front,"{""sec"":97,""usec"":459692,""left"":0,""right"":0.00080566400000000000}"
2144,ecu,"{""sec"":97,""usec"":440168,""ect"":2.9321289060000000,""tps"":0.0012207030000000000,""iap"":2.8332519530000000,""gp"":2.3913574220000000}"
2150,af,"{""sec"":97,""usec"":460498,""af"":0}"
2155,rpm,"{""sec"":97,""usec"":441631,""rpm"":0}"
2187,acc,"{""sec"":97,""usec"":461343,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
2193,rpm,"{""sec"":97,""usec"":488634,""rpm"":0}"
2204,water,"{""sec"":97,""usec"":538757,""inlet_temp"":0,""outlet_temp"":0}"
2216,stroke/rear,"{""sec"":97,""usec"":539154,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2228,stroke/front,"{""sec"":97,""usec"":559903,""left"":0.0040283200000000000,""right"":0.032226562000000000}"
2242,ecu,"{""sec"":97,""usec"":540193,""ect"":2.9333496090000000,""tps"":0.0061035160000000000,""iap"":2.8356933590000000,""gp"":2.3974609380000000}"
2248,af,"{""sec"":97,""usec"":560917,""af"":0}"
2254,rpm,"{""sec"":97,""usec"":541665,""rpm"":0}"
2285,acc,"{""sec"":97,""usec"":561763,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
2291,rpm,"{""sec"":97,""usec"":588677,""rpm"":0}"
2304,water,"{""sec"":97,""usec"":638794,""inlet_temp"":0,""outlet_temp"":0}"
2311,stroke/rear,"{""sec"":97,""usec"":639193,""right"":0,""left"":0}"
2321,stroke/front,"{""sec"":97,""usec"":660114,""left"":0,""right"":0.031420898000000000}"
2333,ecu,"{""sec"":97,""usec"":639681,""ect"":2.93945312500000,""tps"":0,""iap"":2.8356933590000000,""gp"":2.3876953120000000}"
2339,af,"{""sec"":97,""usec"":660909,""af"":0}"
2345,rpm,"{""sec"":97,""usec"":640863,""rpm"":0}"
2376,acc,"{""sec"":97,""usec"":661755,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
2382,rpm,"{""sec"":97,""usec"":688716,""rpm"":0}"
2404,water,"{""sec"":97,""usec"":738832,""inlet_temp"":0,""outlet_temp"":0}"
2411,stroke/rear,"{""sec"":97,""usec"":739241,""right"":0,""left"":0}"
2423,stroke/front,"{""sec"":97,""usec"":760315,""left"":0.0016113280000000000,""right"":0.031420898000000000}"
2435,ecu,"{""sec"":97,""usec"":739717,""ect"":2.9357910160000000,""tps"":0,""iap"":2.8344726560000000,""gp"":2.3901367190000000}"
2441,af,"{""sec"":97,""usec"":761333,""af"":0}"
2447,rpm,"{""sec"":97,""usec"":740958,""rpm"":0}"
2478,acc,"{""sec"":97,""usec"":762192,""ax"":29197,""ay"":4096,""az"":-7876,""gx"":29197,""gy"":4096,""gz"":-7876,""mx"":29197,""my"":4096,""mz"":-7876,""h"":29197,""r"":4096,""p"":-7876,""qw"":29197,""qx"":4096,""qy"":-7876,""qz"":4096,""lx"":29197,""ly"":4096,""lz"":-7876,""x"":29197,""y"":4096,""z"":-7876,""ss"":0,""sg"":1,""sa"":0,""sm"":0}"
2484,rpm,"{""sec"":97,""usec"":788753,""rpm"":0}"
2504,water,"{""sec"":97,""usec"":838870,""inlet_temp"":0,""outlet_temp"":0}"
2511,stroke/rear,"{""sec"":97,""usec"":839271,""right"":0,""left"":0}"
2521,stroke/front,"{""sec"":97,""usec"":860530,""left"":0.049951172000000000,""right"":0}"
2534,ecu,"{""sec"":97,""usec"":839760,""ect"":2.9357910160000000,""tps"":0,""iap"":2.8344726560000000,""gp"":2.3840332030000000}"
2539,af,"{""sec"":97,""usec"":861333,""af"":0}"
