time,topic,payload
533,stroke/rear,"{""sec"":16,""usec"":909258,""right"":3.2991943360000000,""left"":3.2991943360000000}"
550,ecu,"{""sec"":16,""usec"":910170,""ect"":2.8576660160000000,""tps"":0.0073242190000000000,""iap"":2.8430175780000000,""gp"":0.12817382800000000}"
554,rpm,"{""sec"":16,""usec"":911437,""rpm"":0}"
560,rpm,"{""sec"":16,""usec"":958861,""rpm"":0}"
582,stroke/front,"{""sec"":16,""usec"":980968,""left"":0.012084961000000000,""right"":0.013696289000000000}"
615,acc,"{""sec"":16,""usec"":982587,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
622,water,"{""sec"":17,""usec"":8981,""inlet_temp"":0,""outlet_temp"":0}"
633,stroke/rear,"{""sec"":17,""usec"":9309,""right"":3.2991943360000000,""left"":3.2991943360000000}"
645,ecu,"{""sec"":17,""usec"":10211,""ect"":2.8552246090000000,""tps"":0,""iap"":2.8393554690000000,""gp"":0.12817382800000000}"
651,rpm,"{""sec"":17,""usec"":11264,""rpm"":0}"
660,rpm,"{""sec"":17,""usec"":58905,""rpm"":0}"
683,stroke/front,"{""sec"":17,""usec"":81152,""left"":0.011279297000000000,""right"":0.010473633000000000}"
714,acc,"{""sec"":17,""usec"":82799,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
722,water,"{""sec"":17,""usec"":109027,""inlet_temp"":0,""outlet_temp"":0}"
734,stroke/rear,"{""sec"":17,""usec"":109346,""right"":3.2991943360000000,""left"":3.2991943360000000}"
746,ecu,"{""sec"":17,""usec"":110265,""ect"":2.8564453120000000,""tps"":0,""iap"":2.84179687500000,""gp"":0.12939453100000000}"
751,rpm,"{""sec"":17,""usec"":111250,""rpm"":0}"
760,rpm,"{""sec"":17,""usec"":158950,""rpm"":0}"
783,stroke/front,"{""sec"":17,""usec"":181334,""left"":0.017724609000000000,""right"":0.014501953000000000}"
815,acc,"{""sec"":17,""usec"":182941,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
823,water,"{""sec"":17,""usec"":209070,""inlet_temp"":0,""outlet_temp"":0}"
830,stroke/rear,"{""sec"":17,""usec"":209398,""right"":0,""left"":0}"
843,ecu,"{""sec"":17,""usec"":209780,""ect"":2.8576660160000000,""tps"":0,""iap"":2.8454589840000000,""gp"":0.12817382800000000}"
849,rpm,"{""sec"":17,""usec"":210863,""rpm"":0}"
860,rpm,"{""sec"":17,""usec"":258994,""rpm"":0}"
883,stroke/front,"{""sec"":17,""usec"":281517,""left"":0.024169922000000000,""right"":0.014501953000000000}"
915,acc,"{""sec"":17,""usec"":283137,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
923,water,"{""sec"":17,""usec"":309116,""inlet_temp"":0,""outlet_temp"":0}"
933,stroke/rear,"{""sec"":17,""usec"":309440,""right"":3.2991943360000000,""left"":3.2991943360000000}"
946,ecu,"{""sec"":17,""usec"":310358,""ect"":2.8552246090000000,""tps"":0,""iap"":2.8393554690000000,""gp"":0.12817382800000000}"
952,rpm,"{""sec"":17,""usec"":311400,""rpm"":0}"
960,rpm,"{""sec"":17,""usec"":359037,""rpm"":0}"
983,stroke/front,"{""sec"":17,""usec"":381700,""left"":0.023364258000000000,""right"":0.016113281000000000}"
1015,acc,"{""sec"":17,""usec"":383300,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1023,water,"{""sec"":17,""usec"":409161,""inlet_temp"":0,""outlet_temp"":0}"
1034,stroke/rear,"{""sec"":17,""usec"":409478,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1046,ecu,"{""sec"":17,""usec"":410417,""ect"":2.8576660160000000,""tps"":0,""iap"":2.8393554690000000,""gp"":0.12817382800000000}"
1052,rpm,"{""sec"":17,""usec"":411459,""rpm"":0}"
1060,rpm,"{""sec"":17,""usec"":459084,""rpm"":0}"
1083,stroke/front,"{""sec"":17,""usec"":481887,""left"":0.021752930000000000,""right"":0.016113281000000000}"
1115,acc,"{""sec"":17,""usec"":483493,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1123,water,"{""sec"":17,""usec"":509206,""inlet_temp"":0,""outlet_temp"":0}"
1134,stroke/rear,"{""sec"":17,""usec"":509527,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1147,ecu,"{""sec"":17,""usec"":510444,""ect"":2.8552246090000000,""tps"":0,""iap"":2.8393554690000000,""gp"":0.12939453100000000}"
1152,rpm,"{""sec"":17,""usec"":511486,""rpm"":0}"
1160,rpm,"{""sec"":17,""usec"":559128,""rpm"":0}"
1184,stroke/front,"{""sec"":17,""usec"":582066,""left"":0.019335937000000000,""right"":0.012084961000000000}"
1215,acc,"{""sec"":17,""usec"":583681,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1223,water,"{""sec"":17,""usec"":609250,""inlet_temp"":0,""outlet_temp"":0}"
1231,stroke/rear,"{""sec"":17,""usec"":609577,""right"":0,""left"":0}"
1246,ecu,"{""sec"":17,""usec"":609957,""ect"":2.8552246090000000,""tps"":0.0012207030000000000,""iap"":2.8381347660000000,""gp"":0.12817382800000000}"
1251,rpm,"{""sec"":17,""usec"":611272,""rpm"":0}"
1260,rpm,"{""sec"":17,""usec"":659173,""rpm"":0}"
1284,stroke/front,"{""sec"":17,""usec"":682254,""left"":0.016113281000000000,""right"":0.0096679690000000000}"
1316,acc,"{""sec"":17,""usec"":683863,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1324,water,"{""sec"":17,""usec"":709294,""inlet_temp"":0,""outlet_temp"":0}"
1334,stroke/rear,"{""sec"":17,""usec"":709625,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1349,ecu,"{""sec"":17,""usec"":710531,""ect"":2.8540039060000000,""tps"":0.0012207030000000000,""iap"":2.8405761720000000,""gp"":0.12817382800000000}"
1355,rpm,"{""sec"":17,""usec"":711814,""rpm"":0}"
1360,rpm,"{""sec"":17,""usec"":759218,""rpm"":0}"
1384,stroke/front,"{""sec"":17,""usec"":782434,""left"":0.049951172000000000,""right"":0.019335937000000000}"
1417,acc,"{""sec"":17,""usec"":784044,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1424,water,"{""sec"":17,""usec"":809341,""inlet_temp"":0,""outlet_temp"":0}"
1434,stroke/rear,"{""sec"":17,""usec"":809663,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1449,ecu,"{""sec"":17,""usec"":810584,""ect"":2.8540039060000000,""tps"":0,""iap"":2.84179687500000,""gp"":0.126953125000000}"
1453,rpm,"{""sec"":17,""usec"":811495,""rpm"":0}"
1460,rpm,"{""sec"":17,""usec"":859265,""rpm"":0}"
1484,stroke/front,"{""sec"":17,""usec"":882618,""left"":0.027392578000000000,""right"":0.010473633000000000}"
1516,acc,"{""sec"":17,""usec"":884234,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1524,water,"{""sec"":17,""usec"":909387,""inlet_temp"":0,""outlet_temp"":0}"
1532,stroke/rear,"{""sec"":17,""usec"":909701,""right"":0,""left"":0}"
1544,ecu,"{""sec"":17,""usec"":910071,""ect"":2.85156250000000,""tps"":0,""iap"":2.8405761720000000,""gp"":0.12817382800000000}"
1550,rpm,"{""sec"":17,""usec"":911090,""rpm"":0}"
1560,rpm,"{""sec"":17,""usec"":959308,""rpm"":0}"
1584,stroke/front,"{""sec"":17,""usec"":982801,""left"":0.020947266000000000,""right"":0.0096679690000000000}"
1616,acc,"{""sec"":17,""usec"":984428,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1625,water,"{""sec"":18,""usec"":9431,""inlet_temp"":0,""outlet_temp"":0}"
1634,stroke/rear,"{""sec"":18,""usec"":9753,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1649,ecu,"{""sec"":18,""usec"":10681,""ect"":2.8552246090000000,""tps"":0.0012207030000000000,""iap"":2.8405761720000000,""gp"":0.12817382800000000}"
1655,rpm,"{""sec"":18,""usec"":11958,""rpm"":0}"
1660,rpm,"{""sec"":18,""usec"":59356,""rpm"":0}"
1684,stroke/front,"{""sec"":18,""usec"":82989,""left"":0.0257812500000000,""right"":0.011279297000000000}"
1716,acc,"{""sec"":18,""usec"":84535,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1724,water,"{""sec"":18,""usec"":109479,""inlet_temp"":0,""outlet_temp"":0}"
1735,stroke/rear,"{""sec"":18,""usec"":109803,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1747,ecu,"{""sec"":18,""usec"":110709,""ect"":2.8540039060000000,""tps"":0,""iap"":2.8393554690000000,""gp"":0.12939453100000000}"
1753,rpm,"{""sec"":18,""usec"":111764,""rpm"":0}"
1760,rpm,"{""sec"":18,""usec"":159400,""rpm"":0}"
1784,stroke/front,"{""sec"":18,""usec"":183170,""left"":0.023364258000000000,""right"":0.0128906250000000}"
1816,acc,"{""sec"":18,""usec"":184708,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1824,water,"{""sec"":18,""usec"":209523,""inlet_temp"":0,""outlet_temp"":0}"
1832,stroke/rear,"{""sec"":18,""usec"":209850,""right"":0,""left"":0}"
1845,ecu,"{""sec"":18,""usec"":210235,""ect"":2.8564453120000000,""tps"":0,""iap"":2.8381347660000000,""gp"":0.12817382800000000}"
1851,rpm,"{""sec"":18,""usec"":211318,""rpm"":0}"
1860,rpm,"{""sec"":18,""usec"":259443,""rpm"":0}"
1885,stroke/front,"{""sec"":18,""usec"":283353,""left"":0.015307617000000000,""right"":0.0128906250000000}"
1916,acc,"{""sec"":18,""usec"":284883,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1924,water,"{""sec"":18,""usec"":309565,""inlet_temp"":0,""outlet_temp"":0}"
1938,stroke/rear,"{""sec"":18,""usec"":309892,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1949,ecu,"{""sec"":18,""usec"":310806,""ect"":2.8588867190000000,""tps"":0,""iap"":2.8442382810000000,""gp"":0.12939453100000000}"
1954,rpm,"{""sec"":18,""usec"":311842,""rpm"":0}"
1960,rpm,"{""sec"":18,""usec"":359487,""rpm"":0}"
1985,stroke/front,"{""sec"":18,""usec"":383537,""left"":0.016918945000000000,""right"":0.011279297000000000}"
2017,acc,"{""sec"":18,""usec"":385164,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2025,water,"{""sec"":18,""usec"":409610,""inlet_temp"":0,""outlet_temp"":0}"
2032,stroke/rear,"{""sec"":18,""usec"":409929,""right"":0,""left"":0}"
2045,ecu,"{""sec"":18,""usec"":410305,""ect"":2.8564453120000000,""tps"":0,""iap"":2.8430175780000000,""gp"":0.12817382800000000}"
2051,rpm,"{""sec"":18,""usec"":411388,""rpm"":0}"
2060,rpm,"{""sec"":18,""usec"":459532,""rpm"":0}"
2085,stroke/front,"{""sec"":18,""usec"":483721,""left"":0.0257812500000000,""right"":0.0128906250000000}"
2116,acc,"{""sec"":18,""usec"":485188,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2125,water,"{""sec"":18,""usec"":509654,""inlet_temp"":0,""outlet_temp"":0}"
2135,stroke/rear,"{""sec"":18,""usec"":509978,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2148,ecu,"{""sec"":18,""usec"":510899,""ect"":2.8564453120000000,""tps"":0,""iap"":2.8430175780000000,""gp"":0.12817382800000000}"
2154,rpm,"{""sec"":18,""usec"":511941,""rpm"":0}"
2160,rpm,"{""sec"":18,""usec"":559578,""rpm"":0}"
2185,stroke/front,"{""sec"":18,""usec"":583903,""left"":0.021752930000000000,""right"":0.0128906250000000}"
2217,acc,"{""sec"":18,""usec"":585446,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2225,water,"{""sec"":18,""usec"":609701,""inlet_temp"":0,""outlet_temp"":0}"
2236,stroke/rear,"{""sec"":18,""usec"":610025,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2248,ecu,"{""sec"":18,""usec"":610960,""ect"":2.8576660160000000,""tps"":0,""iap"":2.84179687500000,""gp"":0.12817382800000000}"
2254,rpm,"{""sec"":18,""usec"":611934,""rpm"":0}"
2260,rpm,"{""sec"":18,""usec"":659620,""rpm"":0}"
2286,stroke/front,"{""sec"":18,""usec"":684088,""left"":0.018530273000000000,""right"":0.012084961000000000}"
2317,acc,"{""sec"":18,""usec"":685699,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2325,water,"{""sec"":18,""usec"":709744,""inlet_temp"":0,""outlet_temp"":0}"
2336,stroke/rear,"{""sec"":18,""usec"":710062,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2349,ecu,"{""sec"":18,""usec"":710982,""ect"":2.8405761720000000,""tps"":0,""iap"":2.84179687500000,""gp"":0.12817382800000000}"
2354,rpm,"{""sec"":18,""usec"":711963,""rpm"":0}"
2360,rpm,"{""sec"":18,""usec"":759664,""rpm"":0}"
2386,stroke/front,"{""sec"":18,""usec"":784272,""left"":0.030615234000000000,""right"":0.013696289000000000}"
2417,acc,"{""sec"":18,""usec"":785857,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2426,water,"{""sec"":18,""usec"":809789,""inlet_temp"":0,""outlet_temp"":0}"
2436,stroke/rear,"{""sec"":18,""usec"":810114,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2449,ecu,"{""sec"":18,""usec"":811028,""ect"":2.8576660160000000,""tps"":0,""iap"":2.8393554690000000,""gp"":0.13061523400000000}"
2455,rpm,"{""sec"":18,""usec"":812068,""rpm"":0}"
2461,rpm,"{""sec"":18,""usec"":859711,""rpm"":0}"
2486,stroke/front,"{""sec"":18,""usec"":884454,""left"":0.020947266000000000,""right"":0.0128906250000000}"
2517,acc,"{""sec"":18,""usec"":886004,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2526,water,"{""sec"":18,""usec"":909834,""inlet_temp"":0,""outlet_temp"":0}"
2536,stroke/rear,"{""sec"":18,""usec"":910159,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2549,ecu,"{""sec"":18,""usec"":911071,""ect"":2.8503417970000000,""tps"":0,""iap"":2.8405761720000000,""gp"":0.12817382800000000}"
2555,rpm,"{""sec"":18,""usec"":912105,""rpm"":0}"
2561,rpm,"{""sec"":18,""usec"":959756,""rpm"":0}"
2586,stroke/front,"{""sec"":18,""usec"":984636,""left"":0.034643555000000000,""right"":0.015307617000000000}"
2618,acc,"{""sec"":18,""usec"":986252,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2626,water,"{""sec"":19,""usec"":9879,""inlet_temp"":0,""outlet_temp"":0}"
2636,stroke/rear,"{""sec"":19,""usec"":10198,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2649,ecu,"{""sec"":19,""usec"":11116,""ect"":2.8527832030000000,""tps"":0,""iap"":2.84179687500000,""gp"":0.12817382800000000}"
2655,rpm,"{""sec"":19,""usec"":12081,""rpm"":0}"
2660,rpm,"{""sec"":19,""usec"":59801,""rpm"":0}"
2686,stroke/front,"{""sec"":19,""usec"":84818,""left"":0.0257812500000000,""right"":0.010473633000000000}"
