time,topic,payload
345,acc,"{""sec"":16,""usec"":481489,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
353,water,"{""sec"":16,""usec"":508739,""inlet_temp"":0,""outlet_temp"":0}"
363,stroke/rear,"{""sec"":16,""usec"":509061,""right"":3.2991943360000000,""left"":3.2991943360000000}"
376,ecu,"{""sec"":16,""usec"":509967,""ect"":2.8503417970000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3889160160000000}"
382,rpm,"{""sec"":16,""usec"":510935,""rpm"":0}"
391,rpm,"{""sec"":16,""usec"":558658,""rpm"":0}"
413,stroke/front,"{""sec"":16,""usec"":580077,""left"":0.010473633000000000,""right"":0.0056396480000000000}"
446,acc,"{""sec"":16,""usec"":581676,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
453,water,"{""sec"":16,""usec"":608782,""inlet_temp"":0,""outlet_temp"":0}"
464,stroke/rear,"{""sec"":16,""usec"":609101,""right"":3.2991943360000000,""left"":3.2991943360000000}"
476,ecu,"{""sec"":16,""usec"":610014,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8381347660000000,""gp"":2.3889160160000000}"
482,rpm,"{""sec"":16,""usec"":611048,""rpm"":0}"
491,rpm,"{""sec"":16,""usec"":658703,""rpm"":0}"
513,stroke/front,"{""sec"":16,""usec"":680260,""left"":0.0080566410000000000,""right"":0.0064453120000000000}"
545,acc,"{""sec"":16,""usec"":681876,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
553,water,"{""sec"":16,""usec"":708826,""inlet_temp"":0,""outlet_temp"":0}"
564,stroke/rear,"{""sec"":16,""usec"":709154,""right"":3.2991943360000000,""left"":3.2991943360000000}"
578,ecu,"{""sec"":16,""usec"":710070,""ect"":2.8491210940000000,""tps"":0.0012207030000000000,""iap"":2.8381347660000000,""gp"":2.39257812500000}"
584,rpm,"{""sec"":16,""usec"":711251,""rpm"":0}"
590,rpm,"{""sec"":16,""usec"":758746,""rpm"":0}"
614,stroke/front,"{""sec"":16,""usec"":780445,""left"":0.0056396480000000000,""right"":0.0056396480000000000}"
645,acc,"{""sec"":16,""usec"":782054,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
653,water,"{""sec"":16,""usec"":808871,""inlet_temp"":0,""outlet_temp"":0}"
661,stroke/rear,"{""sec"":16,""usec"":809197,""right"":0,""left"":0}"
675,ecu,"{""sec"":16,""usec"":809579,""ect"":2.8479003910000000,""tps"":0.0012207030000000000,""iap"":2.8381347660000000,""gp"":2.3913574220000000}"
681,rpm,"{""sec"":16,""usec"":810885,""rpm"":0}"
690,rpm,"{""sec"":16,""usec"":858793,""rpm"":0}"
714,stroke/front,"{""sec"":16,""usec"":880628,""left"":0.0048339840000000000,""right"":0.0064453120000000000}"
746,acc,"{""sec"":16,""usec"":882225,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
753,water,"{""sec"":16,""usec"":908916,""inlet_temp"":0,""outlet_temp"":0}"
764,stroke/rear,"{""sec"":16,""usec"":909242,""right"":3.2991943360000000,""left"":3.2991943360000000}"
777,ecu,"{""sec"":16,""usec"":910166,""ect"":2.8442382810000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3889160160000000}"
783,rpm,"{""sec"":16,""usec"":911190,""rpm"":0}"
790,rpm,"{""sec"":16,""usec"":958841,""rpm"":0}"
813,stroke/front,"{""sec"":16,""usec"":980809,""left"":0.0128906250000000,""right"":0.0056396480000000000}"
845,acc,"{""sec"":16,""usec"":982324,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
853,water,"{""sec"":17,""usec"":8965,""inlet_temp"":0,""outlet_temp"":0}"
864,stroke/rear,"{""sec"":17,""usec"":9282,""right"":3.2991943360000000,""left"":3.2991943360000000}"
878,ecu,"{""sec"":17,""usec"":10189,""ect"":2.8466796880000000,""tps"":0.0012207030000000000,""iap"":2.8381347660000000,""gp"":2.3913574220000000}"
884,rpm,"{""sec"":17,""usec"":11470,""rpm"":0}"
890,rpm,"{""sec"":17,""usec"":58888,""rpm"":0}"
914,stroke/front,"{""sec"":17,""usec"":80996,""left"":0.012084961000000000,""right"":0.010473633000000000}"
945,acc,"{""sec"":17,""usec"":82623,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
954,water,"{""sec"":17,""usec"":109009,""inlet_temp"":0,""outlet_temp"":0}"
964,stroke/rear,"{""sec"":17,""usec"":109338,""right"":3.2991943360000000,""left"":3.2991943360000000}"
977,ecu,"{""sec"":17,""usec"":110242,""ect"":2.8491210940000000,""tps"":0,""iap"":2.8369140620000000,""gp"":2.3815917970000000}"
983,rpm,"{""sec"":17,""usec"":111288,""rpm"":0}"
991,rpm,"{""sec"":17,""usec"":158932,""rpm"":0}"
1014,stroke/front,"{""sec"":17,""usec"":181178,""left"":0.020947266000000000,""right"":0.0080566410000000000}"
1046,acc,"{""sec"":17,""usec"":182792,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1054,water,"{""sec"":17,""usec"":209056,""inlet_temp"":0,""outlet_temp"":0}"
1065,stroke/rear,"{""sec"":17,""usec"":209379,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1077,ecu,"{""sec"":17,""usec"":210296,""ect"":2.8479003910000000,""tps"":0,""iap"":2.8381347660000000,""gp"":2.3913574220000000}"
1083,rpm,"{""sec"":17,""usec"":211362,""rpm"":0}"
1091,rpm,"{""sec"":17,""usec"":258978,""rpm"":0}"
1114,stroke/front,"{""sec"":17,""usec"":281360,""left"":0.020141602000000000,""right"":0.0072509770000000000}"
1146,acc,"{""sec"":17,""usec"":282972,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1154,water,"{""sec"":17,""usec"":309099,""inlet_temp"":0,""outlet_temp"":0}"
1165,stroke/rear,"{""sec"":17,""usec"":309424,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1179,ecu,"{""sec"":17,""usec"":310353,""ect"":2.8479003910000000,""tps"":0.0036621090000000000,""iap"":2.8356933590000000,""gp"":2.3937988280000000}"
1185,rpm,"{""sec"":17,""usec"":311622,""rpm"":0}"
1191,rpm,"{""sec"":17,""usec"":359022,""rpm"":0}"
1214,stroke/front,"{""sec"":17,""usec"":381543,""left"":0.020141602000000000,""right"":0.0040283200000000000}"
1246,acc,"{""sec"":17,""usec"":383170,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1254,water,"{""sec"":17,""usec"":409144,""inlet_temp"":0,""outlet_temp"":0}"
1265,stroke/rear,"{""sec"":17,""usec"":409465,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1278,ecu,"{""sec"":17,""usec"":410375,""ect"":2.8479003910000000,""tps"":0,""iap"":2.8381347660000000,""gp"":2.3937988280000000}"
1283,rpm,"{""sec"":17,""usec"":411411,""rpm"":0}"
1291,rpm,"{""sec"":17,""usec"":459070,""rpm"":0}"
1314,stroke/front,"{""sec"":17,""usec"":481727,""left"":0.0128906250000000,""right"":0.0072509770000000000}"
1346,acc,"{""sec"":17,""usec"":483290,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1354,water,"{""sec"":17,""usec"":509191,""inlet_temp"":0,""outlet_temp"":0}"
1365,stroke/rear,"{""sec"":17,""usec"":509512,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1379,ecu,"{""sec"":17,""usec"":510427,""ect"":2.8503417970000000,""tps"":0,""iap"":2.8369140620000000,""gp"":2.3901367190000000}"
1383,rpm,"{""sec"":17,""usec"":511478,""rpm"":0}"
1391,rpm,"{""sec"":17,""usec"":559114,""rpm"":0}"
1415,stroke/front,"{""sec"":17,""usec"":581910,""left"":0.034643555000000000,""right"":0.010473633000000000}"
1447,acc,"{""sec"":17,""usec"":583551,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1455,water,"{""sec"":17,""usec"":609238,""inlet_temp"":0,""outlet_temp"":0}"
1462,stroke/rear,"{""sec"":17,""usec"":609553,""right"":0,""left"":0}"
1475,ecu,"{""sec"":17,""usec"":609933,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8369140620000000,""gp"":2.39257812500000}"
1481,rpm,"{""sec"":17,""usec"":610944,""rpm"":0}"
1491,rpm,"{""sec"":17,""usec"":659160,""rpm"":0}"
1515,stroke/front,"{""sec"":17,""usec"":682093,""left"":0.018530273000000000,""right"":0.0048339840000000000}"
1547,acc,"{""sec"":17,""usec"":683702,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1555,water,"{""sec"":17,""usec"":709282,""inlet_temp"":0,""outlet_temp"":0}"
1563,stroke/rear,"{""sec"":17,""usec"":709600,""right"":0,""left"":0}"
1575,ecu,"{""sec"":17,""usec"":709990,""ect"":2.8479003910000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.3901367190000000}"
1581,rpm,"{""sec"":17,""usec"":711066,""rpm"":0}"
1591,rpm,"{""sec"":17,""usec"":759201,""rpm"":0}"
1615,stroke/front,"{""sec"":17,""usec"":782274,""left"":0.015307617000000000,""right"":0.0056396480000000000}"
1647,acc,"{""sec"":17,""usec"":783878,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1655,water,"{""sec"":17,""usec"":809327,""inlet_temp"":0,""outlet_temp"":0}"
1663,stroke/rear,"{""sec"":17,""usec"":809648,""right"":0,""left"":0}"
1677,ecu,"{""sec"":17,""usec"":810030,""ect"":2.8479003910000000,""tps"":0.0024414060000000000,""iap"":2.8381347660000000,""gp"":2.3767089840000000}"
1683,rpm,"{""sec"":17,""usec"":811336,""rpm"":0}"
1691,rpm,"{""sec"":17,""usec"":859247,""rpm"":0}"
1715,stroke/front,"{""sec"":17,""usec"":882461,""left"":0.026586914000000000,""right"":0.010473633000000000}"
1747,acc,"{""sec"":17,""usec"":884075,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1755,water,"{""sec"":17,""usec"":909369,""inlet_temp"":0,""outlet_temp"":0}"
1766,stroke/rear,"{""sec"":17,""usec"":909687,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1780,ecu,"{""sec"":17,""usec"":910607,""ect"":2.8466796880000000,""tps"":0.014648438000000000,""iap"":2.84179687500000,""gp"":2.39257812500000}"
1786,rpm,"{""sec"":17,""usec"":911730,""rpm"":0}"
1791,rpm,"{""sec"":17,""usec"":959291,""rpm"":0}"
1816,stroke/front,"{""sec"":17,""usec"":982642,""left"":0.016918945000000000,""right"":0.0056396480000000000}"
1850,acc,"{""sec"":17,""usec"":984271,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1855,water,"{""sec"":18,""usec"":9420,""inlet_temp"":0,""outlet_temp"":0}"
1863,stroke/rear,"{""sec"":18,""usec"":9744,""right"":0,""left"":0}"
1875,ecu,"{""sec"":18,""usec"":10124,""ect"":2.8479003910000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3913574220000000}"
1882,rpm,"{""sec"":18,""usec"":11130,""rpm"":0}"
1891,rpm,"{""sec"":18,""usec"":59338,""rpm"":0}"
1916,stroke/front,"{""sec"":18,""usec"":82824,""left"":0.0096679690000000000,""right"":0.0064453120000000000}"
1948,acc,"{""sec"":18,""usec"":84436,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1956,water,"{""sec"":18,""usec"":109460,""inlet_temp"":0,""outlet_temp"":0}"
1966,stroke/rear,"{""sec"":18,""usec"":109778,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1980,ecu,"{""sec"":18,""usec"":110687,""ect"":2.8454589840000000,""tps"":0.0012207030000000000,""iap"":2.8393554690000000,""gp"":2.39257812500000}"
1986,rpm,"{""sec"":18,""usec"":111884,""rpm"":0}"
1992,rpm,"{""sec"":18,""usec"":159385,""rpm"":0}"
2016,stroke/front,"{""sec"":18,""usec"":183009,""left"":0.0088623050000000000,""right"":0.0040283200000000000}"
2048,acc,"{""sec"":18,""usec"":184634,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2056,water,"{""sec"":18,""usec"":209506,""inlet_temp"":0,""outlet_temp"":0}"
2064,stroke/rear,"{""sec"":18,""usec"":209832,""right"":0,""left"":0}"
2076,ecu,"{""sec"":18,""usec"":210211,""ect"":2.8491210940000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3889160160000000}"
2082,rpm,"{""sec"":18,""usec"":211295,""rpm"":0}"
2091,rpm,"{""sec"":18,""usec"":259431,""rpm"":0}"
2116,stroke/front,"{""sec"":18,""usec"":283190,""left"":0.013696289000000000,""right"":0.0072509770000000000}"
2148,acc,"{""sec"":18,""usec"":284802,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2156,water,"{""sec"":18,""usec"":309554,""inlet_temp"":0,""outlet_temp"":0}"
2167,stroke/rear,"{""sec"":18,""usec"":309869,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2181,ecu,"{""sec"":18,""usec"":310777,""ect"":2.8479003910000000,""tps"":0.0012207030000000000,""iap"":2.8369140620000000,""gp"":2.3913574220000000}"
2187,rpm,"{""sec"":18,""usec"":312055,""rpm"":0}"
2193,rpm,"{""sec"":18,""usec"":359475,""rpm"":0}"
2216,stroke/front,"{""sec"":18,""usec"":383373,""left"":0.0096679690000000000,""right"":0.0040283200000000000}"
2248,acc,"{""sec"":18,""usec"":384999,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2256,water,"{""sec"":18,""usec"":409599,""inlet_temp"":0,""outlet_temp"":0}"
2267,stroke/rear,"{""sec"":18,""usec"":409921,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2280,ecu,"{""sec"":18,""usec"":410821,""ect"":2.8491210940000000,""tps"":0,""iap"":2.8430175780000000,""gp"":2.3913574220000000}"
2285,rpm,"{""sec"":18,""usec"":411851,""rpm"":0}"
2291,rpm,"{""sec"":18,""usec"":459521,""rpm"":0}"
2317,stroke/front,"{""sec"":18,""usec"":483555,""left"":0.0096679690000000000,""right"":0.0040283200000000000}"
2348,acc,"{""sec"":18,""usec"":485178,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2356,water,"{""sec"":18,""usec"":509643,""inlet_temp"":0,""outlet_temp"":0}"
2367,stroke/rear,"{""sec"":18,""usec"":509960,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2380,ecu,"{""sec"":18,""usec"":510860,""ect"":2.8479003910000000,""tps"":0,""iap"":2.8369140620000000,""gp"":2.3974609380000000}"
2386,rpm,"{""sec"":18,""usec"":511889,""rpm"":0}"
2391,rpm,"{""sec"":18,""usec"":559567,""rpm"":0}"
2417,stroke/front,"{""sec"":18,""usec"":583740,""left"":0.0080566410000000000,""right"":0.0096679690000000000}"
2448,acc,"{""sec"":18,""usec"":585351,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2457,water,"{""sec"":18,""usec"":609692,""inlet_temp"":0,""outlet_temp"":0}"
2464,stroke/rear,"{""sec"":18,""usec"":610008,""right"":0,""left"":0}"
2477,ecu,"{""sec"":18,""usec"":610385,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.3889160160000000}"
2483,rpm,"{""sec"":18,""usec"":611450,""rpm"":0}"
2491,rpm,"{""sec"":18,""usec"":659613,""rpm"":0}"
2517,stroke/front,"{""sec"":18,""usec"":683923,""left"":0.0072509770000000000,""right"":0.0048339840000000000}"
2549,acc,"{""sec"":18,""usec"":685530,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2557,water,"{""sec"":18,""usec"":709734,""inlet_temp"":0,""outlet_temp"":0}"
2567,stroke/rear,"{""sec"":18,""usec"":710059,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2580,ecu,"{""sec"":18,""usec"":710985,""ect"":2.8491210940000000,""tps"":0,""iap"":2.8356933590000000,""gp"":2.3901367190000000}"
2586,rpm,"{""sec"":18,""usec"":712024,""rpm"":0}"
2592,rpm,"{""sec"":18,""usec"":759656,""rpm"":0}"
2617,stroke/front,"{""sec"":18,""usec"":784105,""left"":0.012084961000000000,""right"":0.0064453120000000000}"
2649,acc,"{""sec"":18,""usec"":785726,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2657,water,"{""sec"":18,""usec"":809782,""inlet_temp"":0,""outlet_temp"":0}"
