time,topic,payload
480,acc,"{""sec"":16,""usec"":381472,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
488,water,"{""sec"":16,""usec"":408727,""inlet_temp"":0,""outlet_temp"":0}"
498,stroke/rear,"{""sec"":16,""usec"":409043,""right"":3.2991943360000000,""left"":3.2991943360000000}"
511,ecu,"{""sec"":16,""usec"":409955,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9584960940000000,""gp"":2.3937988280000000}"
517,rpm,"{""sec"":16,""usec"":410988,""rpm"":0}"
526,rpm,"{""sec"":16,""usec"":458647,""rpm"":0}"
548,stroke/front,"{""sec"":16,""usec"":480029,""left"":0.0128906250000000,""right"":0.010473633000000000}"
579,acc,"{""sec"":16,""usec"":481552,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
588,water,"{""sec"":16,""usec"":508771,""inlet_temp"":0,""outlet_temp"":0}"
600,stroke/rear,"{""sec"":16,""usec"":509086,""right"":3.2991943360000000,""left"":3.2991943360000000}"
611,ecu,"{""sec"":16,""usec"":509995,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9560546880000000,""gp"":2.3913574220000000}"
617,rpm,"{""sec"":16,""usec"":511030,""rpm"":0}"
628,rpm,"{""sec"":16,""usec"":558694,""rpm"":0}"
648,stroke/front,"{""sec"":16,""usec"":580214,""left"":0.013696289000000000,""right"":0.012084961000000000}"
680,acc,"{""sec"":16,""usec"":581833,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
688,water,"{""sec"":16,""usec"":608819,""inlet_temp"":0,""outlet_temp"":0}"
699,stroke/rear,"{""sec"":16,""usec"":609147,""right"":3.2991943360000000,""left"":3.2991943360000000}"
711,ecu,"{""sec"":16,""usec"":610072,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.3913574220000000}"
717,rpm,"{""sec"":16,""usec"":611088,""rpm"":0}"
726,rpm,"{""sec"":16,""usec"":658740,""rpm"":0}"
748,stroke/front,"{""sec"":16,""usec"":680394,""left"":0.015307617000000000,""right"":0.011279297000000000}"
780,acc,"{""sec"":16,""usec"":682031,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
788,water,"{""sec"":16,""usec"":708861,""inlet_temp"":0,""outlet_temp"":0}"
799,stroke/rear,"{""sec"":16,""usec"":709182,""right"":3.2991943360000000,""left"":3.2991943360000000}"
812,ecu,"{""sec"":16,""usec"":710101,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9597167970000000,""gp"":2.3950195310000000}"
817,rpm,"{""sec"":16,""usec"":711151,""rpm"":0}"
826,rpm,"{""sec"":16,""usec"":758784,""rpm"":0}"
849,stroke/front,"{""sec"":16,""usec"":780585,""left"":0.014501953000000000,""right"":0.0088623050000000000}"
880,acc,"{""sec"":16,""usec"":782190,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
889,water,"{""sec"":16,""usec"":808908,""inlet_temp"":0,""outlet_temp"":0}"
896,stroke/rear,"{""sec"":16,""usec"":809227,""right"":0,""left"":0}"
909,ecu,"{""sec"":16,""usec"":809613,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9499511720000000,""gp"":2.3901367190000000}"
915,rpm,"{""sec"":16,""usec"":810674,""rpm"":0}"
926,rpm,"{""sec"":16,""usec"":858830,""rpm"":0}"
949,stroke/front,"{""sec"":16,""usec"":880763,""left"":0.015307617000000000,""right"":0.012084961000000000}"
980,acc,"{""sec"":16,""usec"":882365,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
989,water,"{""sec"":16,""usec"":908951,""inlet_temp"":0,""outlet_temp"":0}"
996,stroke/rear,"{""sec"":16,""usec"":909278,""right"":0,""left"":0}"
1009,ecu,"{""sec"":16,""usec"":909655,""ect"":2.8625488280000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.39257812500000}"
1014,rpm,"{""sec"":16,""usec"":910570,""rpm"":0}"
1026,rpm,"{""sec"":16,""usec"":958874,""rpm"":0}"
1049,stroke/front,"{""sec"":16,""usec"":980949,""left"":0.013696289000000000,""right"":0.0096679690000000000}"
1081,acc,"{""sec"":16,""usec"":982560,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1089,water,"{""sec"":17,""usec"":8999,""inlet_temp"":0,""outlet_temp"":0}"
1096,stroke/rear,"{""sec"":17,""usec"":9315,""right"":0,""left"":0}"
1109,ecu,"{""sec"":17,""usec"":9695,""ect"":2.8552246090000000,""tps"":0,""iap"":4.9523925780000000,""gp"":2.3913574220000000}"
1114,rpm,"{""sec"":17,""usec"":10752,""rpm"":0}"
1126,rpm,"{""sec"":17,""usec"":58919,""rpm"":0}"
1149,stroke/front,"{""sec"":17,""usec"":81131,""left"":0.013696289000000000,""right"":0.011279297000000000}"
1181,acc,"{""sec"":17,""usec"":82728,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1189,water,"{""sec"":17,""usec"":109042,""inlet_temp"":0,""outlet_temp"":0}"
1199,stroke/rear,"{""sec"":17,""usec"":109361,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1214,ecu,"{""sec"":17,""usec"":110272,""ect"":2.8576660160000000,""tps"":0.0061035160000000000,""iap"":4.9584960940000000,""gp"":2.3901367190000000}"
1220,rpm,"{""sec"":17,""usec"":111532,""rpm"":0}"
1226,rpm,"{""sec"":17,""usec"":158963,""rpm"":0}"
1249,stroke/front,"{""sec"":17,""usec"":181314,""left"":0.014501953000000000,""right"":0.010473633000000000}"
1281,acc,"{""sec"":17,""usec"":182912,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1289,water,"{""sec"":17,""usec"":209084,""inlet_temp"":0,""outlet_temp"":0}"
1297,stroke/rear,"{""sec"":17,""usec"":209404,""right"":0,""left"":0}"
1310,ecu,"{""sec"":17,""usec"":209777,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9560546880000000,""gp"":2.3901367190000000}"
1315,rpm,"{""sec"":17,""usec"":210841,""rpm"":0}"
1326,rpm,"{""sec"":17,""usec"":259009,""rpm"":0}"
1350,stroke/front,"{""sec"":17,""usec"":281499,""left"":0.012084961000000000,""right"":0.014501953000000000}"
1381,acc,"{""sec"":17,""usec"":283088,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1392,water,"{""sec"":17,""usec"":309132,""inlet_temp"":0,""outlet_temp"":0}"
1398,stroke/rear,"{""sec"":17,""usec"":309451,""right"":0,""left"":0}"
1410,ecu,"{""sec"":17,""usec"":309837,""ect"":2.8601074220000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.3889160160000000}"
1415,rpm,"{""sec"":17,""usec"":310838,""rpm"":0}"
1426,rpm,"{""sec"":17,""usec"":359054,""rpm"":0}"
1450,stroke/front,"{""sec"":17,""usec"":381679,""left"":0.015307617000000000,""right"":0.0080566410000000000}"
1481,acc,"{""sec"":17,""usec"":383292,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1490,water,"{""sec"":17,""usec"":409179,""inlet_temp"":0,""outlet_temp"":0}"
1500,stroke/rear,"{""sec"":17,""usec"":409510,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1515,ecu,"{""sec"":17,""usec"":410419,""ect"":2.86132812500000,""tps"":0.0012207030000000000,""iap"":4.9597167970000000,""gp"":2.3913574220000000}"
1520,rpm,"{""sec"":17,""usec"":411623,""rpm"":0}"
1526,rpm,"{""sec"":17,""usec"":459099,""rpm"":0}"
1550,stroke/front,"{""sec"":17,""usec"":481866,""left"":0.016113281000000000,""right"":0.010473633000000000}"
1582,acc,"{""sec"":17,""usec"":483488,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1590,water,"{""sec"":17,""usec"":509222,""inlet_temp"":0,""outlet_temp"":0}"
1600,stroke/rear,"{""sec"":17,""usec"":509553,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1613,ecu,"{""sec"":17,""usec"":510470,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9584960940000000,""gp"":2.39257812500000}"
1619,rpm,"{""sec"":17,""usec"":511435,""rpm"":0}"
1626,rpm,"{""sec"":17,""usec"":559144,""rpm"":0}"
1650,stroke/front,"{""sec"":17,""usec"":582048,""left"":0.013696289000000000,""right"":0.011279297000000000}"
1682,acc,"{""sec"":17,""usec"":583653,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1691,water,"{""sec"":17,""usec"":609267,""inlet_temp"":0,""outlet_temp"":0}"
1698,stroke/rear,"{""sec"":17,""usec"":609585,""right"":0,""left"":0}"
1710,ecu,"{""sec"":17,""usec"":609964,""ect"":2.8637695310000000,""tps"":0,""iap"":4.9548339840000000,""gp"":2.4060058590000000}"
1716,rpm,"{""sec"":17,""usec"":611048,""rpm"":0}"
1726,rpm,"{""sec"":17,""usec"":659193,""rpm"":0}"
1751,stroke/front,"{""sec"":17,""usec"":682230,""left"":0.013696289000000000,""right"":0.0088623050000000000}"
1782,acc,"{""sec"":17,""usec"":683835,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1790,water,"{""sec"":17,""usec"":709315,""inlet_temp"":0,""outlet_temp"":0}"
1801,stroke/rear,"{""sec"":17,""usec"":709640,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1814,ecu,"{""sec"":17,""usec"":710552,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9572753910000000,""gp"":2.3913574220000000}"
1819,rpm,"{""sec"":17,""usec"":711575,""rpm"":0}"
1826,rpm,"{""sec"":17,""usec"":759237,""rpm"":0}"
1850,stroke/front,"{""sec"":17,""usec"":782417,""left"":0.015307617000000000,""right"":0.012084961000000000}"
1882,acc,"{""sec"":17,""usec"":784036,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1890,water,"{""sec"":17,""usec"":809360,""inlet_temp"":0,""outlet_temp"":0}"
1901,stroke/rear,"{""sec"":17,""usec"":809682,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1915,ecu,"{""sec"":17,""usec"":810604,""ect"":2.86132812500000,""tps"":0.0012207030000000000,""iap"":4.96093750000000,""gp"":2.39257812500000}"
1921,rpm,"{""sec"":17,""usec"":811654,""rpm"":0}"
1926,rpm,"{""sec"":17,""usec"":859281,""rpm"":0}"
1951,stroke/front,"{""sec"":17,""usec"":882603,""left"":0.015307617000000000,""right"":0.0096679690000000000}"
1982,acc,"{""sec"":17,""usec"":884221,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1991,water,"{""sec"":17,""usec"":909406,""inlet_temp"":0,""outlet_temp"":0}"
1998,stroke/rear,"{""sec"":17,""usec"":909725,""right"":0,""left"":0}"
2011,ecu,"{""sec"":17,""usec"":910106,""ect"":2.8576660160000000,""tps"":0,""iap"":4.96093750000000,""gp"":2.3913574220000000}"
2017,rpm,"{""sec"":17,""usec"":911110,""rpm"":0}"
2026,rpm,"{""sec"":17,""usec"":959324,""rpm"":0}"
2051,stroke/front,"{""sec"":17,""usec"":982784,""left"":0.014501953000000000,""right"":0.012084961000000000}"
2082,acc,"{""sec"":17,""usec"":984387,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2090,water,"{""sec"":18,""usec"":9450,""inlet_temp"":0,""outlet_temp"":0}"
2101,stroke/rear,"{""sec"":18,""usec"":9772,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2114,ecu,"{""sec"":18,""usec"":10673,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9560546880000000,""gp"":2.3901367190000000}"
2119,rpm,"{""sec"":18,""usec"":11701,""rpm"":0}"
2126,rpm,"{""sec"":18,""usec"":59371,""rpm"":0}"
2151,stroke/front,"{""sec"":18,""usec"":82972,""left"":0.014501953000000000,""right"":0.0088623050000000000}"
2183,acc,"{""sec"":18,""usec"":84581,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2191,water,"{""sec"":18,""usec"":109493,""inlet_temp"":0,""outlet_temp"":0}"
2198,stroke/rear,"{""sec"":18,""usec"":109816,""right"":0,""left"":0}"
2211,ecu,"{""sec"":18,""usec"":110193,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9633789060000000,""gp"":2.39257812500000}"
2217,rpm,"{""sec"":18,""usec"":111200,""rpm"":0}"
2227,rpm,"{""sec"":18,""usec"":159416,""rpm"":0}"
2251,stroke/front,"{""sec"":18,""usec"":183156,""left"":0.016113281000000000,""right"":0.010473633000000000}"
2283,acc,"{""sec"":18,""usec"":184764,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2291,water,"{""sec"":18,""usec"":209541,""inlet_temp"":0,""outlet_temp"":0}"
2299,stroke/rear,"{""sec"":18,""usec"":209863,""right"":0,""left"":0}"
2311,ecu,"{""sec"":18,""usec"":210234,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9633789060000000,""gp"":2.3937988280000000}"
2317,rpm,"{""sec"":18,""usec"":211311,""rpm"":0}"
2327,rpm,"{""sec"":18,""usec"":259461,""rpm"":0}"
2351,stroke/front,"{""sec"":18,""usec"":283337,""left"":0.016113281000000000,""right"":0.011279297000000000}"
2383,acc,"{""sec"":18,""usec"":284936,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2391,water,"{""sec"":18,""usec"":309585,""inlet_temp"":0,""outlet_temp"":0}"
2402,stroke/rear,"{""sec"":18,""usec"":309912,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2414,ecu,"{""sec"":18,""usec"":310842,""ect"":2.8625488280000000,""tps"":0,""iap"":4.9536132810000000,""gp"":2.3901367190000000}"
2420,rpm,"{""sec"":18,""usec"":311859,""rpm"":0}"
2427,rpm,"{""sec"":18,""usec"":359508,""rpm"":0}"
2452,stroke/front,"{""sec"":18,""usec"":383520,""left"":0.012084961000000000,""right"":0.013696289000000000}"
2483,acc,"{""sec"":18,""usec"":385142,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2491,water,"{""sec"":18,""usec"":409632,""inlet_temp"":0,""outlet_temp"":0}"
