time,topic,payload
1278,acc,"{""sec"":17,""usec"":383436,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1286,water,"{""sec"":17,""usec"":409169,""inlet_temp"":0,""outlet_temp"":0}"
1297,stroke/rear,"{""sec"":17,""usec"":409489,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1310,ecu,"{""sec"":17,""usec"":410414,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9597167970000000,""gp"":1.7761230470000000}"
1315,rpm,"{""sec"":17,""usec"":411459,""rpm"":0}"
1323,rpm,"{""sec"":17,""usec"":459090,""rpm"":0}"
1347,stroke/front,"{""sec"":17,""usec"":482015,""left"":0.012084961000000000,""right"":0.0056396480000000000}"
1378,acc,"{""sec"":17,""usec"":483638,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1387,water,"{""sec"":17,""usec"":509213,""inlet_temp"":0,""outlet_temp"":0}"
1398,stroke/rear,"{""sec"":17,""usec"":509536,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1411,ecu,"{""sec"":17,""usec"":510444,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9572753910000000,""gp"":1.77734375000000}"
1416,rpm,"{""sec"":17,""usec"":511384,""rpm"":0}"
1424,rpm,"{""sec"":17,""usec"":559135,""rpm"":0}"
1447,stroke/front,"{""sec"":17,""usec"":582194,""left"":0.014501953000000000,""right"":0.0056396480000000000}"
1479,acc,"{""sec"":17,""usec"":583799,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1487,water,"{""sec"":17,""usec"":609259,""inlet_temp"":0,""outlet_temp"":0}"
1495,stroke/rear,"{""sec"":17,""usec"":609578,""right"":0,""left"":0}"
1510,ecu,"{""sec"":17,""usec"":609961,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9560546880000000,""gp"":1.7736816410000000}"
1513,rpm,"{""sec"":17,""usec"":611033,""rpm"":0}"
1523,rpm,"{""sec"":17,""usec"":659184,""rpm"":0}"
1547,stroke/front,"{""sec"":17,""usec"":682378,""left"":0.015307617000000000,""right"":0.0072509770000000000}"
1579,acc,"{""sec"":17,""usec"":684017,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1587,water,"{""sec"":17,""usec"":709305,""inlet_temp"":0,""outlet_temp"":0}"
1597,stroke/rear,"{""sec"":17,""usec"":709636,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1611,ecu,"{""sec"":17,""usec"":710540,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9572753910000000,""gp"":1.7749023440000000}"
1616,rpm,"{""sec"":17,""usec"":711572,""rpm"":0}"
1623,rpm,"{""sec"":17,""usec"":759227,""rpm"":0}"
1647,stroke/front,"{""sec"":17,""usec"":782562,""left"":0.013696289000000000,""right"":0.0056396480000000000}"
1679,acc,"{""sec"":17,""usec"":784173,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1687,water,"{""sec"":17,""usec"":809348,""inlet_temp"":0,""outlet_temp"":0}"
1695,stroke/rear,"{""sec"":17,""usec"":809671,""right"":0,""left"":0}"
1713,ecu,"{""sec"":17,""usec"":810054,""ect"":2.8540039060000000,""tps"":0.0024414060000000000,""iap"":4.9572753910000000,""gp"":1.7736816410000000}"
1715,rpm,"{""sec"":17,""usec"":811371,""rpm"":0}"
1723,rpm,"{""sec"":17,""usec"":859270,""rpm"":0}"
1748,stroke/front,"{""sec"":17,""usec"":882745,""left"":0.0096679690000000000,""right"":0.0080566410000000000}"
1779,acc,"{""sec"":17,""usec"":884350,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1788,water,"{""sec"":17,""usec"":909393,""inlet_temp"":0,""outlet_temp"":0}"
1799,stroke/rear,"{""sec"":17,""usec"":909719,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1812,ecu,"{""sec"":17,""usec"":910643,""ect"":2.8588867190000000,""tps"":0.0195312500000000,""iap"":4.9548339840000000,""gp"":1.7761230470000000}"
1819,rpm,"{""sec"":17,""usec"":911837,""rpm"":0}"
1824,rpm,"{""sec"":17,""usec"":959316,""rpm"":0}"
1848,stroke/front,"{""sec"":17,""usec"":982933,""left"":0.0096679690000000000,""right"":0.0080566410000000000}"
1879,acc,"{""sec"":17,""usec"":984549,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1887,water,"{""sec"":18,""usec"":9438,""inlet_temp"":0,""outlet_temp"":0}"
1898,stroke/rear,"{""sec"":18,""usec"":9755,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1910,ecu,"{""sec"":18,""usec"":10683,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9560546880000000,""gp"":1.7749023440000000}"
1916,rpm,"{""sec"":18,""usec"":11724,""rpm"":0}"
1923,rpm,"{""sec"":18,""usec"":59362,""rpm"":0}"
1948,stroke/front,"{""sec"":18,""usec"":83117,""left"":0.023364258000000000,""right"":0.016918945000000000}"
1979,acc,"{""sec"":18,""usec"":84728,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1987,water,"{""sec"":18,""usec"":109487,""inlet_temp"":0,""outlet_temp"":0}"
1995,stroke/rear,"{""sec"":18,""usec"":109797,""right"":0,""left"":0}"
2009,ecu,"{""sec"":18,""usec"":110171,""ect"":2.8588867190000000,""tps"":0.0012207030000000000,""iap"":4.96093750000000,""gp"":1.7736816410000000}"
2015,rpm,"{""sec"":18,""usec"":111396,""rpm"":0}"
2023,rpm,"{""sec"":18,""usec"":159408,""rpm"":0}"
2046,stroke/front,"{""sec"":18,""usec"":183300,""left"":0.0096679690000000000,""right"":0}"
2078,acc,"{""sec"":18,""usec"":184652,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2086,water,"{""sec"":18,""usec"":209533,""inlet_temp"":0,""outlet_temp"":0}"
2096,stroke/rear,"{""sec"":18,""usec"":209859,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2109,ecu,"{""sec"":18,""usec"":210788,""ect"":2.8625488280000000,""tps"":0,""iap"":4.9548339840000000,""gp"":1.77734375000000}"
2115,rpm,"{""sec"":18,""usec"":211748,""rpm"":0}"
2123,rpm,"{""sec"":18,""usec"":259456,""rpm"":0}"
2148,stroke/front,"{""sec"":18,""usec"":283485,""left"":0.016113281000000000,""right"":0.0016113280000000000}"
2180,acc,"{""sec"":18,""usec"":285076,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2188,water,"{""sec"":18,""usec"":309579,""inlet_temp"":0,""outlet_temp"":0}"
2196,stroke/rear,"{""sec"":18,""usec"":309896,""right"":0,""left"":0}"
2208,ecu,"{""sec"":18,""usec"":310266,""ect"":2.86132812500000,""tps"":0,""iap"":4.9572753910000000,""gp"":1.7919921880000000}"
2214,rpm,"{""sec"":18,""usec"":311272,""rpm"":0}"
2223,rpm,"{""sec"":18,""usec"":359500,""rpm"":0}"
2248,stroke/front,"{""sec"":18,""usec"":383666,""left"":0.019335937000000000,""right"":0.014501953000000000}"
2280,acc,"{""sec"":18,""usec"":385260,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2288,water,"{""sec"":18,""usec"":409621,""inlet_temp"":0,""outlet_temp"":0}"
2296,stroke/rear,"{""sec"":18,""usec"":409944,""right"":0,""left"":0}"
2308,ecu,"{""sec"":18,""usec"":410322,""ect"":2.8576660160000000,""tps"":0,""iap"":4.96093750000000,""gp"":1.77734375000000}"
2314,rpm,"{""sec"":18,""usec"":411246,""rpm"":0}"
2323,rpm,"{""sec"":18,""usec"":459541,""rpm"":0}"
2348,stroke/front,"{""sec"":18,""usec"":483850,""left"":0.013696289000000000,""right"":0.0128906250000000}"
2380,acc,"{""sec"":18,""usec"":485378,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2388,water,"{""sec"":18,""usec"":509665,""inlet_temp"":0,""outlet_temp"":0}"
2396,stroke/rear,"{""sec"":18,""usec"":509984,""right"":0,""left"":0}"
2408,ecu,"{""sec"":18,""usec"":510363,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9548339840000000,""gp"":1.7749023440000000}"
2414,rpm,"{""sec"":18,""usec"":511428,""rpm"":0}"
2423,rpm,"{""sec"":18,""usec"":559586,""rpm"":0}"
2445,stroke/front,"{""sec"":18,""usec"":584035,""left"":0,""right"":0}"
2476,acc,"{""sec"":18,""usec"":584908,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2484,water,"{""sec"":18,""usec"":609711,""inlet_temp"":0,""outlet_temp"":0}"
2492,stroke/rear,"{""sec"":18,""usec"":610028,""right"":0,""left"":0}"
2505,ecu,"{""sec"":18,""usec"":610410,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9548339840000000,""gp"":1.77734375000000}"
2510,rpm,"{""sec"":18,""usec"":611401,""rpm"":0}"
2524,rpm,"{""sec"":18,""usec"":659633,""rpm"":0}"
2547,stroke/front,"{""sec"":18,""usec"":684217,""left"":0,""right"":0.0048339840000000000}"
2579,acc,"{""sec"":18,""usec"":685565,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2587,water,"{""sec"":18,""usec"":709756,""inlet_temp"":0,""outlet_temp"":0}"
2594,stroke/rear,"{""sec"":18,""usec"":710067,""right"":0,""left"":0}"
2607,ecu,"{""sec"":18,""usec"":710440,""ect"":2.8564453120000000,""tps"":0,""iap"":4.96093750000000,""gp"":1.7749023440000000}"
2613,rpm,"{""sec"":18,""usec"":711434,""rpm"":0}"
2624,rpm,"{""sec"":18,""usec"":759676,""rpm"":0}"
2647,stroke/front,"{""sec"":18,""usec"":784399,""left"":0,""right"":0.0032226560000000000}"
2679,acc,"{""sec"":18,""usec"":785723,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2687,water,"{""sec"":18,""usec"":809802,""inlet_temp"":0,""outlet_temp"":0}"
2695,stroke/rear,"{""sec"":18,""usec"":810121,""right"":0,""left"":0}"
2707,ecu,"{""sec"":18,""usec"":810501,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9572753910000000,""gp"":1.7736816410000000}"
2713,rpm,"{""sec"":18,""usec"":811579,""rpm"":0}"
2724,rpm,"{""sec"":18,""usec"":859724,""rpm"":0}"
