time,topic,payload
310,acc,"{""sec"":16,""usec"":682027,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
319,water,"{""sec"":16,""usec"":708924,""inlet_temp"":0,""outlet_temp"":0}"
325,stroke/rear,"{""sec"":16,""usec"":709245,""right"":0,""left"":0}"
339,ecu,"{""sec"":16,""usec"":709613,""ect"":1.3781738280000000,""tps"":1.37695312500000,""iap"":1.2902832030000000,""gp"":2.3840332030000000}"
347,rpm,"{""sec"":16,""usec"":710810,""rpm"":0}"
356,rpm,"{""sec"":16,""usec"":758848,""rpm"":0}"
379,stroke/front,"{""sec"":16,""usec"":780660,""left"":0.70495605500000000,""right"":0.44392089800000000}"
411,acc,"{""sec"":16,""usec"":782228,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
418,water,"{""sec"":16,""usec"":808970,""inlet_temp"":0,""outlet_temp"":0}"
429,stroke/rear,"{""sec"":16,""usec"":809296,""right"":3.2991943360000000,""left"":3.2991943360000000}"
444,ecu,"{""sec"":16,""usec"":810199,""ect"":1.3793945310000000,""tps"":1.3806152340000000,""iap"":1.3610839840000000,""gp"":2.3889160160000000}"
450,rpm,"{""sec"":16,""usec"":811394,""rpm"":0}"
458,rpm,"{""sec"":16,""usec"":858892,""rpm"":0}"
478,stroke/front,"{""sec"":16,""usec"":880846,""left"":0.68964843700000000,""right"":0.43425293000000000}"
510,acc,"{""sec"":16,""usec"":882394,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
518,water,"{""sec"":16,""usec"":909016,""inlet_temp"":0,""outlet_temp"":0}"
529,stroke/rear,"{""sec"":16,""usec"":909344,""right"":3.2991943360000000,""left"":3.2991943360000000}"
543,ecu,"{""sec"":16,""usec"":910266,""ect"":1.3806152340000000,""tps"":1.37695312500000,""iap"":1.54296875000000,""gp"":2.4108886720000000}"
548,rpm,"{""sec"":16,""usec"":911331,""rpm"":0}"
556,rpm,"{""sec"":16,""usec"":958938,""rpm"":0}"
578,stroke/front,"{""sec"":16,""usec"":981028,""left"":0.69851074200000000,""right"":0.44311523400000000}"
610,acc,"{""sec"":16,""usec"":982593,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
618,water,"{""sec"":17,""usec"":9061,""inlet_temp"":0,""outlet_temp"":0}"
628,stroke/rear,"{""sec"":17,""usec"":9378,""right"":3.2991943360000000,""left"":3.2991943360000000}"
643,ecu,"{""sec"":17,""usec"":10274,""ect"":1.3818359380000000,""tps"":1.3793945310000000,""iap"":1.6320800780000000,""gp"":2.4047851560000000}"
648,rpm,"{""sec"":17,""usec"":11489,""rpm"":0}"
656,rpm,"{""sec"":17,""usec"":58987,""rpm"":0}"
679,stroke/front,"{""sec"":17,""usec"":81211,""left"":0.70092773400000000,""right"":0.44230957000000000}"
710,acc,"{""sec"":17,""usec"":82772,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
718,water,"{""sec"":17,""usec"":109108,""inlet_temp"":0,""outlet_temp"":0}"
726,stroke/rear,"{""sec"":17,""usec"":109430,""right"":0,""left"":0}"
740,ecu,"{""sec"":17,""usec"":109807,""ect"":1.3818359380000000,""tps"":1.3781738280000000,""iap"":1.4685058590000000,""gp"":2.4084472660000000}"
746,rpm,"{""sec"":17,""usec"":111058,""rpm"":0}"
756,rpm,"{""sec"":17,""usec"":159030,""rpm"":0}"
779,stroke/front,"{""sec"":17,""usec"":181396,""left"":0.69689941400000000,""right"":0.44069824200000000}"
810,acc,"{""sec"":17,""usec"":182944,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
819,water,"{""sec"":17,""usec"":209153,""inlet_temp"":0,""outlet_temp"":0}"
829,stroke/rear,"{""sec"":17,""usec"":209475,""right"":3.2991943360000000,""left"":3.2991943360000000}"
843,ecu,"{""sec"":17,""usec"":210379,""ect"":1.3781738280000000,""tps"":1.3806152340000000,""iap"":1.47460937500000,""gp"":2.3889160160000000}"
849,rpm,"{""sec"":17,""usec"":211535,""rpm"":0}"
856,rpm,"{""sec"":17,""usec"":259076,""rpm"":0}"
878,stroke/front,"{""sec"":17,""usec"":281577,""left"":0.696093750000000,""right"":0.438281250000000}"
910,acc,"{""sec"":17,""usec"":282959,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
918,water,"{""sec"":17,""usec"":309198,""inlet_temp"":0,""outlet_temp"":0}"
929,stroke/rear,"{""sec"":17,""usec"":309522,""right"":3.2991943360000000,""left"":3.2991943360000000}"
943,ecu,"{""sec"":17,""usec"":310442,""ect"":1.3818359380000000,""tps"":1.3781738280000000,""iap"":1.3708496090000000,""gp"":2.3803710940000000}"
949,rpm,"{""sec"":17,""usec"":311651,""rpm"":0}"
956,rpm,"{""sec"":17,""usec"":359120,""rpm"":0}"
979,stroke/front,"{""sec"":17,""usec"":381759,""left"":0.70576171900000000,""right"":0.44553222700000000}"
1011,acc,"{""sec"":17,""usec"":383333,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1019,water,"{""sec"":17,""usec"":409241,""inlet_temp"":0,""outlet_temp"":0}"
1027,stroke/rear,"{""sec"":17,""usec"":409560,""right"":0,""left"":0}"
1041,ecu,"{""sec"":17,""usec"":409930,""ect"":1.3793945310000000,""tps"":1.3745117190000000,""iap"":1.3818359380000000,""gp"":2.3864746090000000}"
1047,rpm,"{""sec"":17,""usec"":411180,""rpm"":0}"
1056,rpm,"{""sec"":17,""usec"":459165,""rpm"":0}"
1079,stroke/front,"{""sec"":17,""usec"":481940,""left"":0.70495605500000000,""right"":0.44472656200000000}"
1111,acc,"{""sec"":17,""usec"":483486,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1119,water,"{""sec"":17,""usec"":509287,""inlet_temp"":0,""outlet_temp"":0}"
1130,stroke/rear,"{""sec"":17,""usec"":509608,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1144,ecu,"{""sec"":17,""usec"":510501,""ect"":1.3818359380000000,""tps"":1.3781738280000000,""iap"":1.4013671880000000,""gp"":2.3889160160000000}"
1150,rpm,"{""sec"":17,""usec"":511707,""rpm"":0}"
1156,rpm,"{""sec"":17,""usec"":559211,""rpm"":0}"
1179,stroke/front,"{""sec"":17,""usec"":582126,""left"":0.69206543000000000,""right"":0.44069824200000000}"
1211,acc,"{""sec"":17,""usec"":583696,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1219,water,"{""sec"":17,""usec"":609335,""inlet_temp"":0,""outlet_temp"":0}"
1230,stroke/rear,"{""sec"":17,""usec"":609653,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1244,ecu,"{""sec"":17,""usec"":610576,""ect"":1.3818359380000000,""tps"":1.3781738280000000,""iap"":1.5051269530000000,""gp"":2.3901367190000000}"
1250,rpm,"{""sec"":17,""usec"":611797,""rpm"":0}"
1256,rpm,"{""sec"":17,""usec"":659257,""rpm"":0}"
1280,stroke/front,"{""sec"":17,""usec"":682308,""left"":0.69851074200000000,""right"":0.44230957000000000}"
1311,acc,"{""sec"":17,""usec"":683844,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1319,water,"{""sec"":17,""usec"":709378,""inlet_temp"":0,""outlet_temp"":0}"
1327,stroke/rear,"{""sec"":17,""usec"":709698,""right"":0,""left"":0}"
1341,ecu,"{""sec"":17,""usec"":710079,""ect"":1.3806152340000000,""tps"":1.3977050780000000,""iap"":1.6259765620000000,""gp"":2.4047851560000000}"
1347,rpm,"{""sec"":17,""usec"":711315,""rpm"":0}"
1356,rpm,"{""sec"":17,""usec"":759301,""rpm"":0}"
1380,stroke/front,"{""sec"":17,""usec"":782492,""left"":0.69931640600000000,""right"":0.44392089800000000}"
1412,acc,"{""sec"":17,""usec"":784027,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1420,water,"{""sec"":17,""usec"":809425,""inlet_temp"":0,""outlet_temp"":0}"
1427,stroke/rear,"{""sec"":17,""usec"":809745,""right"":0,""left"":0}"
1441,ecu,"{""sec"":17,""usec"":810124,""ect"":1.3830566410000000,""tps"":1.3781738280000000,""iap"":1.54296875000000,""gp"":2.3913574220000000}"
1448,rpm,"{""sec"":17,""usec"":811293,""rpm"":0}"
1456,rpm,"{""sec"":17,""usec"":859349,""rpm"":0}"
1480,stroke/front,"{""sec"":17,""usec"":882675,""left"":0.68239746100000000,""right"":0.43747558600000000}"
1512,acc,"{""sec"":17,""usec"":884226,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1520,water,"{""sec"":17,""usec"":909469,""inlet_temp"":0,""outlet_temp"":0}"
1530,stroke/rear,"{""sec"":17,""usec"":909792,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1544,ecu,"{""sec"":17,""usec"":910705,""ect"":1.3830566410000000,""tps"":1.37695312500000,""iap"":1.7761230470000000,""gp"":2.41210937500000}"
1550,rpm,"{""sec"":17,""usec"":911781,""rpm"":0}"
1556,rpm,"{""sec"":17,""usec"":959393,""rpm"":0}"
1580,stroke/front,"{""sec"":17,""usec"":982857,""left"":0.69931640600000000,""right"":0.44553222700000000}"
1612,acc,"{""sec"":17,""usec"":984397,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1620,water,"{""sec"":18,""usec"":9517,""inlet_temp"":0,""outlet_temp"":0}"
1627,stroke/rear,"{""sec"":18,""usec"":9841,""right"":0,""left"":0}"
1641,ecu,"{""sec"":18,""usec"":10212,""ect"":1.38671875000000,""tps"":1.37695312500000,""iap"":1.6223144530000000,""gp"":2.3510742190000000}"
1647,rpm,"{""sec"":18,""usec"":11323,""rpm"":0}"
1656,rpm,"{""sec"":18,""usec"":59439,""rpm"":0}"
1680,stroke/front,"{""sec"":18,""usec"":83040,""left"":0.69528808600000000,""right"":0.42055664100000000}"
1712,acc,"{""sec"":18,""usec"":84614,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1720,water,"{""sec"":18,""usec"":109560,""inlet_temp"":0,""outlet_temp"":0}"
1728,stroke/rear,"{""sec"":18,""usec"":109872,""right"":0,""left"":0}"
1742,ecu,"{""sec"":18,""usec"":110258,""ect"":1.3806152340000000,""tps"":1.3757324220000000,""iap"":1.70898437500000,""gp"":2.3889160160000000}"
1748,rpm,"{""sec"":18,""usec"":111437,""rpm"":0}"
1756,rpm,"{""sec"":18,""usec"":159481,""rpm"":0}"
1781,stroke/front,"{""sec"":18,""usec"":183222,""left"":0.70415039100000000,""right"":0.44150390600000000}"
1812,acc,"{""sec"":18,""usec"":184785,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1820,water,"{""sec"":18,""usec"":209605,""inlet_temp"":0,""outlet_temp"":0}"
1831,stroke/rear,"{""sec"":18,""usec"":209935,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1845,ecu,"{""sec"":18,""usec"":210855,""ect"":1.3781738280000000,""tps"":1.3928222660000000,""iap"":1.4465332030000000,""gp"":2.43164062500000}"
1851,rpm,"{""sec"":18,""usec"":211981,""rpm"":0}"
1857,rpm,"{""sec"":18,""usec"":259529,""rpm"":0}"
1881,stroke/front,"{""sec"":18,""usec"":283404,""left"":0.70173339800000000,""right"":0.44392089800000000}"
1912,acc,"{""sec"":18,""usec"":284926,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1921,water,"{""sec"":18,""usec"":309650,""inlet_temp"":0,""outlet_temp"":0}"
1928,stroke/rear,"{""sec"":18,""usec"":309975,""right"":0,""left"":0}"
1942,ecu,"{""sec"":18,""usec"":310344,""ect"":1.38671875000000,""tps"":1.3806152340000000,""iap"":1.5161132810000000,""gp"":2.3889160160000000}"
1948,rpm,"{""sec"":18,""usec"":311527,""rpm"":0}"
1956,rpm,"{""sec"":18,""usec"":359573,""rpm"":0}"
1981,stroke/front,"{""sec"":18,""usec"":383593,""left"":0.70817871100000000,""right"":0.44794921900000000}"
2013,acc,"{""sec"":18,""usec"":385133,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2021,water,"{""sec"":18,""usec"":409698,""inlet_temp"":0,""outlet_temp"":0}"
2031,stroke/rear,"{""sec"":18,""usec"":410027,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2046,ecu,"{""sec"":18,""usec"":410946,""ect"":1.3879394530000000,""tps"":1.3818359380000000,""iap"":1.3610839840000000,""gp"":2.3901367190000000}"
2051,rpm,"{""sec"":18,""usec"":412158,""rpm"":0}"
2057,rpm,"{""sec"":18,""usec"":459621,""rpm"":0}"
2081,stroke/front,"{""sec"":18,""usec"":483771,""left"":0.70334472700000000,""right"":0.44069824200000000}"
2113,acc,"{""sec"":18,""usec"":485335,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2121,water,"{""sec"":18,""usec"":509743,""inlet_temp"":0,""outlet_temp"":0}"
2129,stroke/rear,"{""sec"":18,""usec"":510064,""right"":0,""left"":0}"
2143,ecu,"{""sec"":18,""usec"":510441,""ect"":1.3818359380000000,""tps"":1.3806152340000000,""iap"":1.3977050780000000,""gp"":2.3864746090000000}"
2149,rpm,"{""sec"":18,""usec"":511677,""rpm"":0}"
2156,rpm,"{""sec"":18,""usec"":559664,""rpm"":0}"
2181,stroke/front,"{""sec"":18,""usec"":583958,""left"":0.71462402300000000,""right"":0.44875488300000000}"
2213,acc,"{""sec"":18,""usec"":585500,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2221,water,"{""sec"":18,""usec"":609787,""inlet_temp"":0,""outlet_temp"":0}"
2232,stroke/rear,"{""sec"":18,""usec"":610114,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2246,ecu,"{""sec"":18,""usec"":611026,""ect"":1.3854980470000000,""tps"":1.3793945310000000,""iap"":1.3977050780000000,""gp"":2.3876953120000000}"
2252,rpm,"{""sec"":18,""usec"":612242,""rpm"":0}"
2258,rpm,"{""sec"":18,""usec"":659707,""rpm"":0}"
2281,stroke/front,"{""sec"":18,""usec"":684137,""left"":0.70253906200000000,""right"":0.43989257800000000}"
2313,acc,"{""sec"":18,""usec"":685668,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2321,water,"{""sec"":18,""usec"":709828,""inlet_temp"":0,""outlet_temp"":0}"
2329,stroke/rear,"{""sec"":18,""usec"":710145,""right"":0,""left"":0}"
2343,ecu,"{""sec"":18,""usec"":710522,""ect"":1.38671875000000,""tps"":1.3793945310000000,""iap"":1.3781738280000000,""gp"":2.3889160160000000}"
2349,rpm,"{""sec"":18,""usec"":711693,""rpm"":0}"
2357,rpm,"{""sec"":18,""usec"":759753,""rpm"":0}"
2382,stroke/front,"{""sec"":18,""usec"":784322,""left"":0.70334472700000000,""right"":0.44311523400000000}"
2413,acc,"{""sec"":18,""usec"":785870,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2421,water,"{""sec"":18,""usec"":809875,""inlet_temp"":0,""outlet_temp"":0}"
2432,stroke/rear,"{""sec"":18,""usec"":810195,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2446,ecu,"{""sec"":18,""usec"":811121,""ect"":1.3842773440000000,""tps"":1.3745117190000000,""iap"":1.4111328120000000,""gp"":2.3742675780000000}"
2452,rpm,"{""sec"":18,""usec"":812342,""rpm"":0}"
2458,rpm,"{""sec"":18,""usec"":859796,""rpm"":0}"
2482,stroke/front,"{""sec"":18,""usec"":884505,""left"":0.69851074200000000,""right"":0.43747558600000000}"
2514,acc,"{""sec"":18,""usec"":886052,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2522,water,"{""sec"":18,""usec"":909918,""inlet_temp"":0,""outlet_temp"":0}"
2532,stroke/rear,"{""sec"":18,""usec"":910235,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2546,ecu,"{""sec"":18,""usec"":911146,""ect"":1.3842773440000000,""tps"":1.3781738280000000,""iap"":1.33789062500000,""gp"":2.3876953120000000}"
2552,rpm,"{""sec"":18,""usec"":912290,""rpm"":0}"
2558,rpm,"{""sec"":18,""usec"":959841,""rpm"":0}"
2582,stroke/front,"{""sec"":18,""usec"":984686,""left"":0.69770507800000000,""right"":0.39074707000000000}"
2614,acc,"{""sec"":18,""usec"":986222,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2622,water,"{""sec"":19,""usec"":9963,""inlet_temp"":0,""outlet_temp"":0}"
2629,stroke/rear,"{""sec"":19,""usec"":10283,""right"":0,""left"":0}"
2643,ecu,"{""sec"":19,""usec"":10663,""ect"":1.38671875000000,""tps"":1.3781738280000000,""iap"":1.4758300780000000,""gp"":2.3852539060000000}"
2649,rpm,"{""sec"":19,""usec"":11851,""rpm"":0}"
2656,rpm,"{""sec"":19,""usec"":59885,""rpm"":0}"
2682,stroke/front,"{""sec"":19,""usec"":84869,""left"":0.70092773400000000,""right"":0.44392089800000000}"
2714,acc,"{""sec"":19,""usec"":86412,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2722,water,"{""sec"":19,""usec"":110008,""inlet_temp"":0,""outlet_temp"":0}"
2729,stroke/rear,"{""sec"":19,""usec"":110332,""right"":0,""left"":0}"
