time,topic,payload
477,water,"{""sec"":16,""usec"":708884,""inlet_temp"":0,""outlet_temp"":0}"
485,stroke/rear,"{""sec"":16,""usec"":709204,""right"":0,""left"":0}"
499,ecu,"{""sec"":16,""usec"":709585,""ect"":2.8479003910000000,""tps"":0.0012207030000000000,""iap"":2.8381347660000000,""gp"":2.3889160160000000}"
505,rpm,"{""sec"":16,""usec"":710894,""rpm"":0}"
516,rpm,"{""sec"":16,""usec"":758806,""rpm"":0}"
537,stroke/front,"{""sec"":16,""usec"":780540,""left"":0.0016113280000000000,""right"":0.0040283200000000000}"
569,acc,"{""sec"":16,""usec"":782154,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
577,water,"{""sec"":16,""usec"":808929,""inlet_temp"":0,""outlet_temp"":0}"
588,stroke/rear,"{""sec"":16,""usec"":809256,""right"":3.2991943360000000,""left"":3.2991943360000000}"
601,ecu,"{""sec"":16,""usec"":810170,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3901367190000000}"
606,rpm,"{""sec"":16,""usec"":811212,""rpm"":0}"
615,rpm,"{""sec"":16,""usec"":858853,""rpm"":0}"
638,stroke/front,"{""sec"":16,""usec"":880722,""left"":0.0048339840000000000,""right"":0.0040283200000000000}"
669,acc,"{""sec"":16,""usec"":882322,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
677,water,"{""sec"":16,""usec"":908975,""inlet_temp"":0,""outlet_temp"":0}"
685,stroke/rear,"{""sec"":16,""usec"":909292,""right"":0,""left"":0}"
698,ecu,"{""sec"":16,""usec"":909673,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.3901367190000000}"
704,rpm,"{""sec"":16,""usec"":910744,""rpm"":0}"
715,rpm,"{""sec"":16,""usec"":958895,""rpm"":0}"
738,stroke/front,"{""sec"":16,""usec"":980909,""left"":0.0032226560000000000,""right"":0.0072509770000000000}"
769,acc,"{""sec"":16,""usec"":982544,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
777,water,"{""sec"":17,""usec"":9020,""inlet_temp"":0,""outlet_temp"":0}"
785,stroke/rear,"{""sec"":17,""usec"":9340,""right"":0,""left"":0}"
798,ecu,"{""sec"":17,""usec"":9714,""ect"":2.8491210940000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3901367190000000}"
803,rpm,"{""sec"":17,""usec"":10780,""rpm"":0}"
815,rpm,"{""sec"":17,""usec"":58941,""rpm"":0}"
838,stroke/front,"{""sec"":17,""usec"":81088,""left"":0.018530273000000000,""right"":0.0056396480000000000}"
869,acc,"{""sec"":17,""usec"":82690,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
878,water,"{""sec"":17,""usec"":109065,""inlet_temp"":0,""outlet_temp"":0}"
885,stroke/rear,"{""sec"":17,""usec"":109387,""right"":0,""left"":0}"
898,ecu,"{""sec"":17,""usec"":109772,""ect"":2.8454589840000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3901367190000000}"
904,rpm,"{""sec"":17,""usec"":110775,""rpm"":0}"
915,rpm,"{""sec"":17,""usec"":158986,""rpm"":0}"
938,stroke/front,"{""sec"":17,""usec"":181273,""left"":0.023364258000000000,""right"":0.0080566410000000000}"
970,acc,"{""sec"":17,""usec"":182894,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
978,water,"{""sec"":17,""usec"":209108,""inlet_temp"":0,""outlet_temp"":0}"
986,stroke/rear,"{""sec"":17,""usec"":209429,""right"":0,""left"":0}"
998,ecu,"{""sec"":17,""usec"":209804,""ect"":2.8466796880000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3937988280000000}"
1004,rpm,"{""sec"":17,""usec"":210788,""rpm"":0}"
1015,rpm,"{""sec"":17,""usec"":259032,""rpm"":0}"
1038,stroke/front,"{""sec"":17,""usec"":281456,""left"":0.020141602000000000,""right"":0.0032226560000000000}"
1070,acc,"{""sec"":17,""usec"":283079,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1078,water,"{""sec"":17,""usec"":309154,""inlet_temp"":0,""outlet_temp"":0}"
1089,stroke/rear,"{""sec"":17,""usec"":309473,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1101,ecu,"{""sec"":17,""usec"":310381,""ect"":2.8454589840000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3913574220000000}"
1107,rpm,"{""sec"":17,""usec"":311406,""rpm"":0}"
1115,rpm,"{""sec"":17,""usec"":359077,""rpm"":0}"
1138,stroke/front,"{""sec"":17,""usec"":381641,""left"":0.017724609000000000,""right"":0.0064453120000000000}"
1170,acc,"{""sec"":17,""usec"":383266,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1178,water,"{""sec"":17,""usec"":409200,""inlet_temp"":0,""outlet_temp"":0}"
1189,stroke/rear,"{""sec"":17,""usec"":409531,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1202,ecu,"{""sec"":17,""usec"":410444,""ect"":2.8479003910000000,""tps"":0,""iap"":2.8393554690000000,""gp"":2.3986816410000000}"
1207,rpm,"{""sec"":17,""usec"":411468,""rpm"":0}"
1215,rpm,"{""sec"":17,""usec"":459122,""rpm"":0}"
1239,stroke/front,"{""sec"":17,""usec"":481819,""left"":0.016918945000000000,""right"":0.0080566410000000000}"
1270,acc,"{""sec"":17,""usec"":483446,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1278,water,"{""sec"":17,""usec"":509245,""inlet_temp"":0,""outlet_temp"":0}"
1289,stroke/rear,"{""sec"":17,""usec"":509568,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1302,ecu,"{""sec"":17,""usec"":510491,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8356933590000000,""gp"":2.3950195310000000}"
1308,rpm,"{""sec"":17,""usec"":511537,""rpm"":0}"
1315,rpm,"{""sec"":17,""usec"":559170,""rpm"":0}"
1339,stroke/front,"{""sec"":17,""usec"":582002,""left"":0.021752930000000000,""right"":0.0040283200000000000}"
1371,acc,"{""sec"":17,""usec"":583637,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1379,water,"{""sec"":17,""usec"":609293,""inlet_temp"":0,""outlet_temp"":0}"
1387,stroke/rear,"{""sec"":17,""usec"":609615,""right"":0,""left"":0}"
1399,ecu,"{""sec"":17,""usec"":609998,""ect"":2.8454589840000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3913574220000000}"
1406,rpm,"{""sec"":17,""usec"":611000,""rpm"":0}"
1416,rpm,"{""sec"":17,""usec"":659215,""rpm"":0}"
1439,stroke/front,"{""sec"":17,""usec"":682187,""left"":0.039477539000000000,""right"":0.0072509770000000000}"
1471,acc,"{""sec"":17,""usec"":683797,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1479,water,"{""sec"":17,""usec"":709336,""inlet_temp"":0,""outlet_temp"":0}"
1491,stroke/rear,"{""sec"":17,""usec"":709654,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1504,ecu,"{""sec"":17,""usec"":710566,""ect"":2.8466796880000000,""tps"":0.012207031000000000,""iap"":2.8393554690000000,""gp"":2.3913574220000000}"
1510,rpm,"{""sec"":17,""usec"":711829,""rpm"":0}"
1515,rpm,"{""sec"":17,""usec"":759256,""rpm"":0}"
1539,stroke/front,"{""sec"":17,""usec"":782374,""left"":0.028198242000000000,""right"":0.0048339840000000000}"
1571,acc,"{""sec"":17,""usec"":783983,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1579,water,"{""sec"":17,""usec"":809380,""inlet_temp"":0,""outlet_temp"":0}"
1590,stroke/rear,"{""sec"":17,""usec"":809706,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1604,ecu,"{""sec"":17,""usec"":810633,""ect"":2.8491210940000000,""tps"":0.0024414060000000000,""iap"":2.8393554690000000,""gp"":2.3889160160000000}"
1610,rpm,"{""sec"":17,""usec"":811908,""rpm"":0}"
1617,rpm,"{""sec"":17,""usec"":859305,""rpm"":0}"
1639,stroke/front,"{""sec"":17,""usec"":882556,""left"":0.0257812500000000,""right"":0.0056396480000000000}"
1671,acc,"{""sec"":17,""usec"":884097,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1681,water,"{""sec"":17,""usec"":909426,""inlet_temp"":0,""outlet_temp"":0}"
1691,stroke/rear,"{""sec"":17,""usec"":909746,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1702,ecu,"{""sec"":17,""usec"":910656,""ect"":2.8466796880000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3876953120000000}"
1708,rpm,"{""sec"":17,""usec"":911631,""rpm"":0}"
1717,rpm,"{""sec"":17,""usec"":959350,""rpm"":0}"
1738,stroke/front,"{""sec"":17,""usec"":982738,""left"":0.016918945000000000,""right"":0}"
1769,acc,"{""sec"":17,""usec"":984078,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1777,water,"{""sec"":18,""usec"":9472,""inlet_temp"":0,""outlet_temp"":0}"
1787,stroke/rear,"{""sec"":18,""usec"":9787,""right"":0,""left"":0}"
1798,ecu,"{""sec"":18,""usec"":10162,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.4206542970000000}"
1803,rpm,"{""sec"":18,""usec"":11243,""rpm"":0}"
1815,rpm,"{""sec"":18,""usec"":59392,""rpm"":0}"
1840,stroke/front,"{""sec"":18,""usec"":82923,""left"":0.014501953000000000,""right"":0}"
1870,acc,"{""sec"":18,""usec"":84273,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1877,water,"{""sec"":18,""usec"":109516,""inlet_temp"":0,""outlet_temp"":0}"
1888,stroke/rear,"{""sec"":18,""usec"":109837,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1902,ecu,"{""sec"":18,""usec"":110757,""ect"":2.8491210940000000,""tps"":0.0024414060000000000,""iap"":2.8393554690000000,""gp"":2.39257812500000}"
1908,rpm,"{""sec"":18,""usec"":111955,""rpm"":0}"
1915,rpm,"{""sec"":18,""usec"":159439,""rpm"":0}"
1936,stroke/front,"{""sec"":18,""usec"":183107,""left"":0,""right"":0}"
1967,acc,"{""sec"":18,""usec"":183974,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1976,water,"{""sec"":18,""usec"":209559,""inlet_temp"":0,""outlet_temp"":0}"
1983,stroke/rear,"{""sec"":18,""usec"":209883,""right"":0,""left"":0}"
1999,ecu,"{""sec"":18,""usec"":210270,""ect"":2.8466796880000000,""tps"":0.0024414060000000000,""iap"":2.8393554690000000,""gp"":2.3889160160000000}"
2004,rpm,"{""sec"":18,""usec"":211582,""rpm"":0}"
2015,rpm,"{""sec"":18,""usec"":259481,""rpm"":0}"
2040,stroke/front,"{""sec"":18,""usec"":283290,""left"":0.013696289000000000,""right"":0.0024169920000000000}"
2072,acc,"{""sec"":18,""usec"":284914,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2080,water,"{""sec"":18,""usec"":309603,""inlet_temp"":0,""outlet_temp"":0}"
2090,stroke/rear,"{""sec"":18,""usec"":309926,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2103,ecu,"{""sec"":18,""usec"":310850,""ect"":2.8491210940000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.39257812500000}"
2109,rpm,"{""sec"":18,""usec"":311811,""rpm"":0}"
2115,rpm,"{""sec"":18,""usec"":359525,""rpm"":0}"
2140,stroke/front,"{""sec"":18,""usec"":383473,""left"":0.0064453120000000000,""right"":0.0056396480000000000}"
2172,acc,"{""sec"":18,""usec"":385087,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2180,water,"{""sec"":18,""usec"":409648,""inlet_temp"":0,""outlet_temp"":0}"
2188,stroke/rear,"{""sec"":18,""usec"":409976,""right"":0,""left"":0}"
2201,ecu,"{""sec"":18,""usec"":410355,""ect"":2.8466796880000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.39257812500000}"
2206,rpm,"{""sec"":18,""usec"":411356,""rpm"":0}"
2215,rpm,"{""sec"":18,""usec"":459569,""rpm"":0}"
2241,stroke/front,"{""sec"":18,""usec"":483660,""left"":0.0072509770000000000,""right"":0.0040283200000000000}"
2272,acc,"{""sec"":18,""usec"":485291,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2281,water,"{""sec"":18,""usec"":509693,""inlet_temp"":0,""outlet_temp"":0}"
2288,stroke/rear,"{""sec"":18,""usec"":510019,""right"":0,""left"":0}"
2303,ecu,"{""sec"":18,""usec"":510393,""ect"":2.8442382810000000,""tps"":0.0024414060000000000,""iap"":2.8381347660000000,""gp"":2.3889160160000000}"
2308,rpm,"{""sec"":18,""usec"":511700,""rpm"":0}"
2315,rpm,"{""sec"":18,""usec"":559615,""rpm"":0}"
2341,stroke/front,"{""sec"":18,""usec"":583842,""left"":0.012084961000000000,""right"":0.0040283200000000000}"
2372,acc,"{""sec"":18,""usec"":585463,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2380,water,"{""sec"":18,""usec"":609736,""inlet_temp"":0,""outlet_temp"":0}"
2391,stroke/rear,"{""sec"":18,""usec"":610060,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2404,ecu,"{""sec"":18,""usec"":610984,""ect"":2.8466796880000000,""tps"":0,""iap"":2.84179687500000,""gp"":2.3901367190000000}"
2409,rpm,"{""sec"":18,""usec"":611954,""rpm"":0}"
2415,rpm,"{""sec"":18,""usec"":659660,""rpm"":0}"
2441,stroke/front,"{""sec"":18,""usec"":684026,""left"":0.0088623050000000000,""right"":0.0048339840000000000}"
2473,acc,"{""sec"":18,""usec"":685657,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2481,water,"{""sec"":18,""usec"":709784,""inlet_temp"":0,""outlet_temp"":0}"
2488,stroke/rear,"{""sec"":18,""usec"":710106,""right"":0,""left"":0}"
2501,ecu,"{""sec"":18,""usec"":710481,""ect"":2.8491210940000000,""tps"":0,""iap"":2.8405761720000000,""gp"":2.39257812500000}"
2507,rpm,"{""sec"":18,""usec"":711463,""rpm"":0}"
2516,rpm,"{""sec"":18,""usec"":759705,""rpm"":0}"
2541,stroke/front,"{""sec"":18,""usec"":784208,""left"":0.022558594000000000,""right"":0.0048339840000000000}"
2573,acc,"{""sec"":18,""usec"":785840,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2581,water,"{""sec"":18,""usec"":809828,""inlet_temp"":0,""outlet_temp"":0}"
2588,stroke/rear,"{""sec"":18,""usec"":810146,""right"":0,""left"":0}"
2603,ecu,"{""sec"":18,""usec"":810526,""ect"":2.85156250000000,""tps"":0.0012207030000000000,""iap"":2.8369140620000000,""gp"":2.3913574220000000}"
2609,rpm,"{""sec"":18,""usec"":811779,""rpm"":0}"
2616,rpm,"{""sec"":18,""usec"":859748,""rpm"":0}"
2641,stroke/front,"{""sec"":18,""usec"":884391,""left"":0.0128906250000000,""right"":0.0024169920000000000}"
2673,acc,"{""sec"":18,""usec"":885924,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2681,water,"{""sec"":18,""usec"":909869,""inlet_temp"":0,""outlet_temp"":0}"
2692,stroke/rear,"{""sec"":18,""usec"":910198,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2706,ecu,"{""sec"":18,""usec"":911105,""ect"":2.8454589840000000,""tps"":0.0012207030000000000,""iap"":2.8393554690000000,""gp"":2.3754882810000000}"
2712,rpm,"{""sec"":18,""usec"":912364,""rpm"":0}"
