time,topic,payload
285,stroke/front,"{""sec"":16,""usec"":480008,""left"":0.0064453120000000000,""right"":0.0056396480000000000}"
317,acc,"{""sec"":16,""usec"":481624,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
325,water,"{""sec"":16,""usec"":508758,""inlet_temp"":0,""outlet_temp"":0}"
333,stroke/rear,"{""sec"":16,""usec"":509078,""right"":0,""left"":0}"
348,ecu,"{""sec"":16,""usec"":509460,""ect"":2.8564453120000000,""tps"":0.0024414060000000000,""iap"":2.8369140620000000,""gp"":1.2939453120000000}"
354,rpm,"{""sec"":16,""usec"":510774,""rpm"":0}"
363,rpm,"{""sec"":16,""usec"":558681,""rpm"":0}"
385,stroke/front,"{""sec"":16,""usec"":580188,""left"":0.0072509770000000000,""right"":0.0048339840000000000}"
417,acc,"{""sec"":16,""usec"":581796,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
425,water,"{""sec"":16,""usec"":608803,""inlet_temp"":0,""outlet_temp"":0}"
432,stroke/rear,"{""sec"":16,""usec"":609126,""right"":0,""left"":0}"
445,ecu,"{""sec"":16,""usec"":609508,""ect"":2.8503417970000000,""tps"":0,""iap"":2.8405761720000000,""gp"":1.2927246090000000}"
451,rpm,"{""sec"":16,""usec"":610574,""rpm"":0}"
462,rpm,"{""sec"":16,""usec"":658725,""rpm"":0}"
485,stroke/front,"{""sec"":16,""usec"":680372,""left"":0.011279297000000000,""right"":0.0072509770000000000}"
516,acc,"{""sec"":16,""usec"":681994,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
526,water,"{""sec"":16,""usec"":708848,""inlet_temp"":0,""outlet_temp"":0}"
535,stroke/rear,"{""sec"":16,""usec"":709172,""right"":3.2991943360000000,""left"":3.2991943360000000}"
548,ecu,"{""sec"":16,""usec"":710097,""ect"":2.8576660160000000,""tps"":0,""iap"":2.84179687500000,""gp"":1.2915039060000000}"
553,rpm,"{""sec"":16,""usec"":711080,""rpm"":0}"
562,rpm,"{""sec"":16,""usec"":758766,""rpm"":0}"
585,stroke/front,"{""sec"":16,""usec"":780555,""left"":0.011279297000000000,""right"":0.010473633000000000}"
616,acc,"{""sec"":16,""usec"":782171,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
625,water,"{""sec"":16,""usec"":808890,""inlet_temp"":0,""outlet_temp"":0}"
633,stroke/rear,"{""sec"":16,""usec"":809207,""right"":0,""left"":0}"
647,ecu,"{""sec"":16,""usec"":809589,""ect"":2.8576660160000000,""tps"":0.0012207030000000000,""iap"":2.8430175780000000,""gp"":1.2927246090000000}"
653,rpm,"{""sec"":16,""usec"":810887,""rpm"":0}"
662,rpm,"{""sec"":16,""usec"":858810,""rpm"":0}"
685,stroke/front,"{""sec"":16,""usec"":880740,""left"":0.0088623050000000000,""right"":0.0064453120000000000}"
719,acc,"{""sec"":16,""usec"":882367,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
725,water,"{""sec"":16,""usec"":908930,""inlet_temp"":0,""outlet_temp"":0}"
736,stroke/rear,"{""sec"":16,""usec"":909249,""right"":3.2991943360000000,""left"":3.2991943360000000}"
748,ecu,"{""sec"":16,""usec"":910163,""ect"":2.8601074220000000,""tps"":0,""iap"":2.8393554690000000,""gp"":1.2915039060000000}"
754,rpm,"{""sec"":16,""usec"":911199,""rpm"":0}"
762,rpm,"{""sec"":16,""usec"":958853,""rpm"":0}"
785,stroke/front,"{""sec"":16,""usec"":980922,""left"":0.011279297000000000,""right"":0.0080566410000000000}"
817,acc,"{""sec"":16,""usec"":982537,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
825,water,"{""sec"":17,""usec"":8977,""inlet_temp"":0,""outlet_temp"":0}"
832,stroke/rear,"{""sec"":17,""usec"":9304,""right"":0,""left"":0}"
845,ecu,"{""sec"":17,""usec"":9680,""ect"":2.8588867190000000,""tps"":0,""iap"":2.8405761720000000,""gp"":1.2939453120000000}"
851,rpm,"{""sec"":17,""usec"":10741,""rpm"":0}"
862,rpm,"{""sec"":17,""usec"":58900,""rpm"":0}"
885,stroke/front,"{""sec"":17,""usec"":81104,""left"":0.0088623050000000000,""right"":0.010473633000000000}"
917,acc,"{""sec"":17,""usec"":82739,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
925,water,"{""sec"":17,""usec"":109020,""inlet_temp"":0,""outlet_temp"":0}"
933,stroke/rear,"{""sec"":17,""usec"":109342,""right"":0,""left"":0}"
946,ecu,"{""sec"":17,""usec"":109719,""ect"":2.8552246090000000,""tps"":0,""iap"":2.8405761720000000,""gp"":1.2927246090000000}"
951,rpm,"{""sec"":17,""usec"":110787,""rpm"":0}"
962,rpm,"{""sec"":17,""usec"":158944,""rpm"":0}"
986,stroke/front,"{""sec"":17,""usec"":181290,""left"":0.0096679690000000000,""right"":0.010473633000000000}"
1017,acc,"{""sec"":17,""usec"":182893,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1025,water,"{""sec"":17,""usec"":209066,""inlet_temp"":0,""outlet_temp"":0}"
1036,stroke/rear,"{""sec"":17,""usec"":209391,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1049,ecu,"{""sec"":17,""usec"":210305,""ect"":2.8576660160000000,""tps"":0,""iap"":2.8405761720000000,""gp"":1.2915039060000000}"
1055,rpm,"{""sec"":17,""usec"":211347,""rpm"":0}"
1062,rpm,"{""sec"":17,""usec"":258989,""rpm"":0}"
1086,stroke/front,"{""sec"":17,""usec"":281474,""left"":0.012084961000000000,""right"":0.012084961000000000}"
1117,acc,"{""sec"":17,""usec"":283067,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1125,water,"{""sec"":17,""usec"":309111,""inlet_temp"":0,""outlet_temp"":0}"
1133,stroke/rear,"{""sec"":17,""usec"":309430,""right"":0,""left"":0}"
1147,ecu,"{""sec"":17,""usec"":309802,""ect"":2.8576660160000000,""tps"":0.0012207030000000000,""iap"":2.84179687500000,""gp"":1.2939453120000000}"
1153,rpm,"{""sec"":17,""usec"":311043,""rpm"":0}"
1162,rpm,"{""sec"":17,""usec"":359032,""rpm"":0}"
1186,stroke/front,"{""sec"":17,""usec"":381655,""left"":0.013696289000000000,""right"":0.012084961000000000}"
1218,acc,"{""sec"":17,""usec"":383298,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1226,water,"{""sec"":17,""usec"":409156,""inlet_temp"":0,""outlet_temp"":0}"
1233,stroke/rear,"{""sec"":17,""usec"":409478,""right"":0,""left"":0}"
1246,ecu,"{""sec"":17,""usec"":409858,""ect"":2.8601074220000000,""tps"":0,""iap"":2.8430175780000000,""gp"":1.2939453120000000}"
1252,rpm,"{""sec"":17,""usec"":410940,""rpm"":0}"
1262,rpm,"{""sec"":17,""usec"":459075,""rpm"":0}"
1286,stroke/front,"{""sec"":17,""usec"":481841,""left"":0.012084961000000000,""right"":0.011279297000000000}"
1318,acc,"{""sec"":17,""usec"":483453,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1326,water,"{""sec"":17,""usec"":509198,""inlet_temp"":0,""outlet_temp"":0}"
1334,stroke/rear,"{""sec"":17,""usec"":509515,""right"":0,""left"":0}"
1346,ecu,"{""sec"":17,""usec"":509900,""ect"":2.8552246090000000,""tps"":0,""iap"":2.84179687500000,""gp"":1.2915039060000000}"
1352,rpm,"{""sec"":17,""usec"":510895,""rpm"":0}"
1362,rpm,"{""sec"":17,""usec"":559121,""rpm"":0}"
1386,stroke/front,"{""sec"":17,""usec"":582025,""left"":0.016918945000000000,""right"":0.016918945000000000}"
1419,acc,"{""sec"":17,""usec"":583622,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1429,water,"{""sec"":17,""usec"":609245,""inlet_temp"":0,""outlet_temp"":0}"
1434,stroke/rear,"{""sec"":17,""usec"":609564,""right"":0,""left"":0}"
1446,ecu,"{""sec"":17,""usec"":609946,""ect"":2.8588867190000000,""tps"":0,""iap"":2.8430175780000000,""gp"":1.2939453120000000}"
1452,rpm,"{""sec"":17,""usec"":611017,""rpm"":0}"
1462,rpm,"{""sec"":17,""usec"":659168,""rpm"":0}"
1486,stroke/front,"{""sec"":17,""usec"":682206,""left"":0.012084961000000000,""right"":0.015307617000000000}"
1518,acc,"{""sec"":17,""usec"":683834,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1526,water,"{""sec"":17,""usec"":709291,""inlet_temp"":0,""outlet_temp"":0}"
1534,stroke/rear,"{""sec"":17,""usec"":709606,""right"":0,""left"":0}"
1547,ecu,"{""sec"":17,""usec"":709990,""ect"":2.8588867190000000,""tps"":0,""iap"":2.8405761720000000,""gp"":1.2939453120000000}"
1552,rpm,"{""sec"":17,""usec"":711065,""rpm"":0}"
1562,rpm,"{""sec"":17,""usec"":759211,""rpm"":0}"
1587,stroke/front,"{""sec"":17,""usec"":782391,""left"":0.011279297000000000,""right"":0.013696289000000000}"
1618,acc,"{""sec"":17,""usec"":783994,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1626,water,"{""sec"":17,""usec"":809336,""inlet_temp"":0,""outlet_temp"":0}"
1634,stroke/rear,"{""sec"":17,""usec"":809654,""right"":0,""left"":0}"
1647,ecu,"{""sec"":17,""usec"":810033,""ect"":2.8564453120000000,""tps"":0,""iap"":2.8442382810000000,""gp"":1.2939453120000000}"
1653,rpm,"{""sec"":17,""usec"":811084,""rpm"":0}"
1663,rpm,"{""sec"":17,""usec"":859257,""rpm"":0}"
1686,stroke/front,"{""sec"":17,""usec"":882574,""left"":0.0128906250000000,""right"":0.0128906250000000}"
1718,acc,"{""sec"":17,""usec"":884027,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1726,water,"{""sec"":17,""usec"":909379,""inlet_temp"":0,""outlet_temp"":0}"
1734,stroke/rear,"{""sec"":17,""usec"":909703,""right"":0,""left"":0}"
1747,ecu,"{""sec"":17,""usec"":910078,""ect"":2.8564453120000000,""tps"":0,""iap"":2.8381347660000000,""gp"":1.2915039060000000}"
1753,rpm,"{""sec"":17,""usec"":911155,""rpm"":0}"
1763,rpm,"{""sec"":17,""usec"":959299,""rpm"":0}"
1789,stroke/front,"{""sec"":17,""usec"":982759,""left"":0.0096679690000000000,""right"":0.0088623050000000000}"
1819,acc,"{""sec"":17,""usec"":984375,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1828,water,"{""sec"":18,""usec"":9423,""inlet_temp"":0,""outlet_temp"":0}"
1835,stroke/rear,"{""sec"":18,""usec"":9745,""right"":0,""left"":0}"
1847,ecu,"{""sec"":18,""usec"":10122,""ect"":2.86132812500000,""tps"":0,""iap"":2.84179687500000,""gp"":1.2927246090000000}"
1852,rpm,"{""sec"":18,""usec"":11033,""rpm"":0}"
1862,rpm,"{""sec"":18,""usec"":59345,""rpm"":0}"
1888,stroke/front,"{""sec"":18,""usec"":82942,""left"":0.011279297000000000,""right"":0.015307617000000000}"
1919,acc,"{""sec"":18,""usec"":84564,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1927,water,"{""sec"":18,""usec"":109464,""inlet_temp"":0,""outlet_temp"":0}"
1938,stroke/rear,"{""sec"":18,""usec"":109784,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1952,ecu,"{""sec"":18,""usec"":110701,""ect"":2.8588867190000000,""tps"":0.0036621090000000000,""iap"":2.84179687500000,""gp"":1.2915039060000000}"
1958,rpm,"{""sec"":18,""usec"":111887,""rpm"":0}"
1963,rpm,"{""sec"":18,""usec"":159388,""rpm"":0}"
1987,stroke/front,"{""sec"":18,""usec"":183127,""left"":0.011279297000000000,""right"":0.011279297000000000}"
2019,acc,"{""sec"":18,""usec"":184758,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2027,water,"{""sec"":18,""usec"":209511,""inlet_temp"":0,""outlet_temp"":0}"
2035,stroke/rear,"{""sec"":18,""usec"":209832,""right"":0,""left"":0}"
2048,ecu,"{""sec"":18,""usec"":210216,""ect"":2.8552246090000000,""tps"":0,""iap"":2.8430175780000000,""gp"":1.2939453120000000}"
2053,rpm,"{""sec"":18,""usec"":211309,""rpm"":0}"
2063,rpm,"{""sec"":18,""usec"":259432,""rpm"":0}"
2088,stroke/front,"{""sec"":18,""usec"":283307,""left"":0.011279297000000000,""right"":0.010473633000000000}"
2119,acc,"{""sec"":18,""usec"":284928,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2127,water,"{""sec"":18,""usec"":309555,""inlet_temp"":0,""outlet_temp"":0}"
2135,stroke/rear,"{""sec"":18,""usec"":309872,""right"":0,""left"":0}"
2148,ecu,"{""sec"":18,""usec"":310259,""ect"":2.86132812500000,""tps"":0,""iap"":2.8393554690000000,""gp"":1.2915039060000000}"
2153,rpm,"{""sec"":18,""usec"":311262,""rpm"":0}"
2163,rpm,"{""sec"":18,""usec"":359474,""rpm"":0}"
2188,stroke/front,"{""sec"":18,""usec"":383492,""left"":0.011279297000000000,""right"":0.012084961000000000}"
2219,acc,"{""sec"":18,""usec"":385119,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2228,water,"{""sec"":18,""usec"":409597,""inlet_temp"":0,""outlet_temp"":0}"
2235,stroke/rear,"{""sec"":18,""usec"":409917,""right"":0,""left"":0}"
2248,ecu,"{""sec"":18,""usec"":410294,""ect"":2.86132812500000,""tps"":0,""iap"":2.8405761720000000,""gp"":1.2915039060000000}"
2254,rpm,"{""sec"":18,""usec"":411296,""rpm"":0}"
2263,rpm,"{""sec"":18,""usec"":459517,""rpm"":0}"
2288,stroke/front,"{""sec"":18,""usec"":483675,""left"":0.012084961000000000,""right"":0.014501953000000000}"
2320,acc,"{""sec"":18,""usec"":485300,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2328,water,"{""sec"":18,""usec"":509640,""inlet_temp"":0,""outlet_temp"":0}"
2335,stroke/rear,"{""sec"":18,""usec"":509957,""right"":0,""left"":0}"
2348,ecu,"{""sec"":18,""usec"":510328,""ect"":2.8576660160000000,""tps"":0,""iap"":2.8405761720000000,""gp"":1.2915039060000000}"
2354,rpm,"{""sec"":18,""usec"":511390,""rpm"":0}"
2363,rpm,"{""sec"":18,""usec"":559562,""rpm"":0}"
2388,stroke/front,"{""sec"":18,""usec"":583856,""left"":0.0096679690000000000,""right"":0.013696289000000000}"
2420,acc,"{""sec"":18,""usec"":585482,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2428,water,"{""sec"":18,""usec"":609685,""inlet_temp"":0,""outlet_temp"":0}"
2436,stroke/rear,"{""sec"":18,""usec"":610012,""right"":0,""left"":0}"
2448,ecu,"{""sec"":18,""usec"":610388,""ect"":2.8552246090000000,""tps"":0,""iap"":2.84179687500000,""gp"":1.2915039060000000}"
2454,rpm,"{""sec"":18,""usec"":611394,""rpm"":0}"
2463,rpm,"{""sec"":18,""usec"":659609,""rpm"":0}"
2488,stroke/front,"{""sec"":18,""usec"":684041,""left"":0.011279297000000000,""right"":0.0128906250000000}"
2520,acc,"{""sec"":18,""usec"":685580,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2528,water,"{""sec"":18,""usec"":709731,""inlet_temp"":0,""outlet_temp"":0}"
2535,stroke/rear,"{""sec"":18,""usec"":710054,""right"":0,""left"":0}"
2548,ecu,"{""sec"":18,""usec"":710443,""ect"":2.8576660160000000,""tps"":0,""iap"":2.84179687500000,""gp"":1.2927246090000000}"
2554,rpm,"{""sec"":18,""usec"":711439,""rpm"":0}"
2563,rpm,"{""sec"":18,""usec"":759653,""rpm"":0}"
2589,stroke/front,"{""sec"":18,""usec"":784226,""left"":0.0088623050000000000,""right"":0.0096679690000000000}"
2620,acc,"{""sec"":18,""usec"":785865,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2628,water,"{""sec"":18,""usec"":809776,""inlet_temp"":0,""outlet_temp"":0}"
2639,stroke/rear,"{""sec"":18,""usec"":810097,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2652,ecu,"{""sec"":18,""usec"":811020,""ect"":2.8588867190000000,""tps"":0,""iap"":2.8405761720000000,""gp"":1.2927246090000000}"
2658,rpm,"{""sec"":18,""usec"":812062,""rpm"":0}"
2663,rpm,"{""sec"":18,""usec"":859699,""rpm"":0}"
2689,stroke/front,"{""sec"":18,""usec"":884411,""left"":0.010473633000000000,""right"":0.012084961000000000}"
2720,acc,"{""sec"":18,""usec"":886048,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2728,water,"{""sec"":18,""usec"":909822,""inlet_temp"":0,""outlet_temp"":0}"
2739,stroke/rear,"{""sec"":18,""usec"":910153,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2752,ecu,"{""sec"":18,""usec"":911074,""ect"":2.8576660160000000,""tps"":0,""iap"":2.84179687500000,""gp"":1.2915039060000000}"
2757,rpm,"{""sec"":18,""usec"":912032,""rpm"":0}"
2763,rpm,"{""sec"":18,""usec"":959745,""rpm"":0}"
2789,stroke/front,"{""sec"":18,""usec"":984592,""left"":0.011279297000000000,""right"":0.011279297000000000}"
