time,topic,payload
625,water,"{""sec"":16,""usec"":708823,""inlet_temp"":0,""outlet_temp"":0}"
636,stroke/rear,"{""sec"":16,""usec"":709139,""right"":3.2991943360000000,""left"":3.2991943360000000}"
648,ecu,"{""sec"":16,""usec"":710044,""ect"":2.8576660160000000,""tps"":0,""iap"":4.9658203120000000,""gp"":0.888671875000000}"
654,rpm,"{""sec"":16,""usec"":711014,""rpm"":0}"
663,rpm,"{""sec"":16,""usec"":758744,""rpm"":0}"
686,stroke/front,"{""sec"":16,""usec"":780630,""left"":0.0128906250000000,""right"":0.0064453120000000000}"
717,acc,"{""sec"":16,""usec"":782149,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
726,water,"{""sec"":16,""usec"":808867,""inlet_temp"":0,""outlet_temp"":0}"
734,stroke/rear,"{""sec"":16,""usec"":809185,""right"":0,""left"":0}"
747,ecu,"{""sec"":16,""usec"":809564,""ect"":2.86132812500000,""tps"":0.0012207030000000000,""iap"":4.9597167970000000,""gp"":0.88745117200000000}"
753,rpm,"{""sec"":16,""usec"":810824,""rpm"":0}"
763,rpm,"{""sec"":16,""usec"":858788,""rpm"":0}"
786,stroke/front,"{""sec"":16,""usec"":880815,""left"":0.0096679690000000000,""right"":0.0080566410000000000}"
818,acc,"{""sec"":16,""usec"":882427,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
826,water,"{""sec"":16,""usec"":908909,""inlet_temp"":0,""outlet_temp"":0}"
836,stroke/rear,"{""sec"":16,""usec"":909225,""right"":3.2991943360000000,""left"":3.2991943360000000}"
851,ecu,"{""sec"":16,""usec"":910140,""ect"":2.8588867190000000,""tps"":0.0012207030000000000,""iap"":4.96093750000000,""gp"":0.89111328100000000}"
857,rpm,"{""sec"":16,""usec"":911350,""rpm"":0}"
863,rpm,"{""sec"":16,""usec"":958833,""rpm"":0}"
884,stroke/front,"{""sec"":16,""usec"":980998,""left"":0.0064453120000000000,""right"":0}"
916,acc,"{""sec"":16,""usec"":982349,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
924,water,"{""sec"":17,""usec"":8957,""inlet_temp"":0,""outlet_temp"":0}"
931,stroke/rear,"{""sec"":17,""usec"":9284,""right"":0,""left"":0}"
944,ecu,"{""sec"":17,""usec"":9665,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9572753910000000,""gp"":0.88745117200000000}"
950,rpm,"{""sec"":17,""usec"":10750,""rpm"":0}"
963,rpm,"{""sec"":17,""usec"":58876,""rpm"":0}"
986,stroke/front,"{""sec"":17,""usec"":81183,""left"":0.015307617000000000,""right"":0.0080566410000000000}"
1018,acc,"{""sec"":17,""usec"":82808,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1026,water,"{""sec"":17,""usec"":108999,""inlet_temp"":0,""outlet_temp"":0}"
1036,stroke/rear,"{""sec"":17,""usec"":109324,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1051,ecu,"{""sec"":17,""usec"":110250,""ect"":2.8588867190000000,""tps"":0.0085449220000000000,""iap"":4.9560546880000000,""gp"":0.89477539100000000}"
1057,rpm,"{""sec"":17,""usec"":111523,""rpm"":0}"
1063,rpm,"{""sec"":17,""usec"":158919,""rpm"":0}"
1086,stroke/front,"{""sec"":17,""usec"":181364,""left"":0.016918945000000000,""right"":0.0072509770000000000}"
1118,acc,"{""sec"":17,""usec"":182975,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1126,water,"{""sec"":17,""usec"":209041,""inlet_temp"":0,""outlet_temp"":0}"
1137,stroke/rear,"{""sec"":17,""usec"":209369,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1150,ecu,"{""sec"":17,""usec"":210295,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9548339840000000,""gp"":0.88989257800000000}"
1155,rpm,"{""sec"":17,""usec"":211359,""rpm"":0}"
1163,rpm,"{""sec"":17,""usec"":258963,""rpm"":0}"
1186,stroke/front,"{""sec"":17,""usec"":281551,""left"":0.016918945000000000,""right"":0.011279297000000000}"
1218,acc,"{""sec"":17,""usec"":283144,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1226,water,"{""sec"":17,""usec"":309088,""inlet_temp"":0,""outlet_temp"":0}"
1237,stroke/rear,"{""sec"":17,""usec"":309405,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1250,ecu,"{""sec"":17,""usec"":310329,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9633789060000000,""gp"":0.88989257800000000}"
1256,rpm,"{""sec"":17,""usec"":311375,""rpm"":0}"
1263,rpm,"{""sec"":17,""usec"":359012,""rpm"":0}"
1287,stroke/front,"{""sec"":17,""usec"":381736,""left"":0.018530273000000000,""right"":0.012084961000000000}"
1318,acc,"{""sec"":17,""usec"":383361,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1326,water,"{""sec"":17,""usec"":409136,""inlet_temp"":0,""outlet_temp"":0}"
1337,stroke/rear,"{""sec"":17,""usec"":409454,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1350,ecu,"{""sec"":17,""usec"":410368,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9548339840000000,""gp"":0.88745117200000000}"
1356,rpm,"{""sec"":17,""usec"":411413,""rpm"":0}"
1363,rpm,"{""sec"":17,""usec"":459057,""rpm"":0}"
1387,stroke/front,"{""sec"":17,""usec"":481917,""left"":0.016918945000000000,""right"":0.0096679690000000000}"
1419,acc,"{""sec"":17,""usec"":483537,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1427,water,"{""sec"":17,""usec"":509178,""inlet_temp"":0,""outlet_temp"":0}"
1437,stroke/rear,"{""sec"":17,""usec"":509504,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1450,ecu,"{""sec"":17,""usec"":510414,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9597167970000000,""gp"":0.888671875000000}"
1456,rpm,"{""sec"":17,""usec"":511365,""rpm"":0}"
1465,rpm,"{""sec"":17,""usec"":559098,""rpm"":0}"
1487,stroke/front,"{""sec"":17,""usec"":582101,""left"":0.043505859000000000,""right"":0.011279297000000000}"
1520,acc,"{""sec"":17,""usec"":583733,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1527,water,"{""sec"":17,""usec"":609221,""inlet_temp"":0,""outlet_temp"":0}"
1535,stroke/rear,"{""sec"":17,""usec"":609537,""right"":0,""left"":0}"
1549,ecu,"{""sec"":17,""usec"":609917,""ect"":2.8576660160000000,""tps"":0.0012207030000000000,""iap"":4.9584960940000000,""gp"":0.888671875000000}"
1555,rpm,"{""sec"":17,""usec"":611144,""rpm"":0}"
1563,rpm,"{""sec"":17,""usec"":659141,""rpm"":0}"
1588,stroke/front,"{""sec"":17,""usec"":682287,""left"":0.029003906000000000,""right"":0.012084961000000000}"
1619,acc,"{""sec"":17,""usec"":683903,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1627,water,"{""sec"":17,""usec"":709264,""inlet_temp"":0,""outlet_temp"":0}"
1635,stroke/rear,"{""sec"":17,""usec"":709587,""right"":0,""left"":0}"
1648,ecu,"{""sec"":17,""usec"":709963,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9536132810000000,""gp"":0.89111328100000000}"
1653,rpm,"{""sec"":17,""usec"":711045,""rpm"":0}"
1663,rpm,"{""sec"":17,""usec"":759184,""rpm"":0}"
1687,stroke/front,"{""sec"":17,""usec"":782471,""left"":0.020141602000000000,""right"":0.011279297000000000}"
1719,acc,"{""sec"":17,""usec"":784082,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1728,water,"{""sec"":17,""usec"":809307,""inlet_temp"":0,""outlet_temp"":0}"
1735,stroke/rear,"{""sec"":17,""usec"":809633,""right"":0,""left"":0}"
1748,ecu,"{""sec"":17,""usec"":810012,""ect"":2.8564453120000000,""tps"":0,""iap"":4.9584960940000000,""gp"":0.888671875000000}"
1753,rpm,"{""sec"":17,""usec"":811014,""rpm"":0}"
1763,rpm,"{""sec"":17,""usec"":859229,""rpm"":0}"
1789,stroke/front,"{""sec"":17,""usec"":882657,""left"":0.024975586000000000,""right"":0.011279297000000000}"
1819,acc,"{""sec"":17,""usec"":884266,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1827,water,"{""sec"":17,""usec"":909352,""inlet_temp"":0,""outlet_temp"":0}"
1835,stroke/rear,"{""sec"":17,""usec"":909667,""right"":0,""left"":0}"
1852,ecu,"{""sec"":17,""usec"":910048,""ect"":2.8588867190000000,""tps"":0.0012207030000000000,""iap"":4.9548339840000000,""gp"":0.88989257800000000}"
1856,rpm,"{""sec"":17,""usec"":911354,""rpm"":0}"
1865,rpm,"{""sec"":17,""usec"":959271,""rpm"":0}"
1888,stroke/front,"{""sec"":17,""usec"":982841,""left"":0.0257812500000000,""right"":0.019335937000000000}"
1919,acc,"{""sec"":17,""usec"":984376,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1927,water,"{""sec"":18,""usec"":9394,""inlet_temp"":0,""outlet_temp"":0}"
1938,stroke/rear,"{""sec"":18,""usec"":9714,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1950,ecu,"{""sec"":18,""usec"":10619,""ect"":2.8576660160000000,""tps"":0,""iap"":4.96093750000000,""gp"":0.89355468800000000}"
1956,rpm,"{""sec"":18,""usec"":11605,""rpm"":0}"
1963,rpm,"{""sec"":18,""usec"":59314,""rpm"":0}"
1988,stroke/front,"{""sec"":18,""usec"":83023,""left"":0.12487793000000000,""right"":0.037060547000000000}"
2019,acc,"{""sec"":18,""usec"":84627,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2027,water,"{""sec"":18,""usec"":109435,""inlet_temp"":0,""outlet_temp"":0}"
2035,stroke/rear,"{""sec"":18,""usec"":109753,""right"":0,""left"":0}"
2048,ecu,"{""sec"":18,""usec"":110134,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9560546880000000,""gp"":0.88623046900000000}"
2054,rpm,"{""sec"":18,""usec"":111230,""rpm"":0}"
2063,rpm,"{""sec"":18,""usec"":159357,""rpm"":0}"
2088,stroke/front,"{""sec"":18,""usec"":183206,""left"":0.080566406000000000,""right"":0.026586914000000000}"
2120,acc,"{""sec"":18,""usec"":184805,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2128,water,"{""sec"":18,""usec"":209480,""inlet_temp"":0,""outlet_temp"":0}"
2136,stroke/rear,"{""sec"":18,""usec"":209803,""right"":0,""left"":0}"
2148,ecu,"{""sec"":18,""usec"":210188,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9548339840000000,""gp"":0.89233398400000000}"
2154,rpm,"{""sec"":18,""usec"":211282,""rpm"":0}"
2164,rpm,"{""sec"":18,""usec"":259400,""rpm"":0}"
2184,stroke/front,"{""sec"":18,""usec"":283390,""left"":0,""right"":0}"
2216,acc,"{""sec"":18,""usec"":284276,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2224,water,"{""sec"":18,""usec"":309525,""inlet_temp"":0,""outlet_temp"":0}"
2235,stroke/rear,"{""sec"":18,""usec"":309848,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2248,ecu,"{""sec"":18,""usec"":310777,""ect"":2.8588867190000000,""tps"":0,""iap"":4.9597167970000000,""gp"":0.88989257800000000}"
2253,rpm,"{""sec"":18,""usec"":311820,""rpm"":0}"
2264,rpm,"{""sec"":18,""usec"":359443,""rpm"":0}"
2284,stroke/front,"{""sec"":18,""usec"":383573,""left"":0,""right"":0}"
2316,acc,"{""sec"":18,""usec"":384441,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2324,water,"{""sec"":18,""usec"":409567,""inlet_temp"":0,""outlet_temp"":0}"
2335,stroke/rear,"{""sec"":18,""usec"":409884,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2350,ecu,"{""sec"":18,""usec"":410787,""ect"":2.8588867190000000,""tps"":0.0036621090000000000,""iap"":4.9560546880000000,""gp"":0.88623046900000000}"
2356,rpm,"{""sec"":18,""usec"":412060,""rpm"":0}"
2364,rpm,"{""sec"":18,""usec"":459489,""rpm"":0}"
2389,stroke/front,"{""sec"":18,""usec"":483756,""left"":0.0064453120000000000,""right"":0.0048339840000000000}"
2421,acc,"{""sec"":18,""usec"":485379,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2429,water,"{""sec"":18,""usec"":509614,""inlet_temp"":0,""outlet_temp"":0}"
2436,stroke/rear,"{""sec"":18,""usec"":509936,""right"":0,""left"":0}"
2449,ecu,"{""sec"":18,""usec"":510310,""ect"":2.8601074220000000,""tps"":0,""iap"":4.9523925780000000,""gp"":0.85449218800000000}"
2455,rpm,"{""sec"":18,""usec"":511402,""rpm"":0}"
2464,rpm,"{""sec"":18,""usec"":559533,""rpm"":0}"
2489,stroke/front,"{""sec"":18,""usec"":583943,""left"":0.0128906250000000,""right"":0.0072509770000000000}"
2520,acc,"{""sec"":18,""usec"":585494,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2529,water,"{""sec"":18,""usec"":609654,""inlet_temp"":0,""outlet_temp"":0}"
2536,stroke/rear,"{""sec"":18,""usec"":609976,""right"":0,""left"":0}"
2551,ecu,"{""sec"":18,""usec"":610355,""ect"":2.86132812500000,""tps"":0.0024414060000000000,""iap"":4.9560546880000000,""gp"":0.88989257800000000}"
2556,rpm,"{""sec"":18,""usec"":611592,""rpm"":0}"
2564,rpm,"{""sec"":18,""usec"":659578,""rpm"":0}"
2589,stroke/front,"{""sec"":18,""usec"":684123,""left"":0.027392578000000000,""right"":0.016113281000000000}"
2621,acc,"{""sec"":18,""usec"":685723,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2629,water,"{""sec"":18,""usec"":709700,""inlet_temp"":0,""outlet_temp"":0}"
2639,stroke/rear,"{""sec"":18,""usec"":710022,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2652,ecu,"{""sec"":18,""usec"":710936,""ect"":2.8576660160000000,""tps"":0,""iap"":4.96093750000000,""gp"":0.88745117200000000}"
2658,rpm,"{""sec"":18,""usec"":711900,""rpm"":0}"
2664,rpm,"{""sec"":18,""usec"":759623,""rpm"":0}"
2689,stroke/front,"{""sec"":18,""usec"":784307,""left"":0.0257812500000000,""right"":0.020141602000000000}"
2721,acc,"{""sec"":18,""usec"":785847,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2729,water,"{""sec"":18,""usec"":809747,""inlet_temp"":0,""outlet_temp"":0}"
2739,stroke/rear,"{""sec"":18,""usec"":810074,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2752,ecu,"{""sec"":18,""usec"":810982,""ect"":2.86132812500000,""tps"":0,""iap"":4.95117187500000,""gp"":0.88989257800000000}"
2758,rpm,"{""sec"":18,""usec"":811880,""rpm"":0}"
2764,rpm,"{""sec"":18,""usec"":859668,""rpm"":0}"
