time,topic,payload
718,acc,"{""sec"":17,""usec"":282985,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
727,water,"{""sec"":17,""usec"":309084,""inlet_temp"":0,""outlet_temp"":0}"
737,stroke/rear,"{""sec"":17,""usec"":309410,""right"":3.2991943360000000,""left"":3.2991943360000000}"
751,ecu,"{""sec"":17,""usec"":310324,""ect"":1.7700195310000000,""tps"":1.6174316410000000,""iap"":1.2683105470000000,""gp"":2.3803710940000000}"
758,rpm,"{""sec"":17,""usec"":311530,""rpm"":0}"
764,rpm,"{""sec"":17,""usec"":359007,""rpm"":0}"
786,stroke/front,"{""sec"":17,""usec"":381617,""left"":0.28681640600000000,""right"":0.476953125000000}"
818,acc,"{""sec"":17,""usec"":383074,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
826,water,"{""sec"":17,""usec"":409129,""inlet_temp"":0,""outlet_temp"":0}"
834,stroke/rear,"{""sec"":17,""usec"":409452,""right"":0,""left"":0}"
848,ecu,"{""sec"":17,""usec"":409831,""ect"":1.7919921880000000,""tps"":1.6198730470000000,""iap"":1.3891601560000000,""gp"":2.3852539060000000}"
854,rpm,"{""sec"":17,""usec"":411085,""rpm"":0}"
864,rpm,"{""sec"":17,""usec"":459053,""rpm"":0}"
887,stroke/front,"{""sec"":17,""usec"":481799,""left"":0.28923339800000000,""right"":0.476953125000000}"
918,acc,"{""sec"":17,""usec"":483254,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
927,water,"{""sec"":17,""usec"":509175,""inlet_temp"":0,""outlet_temp"":0}"
934,stroke/rear,"{""sec"":17,""usec"":509494,""right"":0,""left"":0}"
948,ecu,"{""sec"":17,""usec"":509875,""ect"":1.76757812500000,""tps"":1.6271972660000000,""iap"":1.2426757810000000,""gp"":2.38281250000000}"
954,rpm,"{""sec"":17,""usec"":510959,""rpm"":0}"
964,rpm,"{""sec"":17,""usec"":559098,""rpm"":0}"
987,stroke/front,"{""sec"":17,""usec"":581984,""left"":0.28842773400000000,""right"":0.476953125000000}"
1019,acc,"{""sec"":17,""usec"":583436,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1027,water,"{""sec"":17,""usec"":609220,""inlet_temp"":0,""outlet_temp"":0}"
1034,stroke/rear,"{""sec"":17,""usec"":609542,""right"":0,""left"":0}"
1048,ecu,"{""sec"":17,""usec"":609918,""ect"":1.7687988280000000,""tps"":1.64062500000000,""iap"":1.3342285160000000,""gp"":2.4035644530000000}"
1054,rpm,"{""sec"":17,""usec"":611087,""rpm"":0}"
1064,rpm,"{""sec"":17,""usec"":659142,""rpm"":0}"
1087,stroke/front,"{""sec"":17,""usec"":682164,""left"":0.28762207000000000,""right"":0.47614746100000000}"
1119,acc,"{""sec"":17,""usec"":683723,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1127,water,"{""sec"":17,""usec"":709265,""inlet_temp"":0,""outlet_temp"":0}"
1138,stroke/rear,"{""sec"":17,""usec"":709585,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1152,ecu,"{""sec"":17,""usec"":710503,""ect"":1.7651367190000000,""tps"":1.6259765620000000,""iap"":1.2976074220000000,""gp"":2.3815917970000000}"
1158,rpm,"{""sec"":17,""usec"":711724,""rpm"":0}"
1164,rpm,"{""sec"":17,""usec"":759187,""rpm"":0}"
1187,stroke/front,"{""sec"":17,""usec"":782346,""left"":0.28601074200000000,""right"":0.47614746100000000}"
1219,acc,"{""sec"":17,""usec"":783882,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1227,water,"{""sec"":17,""usec"":809309,""inlet_temp"":0,""outlet_temp"":0}"
1238,stroke/rear,"{""sec"":17,""usec"":809631,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1252,ecu,"{""sec"":17,""usec"":810549,""ect"":1.7687988280000000,""tps"":1.6491699220000000,""iap"":1.0876464840000000,""gp"":2.4035644530000000}"
1258,rpm,"{""sec"":17,""usec"":811768,""rpm"":0}"
1264,rpm,"{""sec"":17,""usec"":859231,""rpm"":0}"
1287,stroke/front,"{""sec"":17,""usec"":882530,""left"":0.283593750000000,""right"":0.46970214800000000}"
1319,acc,"{""sec"":17,""usec"":883984,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1327,water,"{""sec"":17,""usec"":909354,""inlet_temp"":0,""outlet_temp"":0}"
1338,stroke/rear,"{""sec"":17,""usec"":909677,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1352,ecu,"{""sec"":17,""usec"":910596,""ect"":1.7651367190000000,""tps"":1.6552734380000000,""iap"":1.3171386720000000,""gp"":2.3840332030000000}"
1358,rpm,"{""sec"":17,""usec"":911817,""rpm"":0}"
1364,rpm,"{""sec"":17,""usec"":959277,""rpm"":0}"
1389,stroke/front,"{""sec"":17,""usec"":982714,""left"":0.28923339800000000,""right"":0.47775878900000000}"
1421,acc,"{""sec"":17,""usec"":984254,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1428,water,"{""sec"":18,""usec"":9399,""inlet_temp"":0,""outlet_temp"":0}"
1438,stroke/rear,"{""sec"":18,""usec"":9720,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1452,ecu,"{""sec"":18,""usec"":10625,""ect"":1.7639160160000000,""tps"":1.66015625000000,""iap"":1.1987304690000000,""gp"":2.3876953120000000}"
1458,rpm,"{""sec"":18,""usec"":11768,""rpm"":0}"
1464,rpm,"{""sec"":18,""usec"":59322,""rpm"":0}"
1488,stroke/front,"{""sec"":18,""usec"":82896,""left"":0.28439941400000000,""right"":0.47292480500000000}"
1520,acc,"{""sec"":18,""usec"":84442,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1528,water,"{""sec"":18,""usec"":109446,""inlet_temp"":0,""outlet_temp"":0}"
1535,stroke/rear,"{""sec"":18,""usec"":109766,""right"":0,""left"":0}"
1550,ecu,"{""sec"":18,""usec"":110149,""ect"":1.7602539060000000,""tps"":1.6711425780000000,""iap"":1.38671875000000,""gp"":2.4206542970000000}"
1555,rpm,"{""sec"":18,""usec"":111322,""rpm"":0}"
1564,rpm,"{""sec"":18,""usec"":159366,""rpm"":0}"
1588,stroke/front,"{""sec"":18,""usec"":183079,""left"":0.28923339800000000,""right"":0.47775878900000000}"
1620,acc,"{""sec"":18,""usec"":184613,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1628,water,"{""sec"":18,""usec"":209491,""inlet_temp"":0,""outlet_temp"":0}"
1639,stroke/rear,"{""sec"":18,""usec"":209810,""right"":3.2991943360000000,""left"":3.2991943360000000}"
1653,ecu,"{""sec"":18,""usec"":210729,""ect"":1.7639160160000000,""tps"":1.6870117190000000,""iap"":1.3586425780000000,""gp"":2.3901367190000000}"
1659,rpm,"{""sec"":18,""usec"":211949,""rpm"":0}"
1664,rpm,"{""sec"":18,""usec"":259411,""rpm"":0}"
1688,stroke/front,"{""sec"":18,""usec"":283261,""left"":0.28923339800000000,""right"":0.476953125000000}"
1720,acc,"{""sec"":18,""usec"":284696,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1728,water,"{""sec"":18,""usec"":309536,""inlet_temp"":0,""outlet_temp"":0}"
1736,stroke/rear,"{""sec"":18,""usec"":309850,""right"":0,""left"":0}"
1750,ecu,"{""sec"":18,""usec"":310225,""ect"":1.7565917970000000,""tps"":1.6906738280000000,""iap"":1.0363769530000000,""gp"":2.4096679690000000}"
1757,rpm,"{""sec"":18,""usec"":311483,""rpm"":0}"
1764,rpm,"{""sec"":18,""usec"":359457,""rpm"":0}"
1789,stroke/front,"{""sec"":18,""usec"":383446,""left"":0.28923339800000000,""right"":0.47775878900000000}"
1820,acc,"{""sec"":18,""usec"":384999,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1829,water,"{""sec"":18,""usec"":409578,""inlet_temp"":0,""outlet_temp"":0}"
1837,stroke/rear,"{""sec"":18,""usec"":409897,""right"":0,""left"":0}"
1850,ecu,"{""sec"":18,""usec"":410277,""ect"":1.76757812500000,""tps"":1.67968750000000,""iap"":1.3635253910000000,""gp"":2.3852539060000000}"
1856,rpm,"{""sec"":18,""usec"":411382,""rpm"":0}"
1865,rpm,"{""sec"":18,""usec"":459499,""rpm"":0}"
1889,stroke/front,"{""sec"":18,""usec"":483629,""left"":0.28923339800000000,""right"":0.47775878900000000}"
1920,acc,"{""sec"":18,""usec"":485180,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
1929,water,"{""sec"":18,""usec"":509623,""inlet_temp"":0,""outlet_temp"":0}"
1936,stroke/rear,"{""sec"":18,""usec"":509948,""right"":0,""left"":0}"
1950,ecu,"{""sec"":18,""usec"":510323,""ect"":1.7321777340000000,""tps"":1.6833496090000000,""iap"":1.0217285160000000,""gp"":2.3181152340000000}"
1956,rpm,"{""sec"":18,""usec"":511570,""rpm"":0}"
1964,rpm,"{""sec"":18,""usec"":559543,""rpm"":0}"
1989,stroke/front,"{""sec"":18,""usec"":583814,""left"":0.28923339800000000,""right"":0.47856445300000000}"
2021,acc,"{""sec"":18,""usec"":585358,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2029,water,"{""sec"":18,""usec"":609667,""inlet_temp"":0,""outlet_temp"":0}"
2039,stroke/rear,"{""sec"":18,""usec"":609993,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2054,ecu,"{""sec"":18,""usec"":610908,""ect"":1.7602539060000000,""tps"":1.6918945310000000,""iap"":1.4038085940000000,""gp"":2.3815917970000000}"
2059,rpm,"{""sec"":18,""usec"":612120,""rpm"":0}"
2065,rpm,"{""sec"":18,""usec"":659589,""rpm"":0}"
2089,stroke/front,"{""sec"":18,""usec"":683996,""left"":0.28923339800000000,""right"":0.47775878900000000}"
2121,acc,"{""sec"":18,""usec"":685556,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2129,water,"{""sec"":18,""usec"":709711,""inlet_temp"":0,""outlet_temp"":0}"
2140,stroke/rear,"{""sec"":18,""usec"":710037,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2154,ecu,"{""sec"":18,""usec"":710941,""ect"":1.7614746090000000,""tps"":1.6967773440000000,""iap"":1.3171386720000000,""gp"":2.3889160160000000}"
2160,rpm,"{""sec"":18,""usec"":712158,""rpm"":0}"
2165,rpm,"{""sec"":18,""usec"":759633,""rpm"":0}"
2189,stroke/front,"{""sec"":18,""usec"":784180,""left"":0.28439941400000000,""right"":0.47211914100000000}"
2221,acc,"{""sec"":18,""usec"":785753,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2229,water,"{""sec"":18,""usec"":809758,""inlet_temp"":0,""outlet_temp"":0}"
2240,stroke/rear,"{""sec"":18,""usec"":810080,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2254,ecu,"{""sec"":18,""usec"":810981,""ect"":1.75781250000000,""tps"":1.6955566410000000,""iap"":1.4233398440000000,""gp"":2.4060058590000000}"
2260,rpm,"{""sec"":18,""usec"":812106,""rpm"":0}"
2267,rpm,"{""sec"":18,""usec"":859682,""rpm"":0}"
2289,stroke/front,"{""sec"":18,""usec"":884364,""left"":0.28923339800000000,""right"":0.47775878900000000}"
2321,acc,"{""sec"":18,""usec"":885899,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2329,water,"{""sec"":18,""usec"":909806,""inlet_temp"":0,""outlet_temp"":0}"
2340,stroke/rear,"{""sec"":18,""usec"":910122,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2354,ecu,"{""sec"":18,""usec"":911024,""ect"":1.7639160160000000,""tps"":1.6833496090000000,""iap"":1.0803222660000000,""gp"":2.4182128910000000}"
2360,rpm,"{""sec"":18,""usec"":912233,""rpm"":0}"
2366,rpm,"{""sec"":18,""usec"":959728,""rpm"":0}"
2390,stroke/front,"{""sec"":18,""usec"":984546,""left"":0.29003906200000000,""right"":0.47856445300000000}"
2421,acc,"{""sec"":18,""usec"":986094,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2429,water,"{""sec"":19,""usec"":9852,""inlet_temp"":0,""outlet_temp"":0}"
2440,stroke/rear,"{""sec"":19,""usec"":10171,""right"":3.2991943360000000,""left"":3.2991943360000000}"
2454,ecu,"{""sec"":19,""usec"":11080,""ect"":1.7517089840000000,""tps"":1.68945312500000,""iap"":1.3427734380000000,""gp"":2.3803710940000000}"
2460,rpm,"{""sec"":19,""usec"":12236,""rpm"":0}"
2465,rpm,"{""sec"":19,""usec"":59774,""rpm"":0}"
2490,stroke/front,"{""sec"":19,""usec"":84728,""left"":0.28842773400000000,""right"":0.47453613300000000}"
2521,acc,"{""sec"":19,""usec"":86281,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2530,water,"{""sec"":19,""usec"":109896,""inlet_temp"":0,""outlet_temp"":0}"
2537,stroke/rear,"{""sec"":19,""usec"":110223,""right"":0,""left"":0}"
2551,ecu,"{""sec"":19,""usec"":110607,""ect"":1.75781250000000,""tps"":1.6882324220000000,""iap"":1.0717773440000000,""gp"":2.3901367190000000}"
2557,rpm,"{""sec"":19,""usec"":111787,""rpm"":0}"
2564,rpm,"{""sec"":19,""usec"":159819,""rpm"":0}"
2590,stroke/front,"{""sec"":19,""usec"":184910,""left"":0.29165039100000000,""right"":0.47775878900000000}"
2622,acc,"{""sec"":19,""usec"":186471,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2630,water,"{""sec"":19,""usec"":209944,""inlet_temp"":0,""outlet_temp"":0}"
2638,stroke/rear,"{""sec"":19,""usec"":210266,""right"":0,""left"":0}"
2652,ecu,"{""sec"":19,""usec"":210647,""ect"":1.75781250000000,""tps"":1.6955566410000000,""iap"":1.2939453120000000,""gp"":2.4072265620000000}"
2657,rpm,"{""sec"":19,""usec"":211848,""rpm"":0}"
2664,rpm,"{""sec"":19,""usec"":259863,""rpm"":0}"
2690,stroke/front,"{""sec"":19,""usec"":285096,""left"":0.28601074200000000,""right"":0.46970214800000000}"
2722,acc,"{""sec"":19,""usec"":286656,""ax"":7052,""ay"":8196,""az"":-26712,""gx"":7052,""gy"":8196,""gz"":-26712,""mx"":7052,""my"":8196,""mz"":-26712,""h"":7052,""r"":8196,""p"":-26712,""qw"":7052,""qx"":8196,""qy"":-26712,""qz"":8192,""lx"":7052,""ly"":8196,""lz"":-26712,""x"":7052,""y"":8196,""z"":-26712,""ss"":0,""sg"":0,""sa"":0,""sm"":0}"
2730,water,"{""sec"":19,""usec"":309987,""inlet_temp"":0,""outlet_temp"":0}"
2738,stroke/rear,"{""sec"":19,""usec"":310303,""right"":0,""left"":0}"
